valeur_fonciere,code_postal,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,exterieur
245000.0,31200,Appartement,68.0,3.0,0.0,0
142750.0,31100,Appartement,47.0,3.0,0.0,0
89483.0,31400,Appartement,19.0,1.0,0.0,0
215000.0,31400,Appartement,62.0,3.0,0.0,0
264100.0,31400,Appartement,69.0,3.0,0.0,0
255000.0,31200,Appartement,64.0,3.0,0.0,0
194300.0,31200,Appartement,62.0,3.0,0.0,0
164600.0,31200,Appartement,63.0,3.0,0.0,0
194000.0,31500,Appartement,77.0,4.0,0.0,0
341810.0,31000,Appartement,71.0,3.0,0.0,0
217280.0,31100,Appartement,62.0,3.0,0.0,0
254150.0,31500,Appartement,89.0,4.0,0.0,0
185000.0,31400,Appartement,43.0,2.0,0.0,0
118000.0,31200,Appartement,53.0,3.0,0.0,0
870000.0,31400,Appartement,20.0,1.0,121.0,1
147100.0,31200,Appartement,39.0,2.0,0.0,0
170000.0,31300,Appartement,37.0,2.0,0.0,0
125000.0,31200,Appartement,31.0,2.0,0.0,0
280800.0,31300,Appartement,56.0,3.0,0.0,0
217000.0,31200,Appartement,60.0,3.0,0.0,0
290000.0,31000,Appartement,25.0,1.0,0.0,0
140000.0,31000,Appartement,23.0,1.0,0.0,0
260000.0,31000,Appartement,57.0,2.0,0.0,0
80000.0,31500,Appartement,22.0,1.0,0.0,0
171700.0,31200,Appartement,60.0,3.0,0.0,0
1030000.0,31000,Appartement,258.0,3.0,0.0,0
126000.0,31200,Appartement,60.0,3.0,0.0,0
232790.0,31300,Appartement,80.0,4.0,0.0,0
177000.0,31200,Appartement,67.0,4.0,0.0,0
138450.0,31200,Appartement,67.0,4.0,0.0,0
228550.0,31300,Appartement,81.0,6.0,0.0,0
243000.0,31200,Appartement,90.0,3.0,0.0,0
85000.0,31100,Appartement,46.0,2.0,0.0,0
194330.0,31500,Appartement,28.0,1.0,0.0,0
195000.0,31500,Appartement,20.0,1.0,0.0,0
93000.0,31400,Appartement,18.0,1.0,0.0,0
166550.0,31000,Appartement,44.0,2.0,0.0,0
149000.0,31100,Appartement,61.0,3.0,0.0,0
129000.0,31500,Appartement,36.0,1.0,0.0,0
170000.0,31400,Appartement,39.0,2.0,0.0,0
124350.0,31500,Appartement,52.0,2.0,0.0,0
128000.0,31300,Appartement,54.0,2.0,0.0,0
245000.0,31400,Appartement,85.0,3.0,0.0,0
178125.0,31300,Appartement,67.0,4.0,0.0,0
159000.0,31200,Appartement,64.0,4.0,0.0,0
207000.0,31200,Appartement,64.0,3.0,0.0,0
198020.0,31300,Appartement,64.0,3.0,0.0,0
105350.0,31500,Appartement,41.0,2.0,0.0,0
180000.0,31400,Appartement,59.0,3.0,0.0,0
180000.0,31300,Appartement,60.0,3.0,0.0,0
237500.0,31200,Appartement,86.0,2.0,0.0,0
265000.0,31400,Appartement,90.0,5.0,0.0,0
191500.0,31500,Appartement,84.0,4.0,0.0,0
244000.0,31300,Appartement,74.0,2.0,0.0,0
182100.0,31000,Appartement,62.0,3.0,0.0,0
124000.0,31400,Appartement,47.0,2.0,0.0,0
120000.0,31200,Appartement,50.0,2.0,51.0,1
257800.0,31300,Appartement,52.0,3.0,0.0,0
155000.0,31500,Appartement,57.0,3.0,0.0,0
175000.0,31400,Appartement,40.0,2.0,0.0,0
272000.0,31300,Appartement,62.0,3.0,0.0,0
577000.0,31400,Appartement,95.0,4.0,292.0,1
140350.0,31400,Appartement,48.0,2.0,0.0,0
267150.0,31300,Appartement,67.0,3.0,0.0,0
160000.0,31000,Appartement,154.0,5.0,0.0,0
268820.0,31400,Appartement,62.0,3.0,0.0,0
106000.0,31200,Appartement,66.0,4.0,0.0,0
183000.0,31100,Appartement,75.0,4.0,0.0,0
150000.0,31400,Appartement,42.0,2.0,0.0,0
297900.0,31300,Appartement,87.0,4.0,0.0,0
195000.0,31500,Appartement,56.0,2.0,0.0,0
97500.0,31200,Appartement,37.0,2.0,0.0,0
177000.0,31300,Appartement,61.0,3.0,0.0,0
112290.0,31400,Appartement,17.0,1.0,0.0,0
439700.0,31200,Appartement,90.0,4.0,0.0,0
271950.0,31000,Appartement,75.0,2.0,0.0,0
152000.0,31000,Appartement,35.0,2.0,0.0,0
275000.0,31300,Appartement,75.0,2.0,0.0,0
108000.0,31200,Appartement,65.0,3.0,0.0,0
138750.0,31400,Appartement,44.0,2.0,0.0,0
150800.0,31300,Appartement,20.0,1.0,0.0,0
298250.0,31000,Appartement,70.0,5.0,0.0,0
144000.0,31100,Appartement,83.0,4.0,0.0,0
332511.0,31400,Appartement,66.0,4.0,0.0,0
183900.0,31300,Appartement,50.0,2.0,0.0,0
380000.0,31000,Appartement,48.0,2.0,175.0,1
270400.0,31000,Appartement,50.0,2.0,0.0,0
206000.0,31300,Appartement,67.0,3.0,0.0,0
269500.0,31000,Appartement,70.0,5.0,0.0,0
214600.0,31400,Appartement,73.0,3.0,0.0,0
108000.0,31200,Appartement,41.0,2.0,0.0,0
90000.0,31000,Appartement,17.0,1.0,0.0,0
163500.0,31200,Appartement,62.0,3.0,0.0,0
143700.0,31200,Appartement,44.0,2.0,0.0,0
143000.0,31400,Appartement,34.0,2.0,0.0,0
136000.0,31500,Appartement,70.0,3.0,0.0,0
190449.0,31300,Appartement,65.0,3.0,0.0,0
155000.0,31500,Appartement,63.0,4.0,0.0,0
192000.0,31500,Appartement,78.0,5.0,0.0,0
410000.0,31300,Appartement,74.0,3.0,0.0,0
86357.0,31400,Appartement,20.0,1.0,0.0,0
178000.0,31400,Appartement,50.0,3.0,0.0,0
319520.0,31400,Appartement,84.0,4.0,0.0,0
238500.0,31500,Appartement,70.0,3.0,0.0,0
349000.0,31000,Appartement,61.0,3.0,0.0,0
302890.0,31300,Appartement,60.0,2.0,0.0,0
214850.0,31300,Appartement,65.0,3.0,0.0,0
117000.0,31200,Appartement,41.0,2.0,0.0,0
105000.0,31100,Appartement,63.0,4.0,0.0,0
124000.0,31300,Appartement,42.0,2.0,0.0,0
101500.0,31200,Appartement,44.0,2.0,0.0,0
320380.0,31000,Appartement,70.0,3.0,0.0,0
183700.0,31500,Appartement,67.0,3.0,0.0,0
190000.0,31300,Appartement,57.0,3.0,0.0,0
170540.0,31300,Appartement,57.0,3.0,0.0,0
100000.0,31400,Appartement,26.0,2.0,0.0,0
335500.0,31300,Appartement,78.0,4.0,0.0,0
174600.0,31100,Appartement,80.0,3.0,0.0,0
239487.0,31300,Appartement,102.0,4.0,0.0,0
205000.0,31200,Appartement,65.0,3.0,0.0,0
45000.0,31100,Appartement,82.0,4.0,0.0,0
183000.0,31300,Appartement,47.0,2.0,0.0,0
248900.0,31300,Appartement,76.0,4.0,0.0,0
118000.0,31200,Appartement,57.0,3.0,0.0,0
161200.0,31300,Appartement,64.0,3.0,0.0,0
622000.0,31000,Appartement,170.0,5.0,0.0,0
176790.0,31200,Appartement,64.0,3.0,0.0,0
293000.0,31400,Appartement,69.0,3.0,0.0,0
130841.0,31500,Appartement,35.0,1.0,0.0,0
140000.0,31000,Appartement,52.0,3.0,0.0,0
219550.0,31200,Appartement,83.0,4.0,0.0,0
123000.0,31500,Appartement,56.0,3.0,0.0,0
245000.0,31200,Appartement,66.0,3.0,0.0,0
158000.0,31100,Appartement,73.0,3.0,0.0,0
190000.0,31200,Appartement,47.0,2.0,0.0,0
295050.0,31400,Appartement,77.0,3.0,0.0,0
127420.0,31000,Appartement,32.0,1.0,0.0,0
100000.0,31400,Appartement,36.0,2.0,0.0,0
108000.0,31200,Appartement,44.0,2.0,0.0,0
195000.0,31000,Appartement,55.0,2.0,0.0,0
138850.0,31200,Appartement,66.0,3.0,0.0,0
142100.0,31500,Appartement,58.0,3.0,0.0,0
118000.0,31200,Appartement,45.0,3.0,0.0,0
162000.0,31200,Appartement,61.0,3.0,0.0,0
165000.0,31000,Appartement,76.0,4.0,0.0,0
114000.0,31500,Appartement,57.0,3.0,0.0,0
110000.0,31200,Appartement,65.0,3.0,0.0,0
252690.0,31300,Appartement,82.0,4.0,0.0,0
92000.0,31100,Appartement,78.0,5.0,0.0,0
145000.0,31200,Appartement,41.0,2.0,0.0,0
150000.0,31200,Appartement,71.0,3.0,0.0,0
216600.0,31200,Appartement,83.0,4.0,0.0,0
159000.0,31200,Appartement,82.0,4.0,0.0,0
180000.0,31400,Appartement,67.0,4.0,200.0,1
65000.0,31400,Appartement,22.0,1.0,0.0,0
153000.0,31300,Appartement,55.0,3.0,0.0,0
132000.0,31500,Appartement,77.0,3.0,0.0,0
200000.0,31400,Appartement,90.0,5.0,0.0,0
125000.0,31500,Appartement,30.0,2.0,0.0,0
155800.0,31000,Appartement,40.0,2.0,0.0,0
73000.0,31100,Appartement,32.0,2.0,0.0,0
80000.0,31100,Appartement,75.0,3.0,0.0,0
459216.0,31000,Appartement,140.0,4.0,0.0,0
150000.0,31400,Appartement,65.0,4.0,0.0,0
279000.0,31000,Appartement,65.0,3.0,0.0,0
287920.0,31000,Appartement,64.0,3.0,0.0,0
121000.0,31200,Appartement,62.0,3.0,0.0,0
390300.0,31500,Appartement,95.0,4.0,0.0,0
311850.0,31300,Appartement,68.0,3.0,0.0,0
190000.0,31300,Appartement,54.0,2.0,0.0,0
340000.0,31000,Appartement,55.0,2.0,0.0,0
338500.0,31000,Appartement,72.0,3.0,0.0,0
130000.0,31200,Appartement,53.0,3.0,0.0,0
75000.0,31400,Appartement,21.0,1.0,0.0,0
102450.0,31100,Appartement,60.0,3.0,0.0,0
106000.0,31200,Appartement,49.0,3.0,0.0,0
86936.0,31400,Appartement,19.0,1.0,0.0,0
220000.0,31100,Appartement,75.0,4.0,0.0,0
231000.0,31400,Appartement,64.0,3.0,0.0,0
50000.0,31500,Appartement,17.0,1.0,0.0,0
117000.0,31200,Appartement,44.0,2.0,0.0,0
104000.0,31500,Appartement,20.0,1.0,0.0,0
210000.0,31300,Appartement,55.0,3.0,0.0,0
187000.0,31100,Appartement,60.0,3.0,0.0,0
228000.0,31400,Appartement,55.0,2.0,0.0,0
209590.0,31000,Appartement,25.0,1.0,0.0,0
310210.0,31400,Appartement,69.0,3.0,0.0,0
252000.0,31000,Appartement,57.0,2.0,0.0,0
90000.0,31100,Appartement,35.0,2.0,0.0,0
78000.0,31500,Appartement,47.0,2.0,0.0,0
180000.0,31400,Appartement,53.0,3.0,0.0,0
513800.0,31000,Appartement,25.0,1.0,38.0,1
115800.0,31500,Appartement,24.0,1.0,0.0,0
169800.0,31500,Appartement,75.0,3.0,0.0,0
85000.0,31400,Appartement,30.0,1.0,0.0,0
212350.0,31300,Appartement,55.0,2.0,0.0,0
143000.0,31200,Appartement,43.0,2.0,0.0,0
118703.0,31400,Appartement,36.0,1.0,0.0,0
74671.0,31400,Appartement,18.0,1.0,0.0,0
633900.0,31000,Appartement,78.0,4.0,0.0,0
355000.0,31400,Appartement,72.0,3.0,0.0,0
162600.0,31300,Appartement,49.0,2.0,0.0,0
220000.0,31400,Appartement,70.0,3.0,0.0,0
188000.0,31000,Appartement,38.0,2.0,0.0,0
62000.0,31100,Appartement,57.0,2.0,0.0,0
224000.0,31200,Appartement,66.0,3.0,0.0,0
52855.0,31400,Appartement,22.0,1.0,0.0,0
300150.0,31400,Appartement,82.0,4.0,0.0,0
305000.0,31000,Appartement,56.0,2.0,0.0,0
214550.0,31000,Appartement,47.0,2.0,0.0,0
100000.0,31400,Appartement,23.0,1.0,0.0,0
243217.0,31400,Appartement,78.0,4.0,0.0,0
240000.0,31000,Appartement,50.0,2.0,0.0,0
277000.0,31500,Appartement,63.0,3.0,0.0,0
180000.0,31000,Appartement,39.0,2.0,0.0,0
133440.0,31000,Appartement,20.0,1.0,0.0,0
194000.0,31100,Appartement,98.0,4.0,0.0,0
84000.0,31400,Appartement,22.0,1.0,0.0,0
330000.0,31000,Appartement,46.0,3.0,0.0,0
166667.0,31200,Appartement,59.0,3.0,0.0,0
144000.0,31500,Appartement,81.0,4.0,0.0,0
705860.0,31000,Appartement,100.0,4.0,0.0,0
168000.0,31200,Appartement,70.0,3.0,0.0,0
199000.0,31200,Appartement,47.0,2.0,0.0,0
127000.0,31500,Appartement,42.0,2.0,0.0,0
110000.0,31000,Appartement,18.0,1.0,0.0,0
175000.0,31000,Appartement,46.0,2.0,0.0,0
330900.0,31000,Appartement,65.0,3.0,0.0,0
229600.0,31000,Appartement,28.0,1.0,0.0,0
253000.0,31200,Appartement,79.0,4.0,0.0,0
177740.0,31400,Appartement,65.0,3.0,0.0,0
213800.0,31300,Appartement,44.0,3.0,0.0,0
95000.0,31300,Appartement,25.0,2.0,0.0,0
55000.0,31500,Appartement,26.0,1.0,0.0,0
73000.0,31100,Appartement,64.0,3.0,0.0,0
399000.0,31300,Appartement,86.0,4.0,0.0,0
130000.0,31400,Appartement,38.0,2.0,0.0,0
153000.0,31200,Appartement,68.0,5.0,0.0,0
165000.0,31200,Appartement,68.0,3.0,0.0,0
252500.0,31000,Appartement,68.0,4.0,0.0,0
349500.0,31000,Appartement,110.0,4.0,0.0,0
215500.0,31000,Appartement,49.0,2.0,0.0,0
689500.0,31300,Appartement,182.0,7.0,0.0,0
79320.0,31200,Appartement,32.0,1.0,0.0,0
210000.0,31500,Appartement,62.0,3.0,0.0,0
173250.0,31400,Appartement,60.0,3.0,0.0,0
77272.0,31400,Appartement,35.0,2.0,0.0,0
179000.0,31500,Appartement,47.0,2.0,0.0,0
242500.0,31200,Appartement,59.0,3.0,0.0,0
338450.0,31200,Appartement,81.0,4.0,0.0,0
1183270.0,31500,Appartement,55.0,2.0,1053.0,1
80000.0,31400,Appartement,25.0,1.0,0.0,0
154115.0,31400,Appartement,44.0,2.0,0.0,0
133073.0,31400,Appartement,45.0,2.0,0.0,0
221000.0,31300,Appartement,65.0,4.0,0.0,0
183500.0,31300,Appartement,57.0,3.0,0.0,0
116500.0,31100,Appartement,40.0,2.0,0.0,0
217000.0,31200,Appartement,55.0,3.0,0.0,0
205000.0,31400,Appartement,76.0,4.0,0.0,0
143000.0,31200,Appartement,66.0,4.0,0.0,0
148230.0,31500,Appartement,38.0,2.0,0.0,0
190450.0,31000,Appartement,45.0,2.0,0.0,0
174240.0,31400,Appartement,60.0,3.0,0.0,0
230000.0,31400,Appartement,61.0,3.0,0.0,0
255971.0,31400,Appartement,100.0,5.0,0.0,0
69400.0,31300,Appartement,18.0,1.0,0.0,0
403475.0,31300,Appartement,85.0,3.0,0.0,0
97000.0,31200,Appartement,36.0,1.0,0.0,0
236450.0,31500,Appartement,82.0,5.0,0.0,0
151000.0,31500,Appartement,47.0,2.0,0.0,0
59000.0,31100,Appartement,78.0,5.0,0.0,0
106000.0,31400,Appartement,30.0,1.0,0.0,0
125000.0,31500,Appartement,80.0,4.0,0.0,0
123000.0,31100,Appartement,63.0,3.0,0.0,0
118600.0,31500,Appartement,22.0,1.0,0.0,0
740000.0,31500,Appartement,214.0,7.0,0.0,0
153455.0,31000,Appartement,35.0,1.0,0.0,0
327070.0,31200,Appartement,97.0,4.0,0.0,0
217005.0,31200,Appartement,82.0,4.0,0.0,0
363000.0,31000,Appartement,73.0,3.0,0.0,0
501690.0,31500,Appartement,90.0,4.0,0.0,0
240000.0,31500,Appartement,70.0,4.0,0.0,0
142000.0,31200,Appartement,62.0,3.0,0.0,0
343000.0,31200,Appartement,78.0,3.0,0.0,0
157000.0,31000,Appartement,25.0,1.0,0.0,0
328000.0,31300,Appartement,92.0,4.0,0.0,0
223500.0,31200,Appartement,71.0,3.0,0.0,0
225000.0,31300,Appartement,60.0,3.0,0.0,0
100000.0,31200,Appartement,25.0,1.0,0.0,0
110000.0,31100,Appartement,19.0,1.0,0.0,0
195200.0,31100,Appartement,59.0,3.0,0.0,0
150500.0,31000,Appartement,32.0,2.0,0.0,0
248350.0,31000,Appartement,54.0,2.0,0.0,0
510000.0,31400,Appartement,92.0,3.0,0.0,0
152800.0,31400,Appartement,94.0,5.0,0.0,0
143000.0,31500,Appartement,63.0,4.0,0.0,0
70000.0,31100,Appartement,53.0,3.0,0.0,0
170000.0,31100,Appartement,80.0,3.0,0.0,0
247600.0,31200,Appartement,67.0,3.0,0.0,0
111000.0,31100,Appartement,72.0,3.0,0.0,0
134000.0,31200,Appartement,66.0,3.0,0.0,0
200000.0,31300,Appartement,54.0,3.0,0.0,0
437250.0,31500,Appartement,77.0,4.0,0.0,0
166000.0,31200,Appartement,80.0,4.0,0.0,0
88200.0,31400,Appartement,17.0,1.0,0.0,0
174140.0,31100,Appartement,100.0,5.0,0.0,0
293839.0,31000,Appartement,64.0,2.0,0.0,0
86000.0,31400,Appartement,21.0,1.0,0.0,0
146000.0,31200,Appartement,70.0,3.0,0.0,0
138500.0,31400,Appartement,36.0,1.0,0.0,0
270000.0,31000,Appartement,80.0,3.0,0.0,0
640000.0,31200,Appartement,55.0,3.0,264.0,1
130000.0,31200,Appartement,49.0,2.0,0.0,0
289000.0,31500,Appartement,61.0,3.0,0.0,0
200000.0,31000,Appartement,43.0,2.0,0.0,0
112000.0,31000,Appartement,26.0,1.0,0.0,0
183750.0,31100,Appartement,98.0,5.0,0.0,0
100500.0,31500,Appartement,63.0,3.0,0.0,0
381870.0,31400,Appartement,82.0,4.0,0.0,0
168400.0,31000,Appartement,32.0,2.0,0.0,0
155000.0,31000,Appartement,31.0,2.0,0.0,0
180000.0,31300,Appartement,68.0,4.0,0.0,0
249050.0,31500,Appartement,80.0,4.0,0.0,0
97000.0,31400,Appartement,24.0,1.0,0.0,0
374500.0,31200,Appartement,114.0,4.0,0.0,0
128000.0,31000,Appartement,35.0,2.0,0.0,0
223402.0,31300,Appartement,68.0,3.0,0.0,0
143000.0,31400,Appartement,12.0,1.0,18.0,1
119710.0,31300,Appartement,31.0,2.0,0.0,0
173000.0,31400,Appartement,47.0,2.0,0.0,0
350000.0,31200,Appartement,81.0,4.0,0.0,0
137000.0,31400,Appartement,40.0,2.0,0.0,0
199300.0,31500,Appartement,65.0,3.0,0.0,0
95000.0,31400,Appartement,20.0,1.0,0.0,0
159055.0,31200,Appartement,79.0,4.0,0.0,0
148500.0,31200,Appartement,55.0,3.0,0.0,0
72000.0,31300,Appartement,18.0,1.0,0.0,0
254680.0,31200,Appartement,71.0,3.0,0.0,0
270000.0,31200,Appartement,85.0,4.0,0.0,0
91000.0,31200,Appartement,31.0,2.0,0.0,0
204500.0,31200,Appartement,37.0,2.0,0.0,0
306220.0,31300,Appartement,95.0,4.0,0.0,0
360830.0,31300,Appartement,105.0,4.0,0.0,0
96000.0,31200,Appartement,26.0,1.0,0.0,0
70000.0,31100,Appartement,61.0,2.0,0.0,0
160000.0,31200,Appartement,62.0,3.0,0.0,0
93000.0,31500,Appartement,38.0,2.0,0.0,0
108000.0,31200,Appartement,43.0,2.0,0.0,0
64450.0,31100,Appartement,42.0,2.0,0.0,0
310300.0,31500,Appartement,84.0,4.0,0.0,0
117050.0,31200,Appartement,44.0,2.0,0.0,0
126600.0,31200,Appartement,41.0,2.0,0.0,0
105700.0,31100,Appartement,60.0,3.0,0.0,0
220000.0,31000,Appartement,43.0,2.0,0.0,0
131000.0,31300,Appartement,67.0,4.0,0.0,0
146300.0,31100,Appartement,100.0,5.0,0.0,0
109000.0,31200,Appartement,41.0,2.0,0.0,0
483700.0,31000,Appartement,119.0,6.0,0.0,0
193800.0,31500,Appartement,52.0,2.0,0.0,0
451340.0,31300,Appartement,98.0,5.0,0.0,0
120930.0,31200,Appartement,63.0,4.0,0.0,0
303000.0,31400,Appartement,90.0,4.0,0.0,0
180000.0,31200,Appartement,51.0,2.0,0.0,0
48000.0,31100,Appartement,32.0,1.0,0.0,0
110000.0,31100,Appartement,62.0,3.0,0.0,0
207900.0,31500,Appartement,68.0,3.0,0.0,0
500000.0,31000,Appartement,78.0,3.0,0.0,0
129500.0,31400,Appartement,71.0,4.0,0.0,0
211850.0,31500,Appartement,64.0,3.0,0.0,0
163420.0,31400,Appartement,44.0,2.0,0.0,0
120000.0,31200,Appartement,22.0,1.0,0.0,0
205500.0,31200,Appartement,75.0,4.0,0.0,0
78000.0,31200,Appartement,27.0,1.0,0.0,0
138000.0,31200,Appartement,62.0,3.0,0.0,0
200000.0,31000,Appartement,46.0,3.0,0.0,0
198000.0,31500,Appartement,68.0,3.0,0.0,0
211400.0,31300,Appartement,44.0,2.0,0.0,0
190000.0,31200,Appartement,53.0,2.0,0.0,0
173141.25,31400,Appartement,89.0,4.0,0.0,0
155500.0,31200,Appartement,38.0,2.0,0.0,0
410000.0,31400,Appartement,72.0,3.0,498.0,1
154000.0,31500,Appartement,73.0,4.0,0.0,0
97000.0,31200,Appartement,22.0,1.0,0.0,0
394690.0,31000,Appartement,77.0,4.0,0.0,0
90745.0,31400,Appartement,17.0,1.0,0.0,0
251045.0,31300,Appartement,65.0,3.0,0.0,0
136700.0,31300,Appartement,43.0,2.0,0.0,0
341500.0,31000,Appartement,110.0,3.0,0.0,0
185700.0,31500,Appartement,93.0,5.0,0.0,0
114502.0,31100,Appartement,66.0,4.0,0.0,0
155000.0,31400,Appartement,60.0,3.0,0.0,0
2850.0,31000,Appartement,25.0,1.0,0.0,0
99000.0,31200,Appartement,45.0,2.0,0.0,0
135000.0,31200,Appartement,51.0,3.0,0.0,0
302000.0,31000,Appartement,53.0,2.0,0.0,0
130000.0,31500,Appartement,58.0,3.0,0.0,0
240000.0,31000,Appartement,56.0,3.0,0.0,0
95350.0,31100,Appartement,67.0,4.0,0.0,0
144700.0,31000,Appartement,24.0,1.0,0.0,0
239000.0,31200,Appartement,65.0,3.0,0.0,0
165000.0,31000,Appartement,30.0,2.0,0.0,0
88000.0,31400,Appartement,25.0,1.0,0.0,0
110000.0,31300,Appartement,38.0,2.0,0.0,0
120000.0,31000,Appartement,37.0,2.0,0.0,0
199300.0,31100,Appartement,65.0,3.0,0.0,0
254350.0,31000,Appartement,59.0,4.0,0.0,0
253170.0,31500,Appartement,85.0,4.0,0.0,0
412500.0,31000,Appartement,76.0,3.0,0.0,0
210500.0,31100,Appartement,65.0,3.0,0.0,0
225000.0,31500,Appartement,61.0,3.0,0.0,0
471600.0,31400,Appartement,113.0,5.0,0.0,0
137100.0,31500,Appartement,72.0,3.0,0.0,0
132700.0,31200,Appartement,63.0,3.0,0.0,0
270200.0,31200,Appartement,82.0,3.0,0.0,0
1200000.0,31200,Appartement,33.0,1.0,373.0,1
180000.0,31300,Appartement,50.0,2.0,0.0,0
310000.0,31300,Appartement,12.0,1.0,138.0,1
294600.0,31500,Appartement,75.0,3.0,0.0,0
220900.0,31000,Appartement,60.0,3.0,0.0,0
269000.0,31400,Appartement,68.0,3.0,0.0,0
155000.0,31500,Appartement,63.0,4.0,0.0,0
108090.0,31000,Appartement,36.0,2.0,0.0,0
72000.0,31500,Appartement,70.0,3.0,0.0,0
292000.0,31400,Appartement,64.0,3.0,0.0,0
62000.0,31100,Appartement,25.0,1.0,0.0,0
117000.0,31200,Appartement,54.0,3.0,0.0,0
167900.0,31300,Appartement,62.0,3.0,0.0,0
175000.0,31500,Appartement,40.0,2.0,0.0,0
234300.0,31200,Appartement,55.0,3.0,0.0,0
252000.0,31400,Appartement,60.0,3.0,0.0,0
193800.0,31300,Appartement,66.0,3.0,0.0,0
180000.0,31300,Appartement,59.0,2.0,0.0,0
120000.0,31300,Appartement,55.0,3.0,0.0,0
115000.0,31100,Appartement,65.0,3.0,0.0,0
121000.0,31200,Appartement,57.0,3.0,0.0,0
341000.0,31000,Appartement,73.0,4.0,0.0,0
194150.0,31000,Appartement,68.0,4.0,0.0,0
164200.0,31500,Appartement,47.0,2.0,0.0,0
185140.0,31300,Appartement,52.0,3.0,0.0,0
745000.0,31400,Appartement,26.0,1.0,183.0,1
350000.0,31500,Appartement,83.0,4.0,0.0,0
129000.0,31500,Appartement,73.0,4.0,0.0,0
157000.0,31500,Appartement,80.0,4.0,0.0,0
519000.0,31500,Appartement,99.0,5.0,0.0,0
204450.0,31200,Appartement,69.0,3.0,0.0,0
126000.0,31400,Appartement,33.0,1.0,0.0,0
199850.0,31500,Appartement,55.0,3.0,0.0,0
114500.0,31400,Appartement,27.0,1.0,0.0,0
109800.0,31000,Appartement,17.0,1.0,0.0,0
174390.0,31500,Appartement,65.0,3.0,0.0,0
64000.0,31400,Appartement,16.0,1.0,0.0,0
184000.0,31300,Appartement,47.0,2.0,0.0,0
339150.0,31000,Appartement,67.0,3.0,0.0,0
246900.0,31200,Appartement,87.0,4.0,0.0,0
125000.0,31500,Appartement,36.0,2.0,0.0,0
450000.0,31000,Appartement,90.0,4.0,0.0,0
185470.0,31300,Appartement,55.0,3.0,0.0,0
113800.0,31400,Appartement,46.0,2.0,0.0,0
134300.0,31300,Appartement,48.0,2.0,0.0,0
300370.0,31300,Appartement,70.0,4.0,0.0,0
109000.0,31300,Appartement,20.0,1.0,0.0,0
92000.0,31200,Appartement,32.0,2.0,0.0,0
439000.0,31000,Appartement,102.0,4.0,0.0,0
240000.0,31100,Appartement,112.0,5.0,0.0,0
218000.0,31200,Appartement,65.0,3.0,0.0,0
132000.0,31300,Appartement,54.0,3.0,0.0,0
930000.0,31000,Appartement,225.0,6.0,0.0,0
407000.0,31400,Appartement,91.0,4.0,0.0,0
156000.0,31400,Appartement,69.0,4.0,0.0,0
220000.0,31500,Appartement,82.0,4.0,0.0,0
190000.0,31300,Appartement,66.0,3.0,0.0,0
185000.0,31000,Appartement,73.0,3.0,0.0,0
211150.0,31400,Appartement,48.0,1.0,0.0,0
262400.0,31000,Appartement,67.0,3.0,0.0,0
154000.0,31000,Appartement,35.0,2.0,0.0,0
167300.0,31200,Appartement,67.0,3.0,0.0,0
114000.0,31500,Appartement,60.0,4.0,0.0,0
136000.0,31400,Appartement,38.0,2.0,0.0,0
94000.0,31100,Appartement,62.0,3.0,0.0,0
155500.0,31100,Appartement,64.0,3.0,0.0,0
151460.0,31400,Appartement,52.0,3.0,0.0,0
150000.0,31200,Appartement,51.0,3.0,0.0,0
262000.0,31100,Appartement,83.0,4.0,0.0,0
70000.0,31300,Appartement,16.0,1.0,0.0,0
104500.0,31400,Appartement,38.0,3.0,0.0,0
169000.0,31200,Appartement,78.0,5.0,0.0,0
154000.0,31400,Appartement,41.0,2.0,0.0,0
831000.0,31300,Appartement,135.0,5.0,0.0,0
282000.0,31400,Appartement,73.0,3.0,0.0,0
141000.0,31300,Appartement,49.0,2.0,0.0,0
92000.0,31300,Appartement,33.0,2.0,0.0,0
240000.0,31500,Appartement,66.0,3.0,692.0,1
404000.0,31400,Appartement,101.0,5.0,0.0,0
68000.0,31100,Appartement,65.0,3.0,0.0,0
86000.0,31000,Appartement,22.0,1.0,0.0,0
104000.0,31300,Appartement,33.0,1.0,0.0,0
242420.0,31200,Appartement,102.0,4.0,0.0,0
237736.0,31300,Appartement,64.0,4.0,0.0,0
279669.0,31500,Appartement,77.0,4.0,0.0,0
138000.0,31500,Appartement,35.0,2.0,0.0,0
91000.0,31000,Appartement,26.0,1.0,0.0,0
178500.0,31000,Appartement,25.0,1.0,0.0,0
173000.0,31300,Appartement,57.0,3.0,0.0,0
246000.0,31100,Appartement,57.0,3.0,0.0,0
245000.0,31400,Appartement,49.0,2.0,0.0,0
175000.0,31400,Appartement,60.0,3.0,0.0,0
101000.0,31400,Appartement,25.0,1.0,0.0,0
174000.0,31300,Appartement,58.0,3.0,0.0,0
315000.0,31000,Appartement,57.0,2.0,0.0,0
309000.0,31300,Appartement,65.0,3.0,0.0,0
220000.0,31000,Appartement,52.0,3.0,0.0,0
158470.0,31200,Appartement,67.0,3.0,0.0,0
289250.0,31100,Appartement,64.0,3.0,0.0,0
120000.0,31300,Appartement,42.0,2.0,0.0,0
83000.0,31300,Appartement,22.0,1.0,0.0,0
420750.0,31000,Appartement,72.0,4.0,0.0,0
