valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,prix_mcarre
213710.0,31220,Saint-Michel,Maison,120.0,4.0,sols,204.0,1780.9166666666667
50000.0,31220,Saint-Michel,Maison,60.0,2.0,sols,44.0,833.3333333333334
84500.0,31220,Saint-Michel,Maison,75.0,3.0,sols,1156.0,1126.6666666666667
475050.0,31350,Ciadoux,Maison,175.0,6.0,sols,1435.0,2714.5714285714284
238690.0,31350,Ciadoux,Maison,112.0,4.0,terrains d'agrément,1210.0,2131.160714285714
233230.0,31800,Landorthe,Maison,136.0,5.0,sols,1500.0,1714.9264705882354
91000.0,31800,Landorthe,Maison,82.0,3.0,sols,1484.0,1109.7560975609756
170000.0,31800,Landorthe,Maison,80.0,4.0,jardins,1155.0,2125.0
247150.0,31800,Landorthe,Maison,159.0,7.0,terrains d'agrément,3227.0,1554.4025157232704
137000.0,31800,Landorthe,Maison,147.0,5.0,,0.0,931.9727891156463
400000.0,31800,Landorthe,Maison,167.0,4.0,sols,800.0,2395.2095808383233
170500.0,31800,Landorthe,Maison,110.0,3.0,terrains d'agrément,700.0,1550.0
165000.0,31800,Landorthe,Maison,86.0,4.0,,0.0,1918.6046511627908
135000.0,31800,Landorthe,Maison,67.0,3.0,terrains d'agrément,672.0,2014.9253731343283
205400.0,31430,Saint-Élix-le-Château,Maison,113.0,4.0,sols,222.0,1817.6991150442477
200000.0,31430,Saint-Élix-le-Château,Maison,80.0,3.0,sols,1050.0,2500.0
122500.0,31430,Saint-Élix-le-Château,Maison,111.0,4.0,terrains d'agrément,500.0,1103.6036036036037
190000.0,31430,Saint-Élix-le-Château,Maison,97.0,4.0,sols,977.0,1958.7628865979382
298000.0,31430,Saint-Élix-le-Château,Maison,145.0,4.0,sols,1000.0,2055.1724137931033
250000.0,31430,Saint-Élix-le-Château,Maison,240.0,1.0,,0.0,1041.6666666666667
227000.0,31430,Saint-Élix-le-Château,Maison,116.0,4.0,sols,975.0,1956.896551724138
120000.0,31360,Mancioux,Maison,85.0,3.0,sols,285.0,1411.764705882353
210000.0,31360,Mancioux,Maison,150.0,3.0,sols,731.0,1400.0
265000.0,31360,Mancioux,Maison,155.0,5.0,sols,700.0,1709.6774193548388
100134.0,31360,Mancioux,Maison,95.0,4.0,sols,279.0,1054.042105263158
280000.0,31420,Boussan,Maison,271.0,6.0,sols,10000.0,1033.210332103321
186000.0,31420,Boussan,Maison,106.0,5.0,sols,426.0,1754.7169811320755
271000.0,31420,Boussan,Maison,80.0,2.0,landes,917.0,3387.5
450000.0,31450,Deyme,Maison,131.0,5.0,sols,1198.0,3435.114503816794
425760.0,31450,Deyme,Maison,109.0,5.0,sols,800.0,3906.0550458715597
296900.0,31450,Deyme,Maison,114.0,4.0,sols,46.0,2604.3859649122805
445480.0,31450,Deyme,Maison,111.0,4.0,sols,1000.0,4013.3333333333335
287800.0,31450,Deyme,Maison,89.0,4.0,sols,326.0,3233.7078651685392
601400.0,31450,Deyme,Maison,112.0,4.0,sols,800.0,5369.642857142857
287000.0,31450,Deyme,Maison,99.0,5.0,sols,667.0,2898.989898989899
415250.0,31280,Mons,Maison,91.0,4.0,sols,1009.0,4563.186813186813
180000.0,31280,Mons,Maison,145.0,5.0,,0.0,1241.3793103448277
481000.0,31280,Mons,Maison,106.0,4.0,sols,1039.0,4537.735849056604
603100.0,31280,Mons,Maison,156.0,5.0,,0.0,3866.025641025641
473300.0,31280,Mons,Maison,125.0,5.0,sols,1022.0,3786.4
222000.0,31260,Figarol,Maison,152.0,5.0,sols,500.0,1460.5263157894738
278000.0,31260,Figarol,Maison,99.0,4.0,terrains d'agrément,1500.0,2808.080808080808
140000.0,31260,Figarol,Maison,116.0,3.0,sols,629.0,1206.896551724138
160000.0,31260,Figarol,Maison,132.0,5.0,sols,1657.0,1212.121212121212
20000.0,31510,Valcabrère,Maison,123.0,6.0,sols,342.0,162.60162601626016
390000.0,31510,Valcabrère,Maison,230.0,8.0,prés,1900.0,1695.6521739130435
200000.0,31550,Cintegabelle,Maison,140.0,5.0,sols,2453.0,1428.5714285714287
290000.0,31550,Cintegabelle,Maison,140.0,4.0,jardins,130.0,2071.4285714285716
80000.0,31550,Cintegabelle,Maison,75.0,4.0,sols,91.0,1066.6666666666667
235000.0,31550,Cintegabelle,Maison,95.0,3.0,,0.0,2473.684210526316
220000.0,31550,Cintegabelle,Maison,141.0,5.0,sols,5405.0,1560.2836879432625
200000.0,31550,Cintegabelle,Maison,86.0,2.0,sols,766.0,2325.5813953488373
272200.0,31550,Cintegabelle,Maison,120.0,4.0,sols,185.0,2268.3333333333335
79000.0,31550,Cintegabelle,Maison,44.0,3.0,sols,110.0,1795.4545454545455
80000.0,31550,Cintegabelle,Maison,40.0,1.0,sols,43.0,2000.0
308100.0,31550,Cintegabelle,Maison,133.0,5.0,sols,945.0,2316.5413533834585
120000.0,31550,Cintegabelle,Maison,52.0,1.0,jardins,1179.0,2307.6923076923076
270000.0,31550,Cintegabelle,Maison,123.0,6.0,jardins,1553.0,2195.121951219512
163000.0,31550,Cintegabelle,Maison,222.0,5.0,sols,137.0,734.2342342342342
288000.0,31550,Cintegabelle,Maison,127.0,5.0,sols,500.0,2267.716535433071
179000.0,31550,Cintegabelle,Maison,85.0,3.0,sols,160.0,2105.8823529411766
170600.0,31550,Cintegabelle,Maison,92.0,4.0,sols,56.0,1854.3478260869565
200000.0,31550,Cintegabelle,Maison,198.0,9.0,sols,722.0,1010.10101010101
227050.0,31550,Cintegabelle,Maison,102.0,4.0,sols,702.0,2225.9803921568628
225690.0,31550,Cintegabelle,Maison,95.0,4.0,sols,166.0,2375.684210526316
145000.0,31550,Cintegabelle,Maison,77.0,3.0,sols,299.0,1883.1168831168832
381200.0,31550,Cintegabelle,Maison,96.0,4.0,sols,1000.0,3970.8333333333335
283498.0,31550,Cintegabelle,Maison,150.0,5.0,sols,1086.0,1889.9866666666667
310110.0,31550,Cintegabelle,Maison,80.0,3.0,sols,1114.0,3876.375
46000.0,31550,Cintegabelle,Maison,90.0,5.0,sols,50.0,511.1111111111111
268000.0,31550,Cintegabelle,Maison,98.0,3.0,terres,1054.0,2734.6938775510203
310000.0,31550,Cintegabelle,Maison,109.0,5.0,sols,1035.0,2844.0366972477063
355000.0,31550,Cintegabelle,Maison,137.0,5.0,sols,1970.0,2591.2408759124087
232245.0,31550,Cintegabelle,Maison,103.0,4.0,sols,442.0,2254.8058252427186
222000.0,31550,Cintegabelle,Maison,101.0,4.0,sols,631.0,2198.019801980198
270000.0,31550,Cintegabelle,Maison,300.0,7.0,sols,1070.0,900.0
66000.0,31550,Cintegabelle,Maison,120.0,5.0,sols,222.0,550.0
40000.0,31550,Cintegabelle,Maison,36.0,2.0,sols,26.0,1111.111111111111
199300.0,31550,Cintegabelle,Maison,81.0,4.0,sols,636.0,2460.4938271604938
363000.0,31550,Cintegabelle,Maison,141.0,4.0,sols,880.0,2574.468085106383
190000.0,31550,Cintegabelle,Maison,112.0,6.0,sols,139.0,1696.4285714285713
228400.0,31310,Gensac-sur-Garonne,Maison,97.0,4.0,sols,1084.0,2354.639175257732
266600.0,31310,Gensac-sur-Garonne,Maison,97.0,4.0,sols,1551.0,2748.453608247423
224900.0,31310,Gensac-sur-Garonne,Maison,77.0,3.0,sols,500.0,2920.779220779221
48000.0,31310,Gensac-sur-Garonne,Maison,145.0,4.0,sols,112.0,331.0344827586207
180000.0,31420,Bouzin,Maison,88.0,4.0,sols,475.0,2045.4545454545455
189000.0,31160,Encausse-les-Thermes,Maison,83.0,3.0,sols,1052.0,2277.10843373494
99000.0,31160,Encausse-les-Thermes,Maison,91.0,5.0,,0.0,1087.9120879120878
215000.0,31160,Encausse-les-Thermes,Maison,92.0,4.0,sols,1000.0,2336.9565217391305
178000.0,31160,Encausse-les-Thermes,Maison,117.0,5.0,sols,800.0,1521.3675213675215
152000.0,31160,Encausse-les-Thermes,Maison,119.0,4.0,sols,830.0,1277.310924369748
20000.0,31210,Montréjeau,Maison,120.0,5.0,sols,105.0,166.66666666666666
138000.0,31210,Montréjeau,Maison,82.0,4.0,sols,171.0,1682.9268292682927
16000.0,31210,Montréjeau,Maison,60.0,4.0,sols,160.0,266.6666666666667
63500.0,31210,Montréjeau,Maison,80.0,4.0,sols,63.0,793.75
176350.0,31210,Montréjeau,Maison,89.0,3.0,terrains a bâtir,1170.0,1981.4606741573034
93000.0,31210,Montréjeau,Maison,101.0,6.0,sols,1133.0,920.7920792079208
196000.0,31210,Montréjeau,Maison,84.0,5.0,jardins,1360.0,2333.3333333333335
103000.0,31210,Montréjeau,Maison,137.0,4.0,sols,358.0,751.8248175182482
87000.0,31210,Montréjeau,Maison,60.0,3.0,,0.0,1450.0
88000.0,31210,Montréjeau,Maison,66.0,5.0,sols,132.0,1333.3333333333333
330000.0,31210,Montréjeau,Maison,92.0,3.0,sols,806.0,3586.9565217391305
110000.0,31210,Montréjeau,Maison,164.0,4.0,sols,1651.0,670.7317073170732
145100.0,31210,Montréjeau,Maison,98.0,5.0,,0.0,1480.6122448979593
99000.0,31210,Montréjeau,Maison,68.0,4.0,sols,720.0,1455.8823529411766
230000.0,31210,Montréjeau,Maison,111.0,5.0,terrains d'agrément,1427.0,2072.072072072072
170600.0,31210,Montréjeau,Maison,104.0,5.0,sols,583.0,1640.3846153846155
62080.0,31210,Montréjeau,Maison,66.0,3.0,sols,192.0,940.6060606060606
60000.0,31210,Montréjeau,Maison,60.0,2.0,sols,39.0,1000.0
150000.0,31210,Montréjeau,Maison,80.0,5.0,sols,325.0,1875.0
55000.0,31210,Montréjeau,Maison,98.0,4.0,prés,376.0,561.2244897959183
61000.0,31210,Montréjeau,Maison,70.0,2.0,sols,47.0,871.4285714285714
67000.0,31210,Montréjeau,Maison,52.0,3.0,sols,32.0,1288.4615384615386
76923.0,31210,Montréjeau,Maison,92.0,5.0,sols,74.0,836.1195652173913
60000.0,31210,Montréjeau,Maison,38.0,2.0,sols,253.0,1578.9473684210527
83000.0,31210,Montréjeau,Maison,81.0,4.0,terres,211.0,1024.6913580246915
120000.0,31210,Montréjeau,Maison,105.0,6.0,sols,60.0,1142.857142857143
155000.0,31210,Montréjeau,Maison,93.0,5.0,sols,504.0,1666.6666666666667
25000.0,31210,Montréjeau,Maison,50.0,3.0,,0.0,500.0
40909.0,31210,Montréjeau,Maison,242.0,10.0,sols,180.0,169.04545454545453
210000.0,31210,Montréjeau,Maison,198.0,6.0,sols,1093.0,1060.6060606060605
119000.0,31210,Montréjeau,Maison,63.0,4.0,sols,720.0,1888.888888888889
43000.0,31210,Montréjeau,Maison,95.0,4.0,sols,114.0,452.63157894736844
60000.0,31210,Montréjeau,Maison,75.0,3.0,sols,35.0,800.0
38200.0,31210,Montréjeau,Maison,70.0,3.0,sols,45.0,545.7142857142857
171950.0,31350,Boulogne-sur-Gesse,Maison,120.0,4.0,sols,111.0,1432.9166666666667
190000.0,31350,Boulogne-sur-Gesse,Maison,126.0,5.0,sols,42.0,1507.936507936508
65000.0,31350,Boulogne-sur-Gesse,Maison,47.0,1.0,,0.0,1382.9787234042553
35000.0,31350,Boulogne-sur-Gesse,Maison,64.0,3.0,sols,40.0,546.875
230000.0,31350,Boulogne-sur-Gesse,Maison,154.0,5.0,,0.0,1493.5064935064936
215000.0,31350,Boulogne-sur-Gesse,Maison,120.0,3.0,sols,682.0,1791.6666666666667
40000.0,31350,Boulogne-sur-Gesse,Maison,68.0,2.0,sols,110.0,588.2352941176471
280000.0,31350,Boulogne-sur-Gesse,Maison,183.0,5.0,terrains d'agrément,1000.0,1530.0546448087432
195000.0,31350,Boulogne-sur-Gesse,Maison,84.0,4.0,sols,1194.0,2321.4285714285716
85000.0,31350,Boulogne-sur-Gesse,Maison,40.0,1.0,sols,59.0,2125.0
76000.0,31350,Boulogne-sur-Gesse,Maison,100.0,3.0,sols,2981.0,760.0
55000.0,31350,Boulogne-sur-Gesse,Maison,114.0,6.0,jardins,2128.0,482.4561403508772
87000.0,31350,Boulogne-sur-Gesse,Maison,140.0,5.0,sols,520.0,621.4285714285714
317700.0,31350,Boulogne-sur-Gesse,Maison,227.0,7.0,sols,1257.0,1399.5594713656387
127400.0,31350,Boulogne-sur-Gesse,Maison,140.0,6.0,sols,325.0,910.0
95000.0,31350,Boulogne-sur-Gesse,Maison,110.0,3.0,sols,207.0,863.6363636363636
46000.0,31350,Boulogne-sur-Gesse,Maison,65.0,1.0,sols,701.0,707.6923076923077
87000.0,31350,Boulogne-sur-Gesse,Maison,117.0,7.0,sols,197.0,743.5897435897435
125000.0,31350,Boulogne-sur-Gesse,Maison,64.0,2.0,sols,1350.0,1953.125
270750.0,31350,Boulogne-sur-Gesse,Maison,114.0,5.0,terrains d'agrément,1580.0,2375.0
63900.0,31350,Boulogne-sur-Gesse,Maison,61.0,3.0,sols,50.0,1047.5409836065573
362150.0,31340,Vacquiers,Maison,105.0,6.0,terrains d'agrément,1500.0,3449.0476190476193
388500.0,31340,Vacquiers,Maison,108.0,3.0,,0.0,3597.222222222222
305000.0,31340,Vacquiers,Maison,90.0,4.0,sols,1607.0,3388.8888888888887
243000.0,31340,Vacquiers,Maison,70.0,2.0,sols,1913.0,3471.4285714285716
310000.0,31340,Vacquiers,Maison,89.0,4.0,sols,1010.0,3483.14606741573
246700.0,31340,Vacquiers,Maison,62.0,3.0,sols,75.0,3979.032258064516
230500.0,31340,Vacquiers,Maison,100.0,4.0,,0.0,2305.0
320000.0,31340,Vacquiers,Maison,106.0,4.0,sols,1098.0,3018.867924528302
215000.0,31340,Vacquiers,Maison,77.0,3.0,sols,915.0,2792.2077922077924
108000.0,31800,Saint-Gaudens,Maison,76.0,4.0,,0.0,1421.0526315789473
155000.0,31800,Saint-Gaudens,Maison,100.0,3.0,sols,800.0,1550.0
120000.0,31800,Saint-Gaudens,Maison,90.0,3.0,sols,1000.0,1333.3333333333333
82000.0,31800,Saint-Gaudens,Maison,68.0,3.0,sols,165.0,1205.8823529411766
266400.0,31800,Saint-Gaudens,Maison,92.0,4.0,terres,2084.0,2895.6521739130435
130000.0,31800,Saint-Gaudens,Maison,94.0,4.0,sols,1000.0,1382.9787234042553
90000.0,31800,Saint-Gaudens,Maison,62.0,3.0,,0.0,1451.6129032258063
105000.0,31800,Saint-Gaudens,Maison,81.0,5.0,sols,440.0,1296.2962962962963
72000.0,31800,Saint-Gaudens,Maison,80.0,4.0,sols,271.0,900.0
117000.0,31800,Saint-Gaudens,Maison,145.0,6.0,sols,345.0,806.8965517241379
153500.0,31800,Saint-Gaudens,Maison,73.0,3.0,sols,400.0,2102.7397260273974
146700.0,31800,Saint-Gaudens,Maison,80.0,4.0,,0.0,1833.75
190000.0,31800,Saint-Gaudens,Maison,132.0,3.0,sols,910.0,1439.3939393939395
70000.0,31800,Saint-Gaudens,Maison,75.0,3.0,sols,635.0,933.3333333333334
124700.0,31800,Saint-Gaudens,Maison,104.0,3.0,sols,1193.0,1199.0384615384614
140000.0,31800,Saint-Gaudens,Maison,99.0,5.0,sols,445.0,1414.141414141414
291800.0,31800,Saint-Gaudens,Maison,125.0,4.0,sols,2500.0,2334.4
176400.0,31800,Saint-Gaudens,Maison,95.0,5.0,sols,850.0,1856.842105263158
224600.0,31800,Saint-Gaudens,Maison,130.0,6.0,sols,409.0,1727.6923076923076
250000.0,31800,Saint-Gaudens,Maison,139.0,6.0,terrains d'agrément,1986.0,1798.5611510791366
165375.0,31800,Saint-Gaudens,Maison,90.0,3.0,sols,1326.0,1837.5
108000.0,31800,Saint-Gaudens,Maison,180.0,5.0,sols,566.0,600.0
60000.0,31800,Saint-Gaudens,Maison,105.0,4.0,sols,283.0,571.4285714285714
35000.0,31800,Saint-Gaudens,Maison,54.0,3.0,sols,116.0,648.1481481481482
115000.0,31800,Saint-Gaudens,Maison,92.0,5.0,sols,369.0,1250.0
128000.0,31800,Saint-Gaudens,Maison,81.0,4.0,sols,400.0,1580.2469135802469
90000.0,31800,Saint-Gaudens,Maison,85.0,5.0,sols,175.0,1058.8235294117646
40000.0,31800,Saint-Gaudens,Maison,114.0,4.0,sols,844.0,350.87719298245617
46000.0,31800,Saint-Gaudens,Maison,54.0,2.0,sols,206.0,851.8518518518518
137000.0,31800,Saint-Gaudens,Maison,113.0,6.0,,0.0,1212.3893805309735
30000.0,31800,Saint-Gaudens,Maison,72.0,4.0,sols,91.0,416.6666666666667
129000.0,31800,Saint-Gaudens,Maison,83.0,4.0,,0.0,1554.2168674698796
119000.0,31800,Saint-Gaudens,Maison,144.0,4.0,sols,1056.0,826.3888888888889
100000.0,31800,Saint-Gaudens,Maison,80.0,3.0,sols,212.0,1250.0
222500.0,31800,Saint-Gaudens,Maison,155.0,6.0,sols,1154.0,1435.483870967742
130000.0,31800,Saint-Gaudens,Maison,84.0,4.0,sols,1493.0,1547.6190476190477
98000.0,31800,Saint-Gaudens,Maison,62.0,3.0,,0.0,1580.6451612903227
163800.0,31800,Saint-Gaudens,Maison,160.0,5.0,sols,870.0,1023.75
135000.0,31800,Saint-Gaudens,Maison,102.0,2.0,sols,65.0,1323.5294117647059
95500.0,31800,Saint-Gaudens,Maison,98.0,3.0,jardins,589.0,974.4897959183673
132050.0,31800,Saint-Gaudens,Maison,98.0,4.0,sols,1074.0,1347.4489795918366
135000.0,31800,Saint-Gaudens,Maison,66.0,4.0,sols,124.0,2045.4545454545455
135000.0,31800,Saint-Gaudens,Maison,79.0,5.0,sols,593.0,1708.860759493671
24000.0,31800,Saint-Gaudens,Maison,58.0,3.0,,0.0,413.7931034482759
185000.0,31800,Saint-Gaudens,Maison,95.0,4.0,sols,649.0,1947.3684210526317
88000.0,31800,Saint-Gaudens,Maison,90.0,5.0,sols,403.0,977.7777777777778
107000.0,31800,Saint-Gaudens,Maison,268.0,6.0,sols,610.0,399.25373134328356
148950.0,31800,Saint-Gaudens,Maison,80.0,3.0,sols,643.0,1861.875
188130.0,31800,Saint-Gaudens,Maison,104.0,6.0,sols,464.0,1808.9423076923076
110000.0,31800,Saint-Gaudens,Maison,83.0,4.0,sols,898.0,1325.301204819277
183550.0,31800,Saint-Gaudens,Maison,110.0,4.0,sols,506.0,1668.6363636363637
219000.0,31800,Saint-Gaudens,Maison,187.0,7.0,sols,539.0,1171.1229946524063
125000.0,31800,Saint-Gaudens,Maison,87.0,3.0,sols,538.0,1436.7816091954023
30000.0,31800,Saint-Gaudens,Maison,66.0,3.0,sols,69.0,454.54545454545456
193820.0,31800,Saint-Gaudens,Maison,87.0,3.0,sols,800.0,2227.816091954023
172600.0,31800,Saint-Gaudens,Maison,135.0,6.0,sols,530.0,1278.5185185185185
200000.0,31800,Saint-Gaudens,Maison,85.0,3.0,sols,600.0,2352.9411764705883
208311.0,31800,Saint-Gaudens,Maison,221.0,7.0,sols,845.0,942.5837104072398
125000.0,31800,Saint-Gaudens,Maison,95.0,4.0,sols,906.0,1315.7894736842106
46822.0,31800,Saint-Gaudens,Maison,62.0,1.0,sols,497.0,755.1935483870968
145000.0,31800,Saint-Gaudens,Maison,86.0,4.0,sols,319.0,1686.046511627907
95000.0,31800,Saint-Gaudens,Maison,70.0,4.0,sols,763.0,1357.142857142857
150000.0,31800,Saint-Gaudens,Maison,100.0,5.0,sols,685.0,1500.0
100000.0,31800,Saint-Gaudens,Maison,64.0,4.0,sols,444.0,1562.5
71000.0,31800,Saint-Gaudens,Maison,113.0,5.0,sols,144.0,628.3185840707964
150500.0,31800,Saint-Gaudens,Maison,75.0,5.0,sols,474.0,2006.6666666666667
75000.0,31800,Saint-Gaudens,Maison,80.0,5.0,sols,711.0,937.5
40000.0,31800,Saint-Gaudens,Maison,48.0,2.0,sols,32.0,833.3333333333334
97000.0,31800,Saint-Gaudens,Maison,79.0,6.0,sols,408.0,1227.8481012658228
140000.0,31800,Saint-Gaudens,Maison,160.0,7.0,sols,477.0,875.0
150000.0,31800,Saint-Gaudens,Maison,72.0,3.0,sols,1170.0,2083.3333333333335
155000.0,31800,Saint-Gaudens,Maison,117.0,4.0,sols,432.0,1324.7863247863247
132500.0,31800,Saint-Gaudens,Maison,82.0,5.0,sols,833.0,1615.8536585365853
140000.0,31800,Saint-Gaudens,Maison,65.0,3.0,sols,316.0,2153.846153846154
95000.0,31800,Saint-Gaudens,Maison,68.0,3.0,,0.0,1397.0588235294117
60000.0,31800,Saint-Gaudens,Maison,70.0,3.0,sols,132.0,857.1428571428571
265000.0,31800,Saint-Gaudens,Maison,150.0,6.0,taillis simples,5000.0,1766.6666666666667
71101.0,31800,Saint-Gaudens,Maison,80.0,3.0,sols,220.0,888.7625
255000.0,31800,Saint-Gaudens,Maison,131.0,6.0,sols,659.0,1946.5648854961833
118000.0,31800,Saint-Gaudens,Maison,84.0,4.0,sols,538.0,1404.7619047619048
275500.0,31800,Saint-Gaudens,Maison,103.0,5.0,sols,500.0,2674.757281553398
135205.0,31800,Saint-Gaudens,Maison,87.0,4.0,sols,525.0,1554.0804597701149
35000.0,31800,Saint-Gaudens,Maison,125.0,4.0,sols,173.0,280.0
145000.0,31800,Saint-Gaudens,Maison,80.0,5.0,sols,375.0,1812.5
188345.0,31800,Saint-Gaudens,Maison,82.0,4.0,sols,470.0,2296.890243902439
100000.0,31800,Saint-Gaudens,Maison,65.0,3.0,sols,172.0,1538.4615384615386
312650.0,31800,Saint-Gaudens,Maison,182.0,4.0,sols,2000.0,1717.857142857143
213345.55,31350,Sarrecave,Maison,100.0,5.0,sols,65.0,2133.4555
245000.0,31350,Sarrecave,Maison,185.0,5.0,prés,3620.0,1324.3243243243244
333900.0,31460,Loubens-Lauragais,Maison,98.0,4.0,sols,1000.0,3407.1428571428573
544000.0,31460,Loubens-Lauragais,Maison,215.0,6.0,sols,3882.0,2530.232558139535
227500.0,31460,Loubens-Lauragais,Maison,118.0,4.0,terrains a bâtir,2350.0,1927.9661016949153
77000.0,31460,Loubens-Lauragais,Maison,88.0,5.0,prés,1593.0,875.0
295000.0,31440,Cazaux-Layrisse,Maison,63.0,3.0,sols,39.0,4682.539682539683
173000.0,31440,Cazaux-Layrisse,Maison,103.0,5.0,sols,130.0,1679.611650485437
14500.0,31230,Castelgaillard,Maison,94.0,4.0,sols,706.0,154.25531914893617
150000.0,31230,Castelgaillard,Maison,70.0,4.0,terres,1045.0,2142.8571428571427
81760.0,31800,Pointis-Inard,Maison,212.0,3.0,sols,950.0,385.66037735849056
195150.0,31800,Pointis-Inard,Maison,100.0,4.0,terrains d'agrément,1368.0,1951.5
176080.0,31800,Pointis-Inard,Maison,100.0,4.0,sols,1124.0,1760.8
100000.0,31800,Pointis-Inard,Maison,102.0,5.0,sols,1000.0,980.3921568627451
70000.0,31800,Pointis-Inard,Maison,90.0,4.0,jardins,128.0,777.7777777777778
308900.0,31800,Pointis-Inard,Maison,64.0,3.0,sols,845.0,4826.5625
125000.0,31800,Pointis-Inard,Maison,142.0,5.0,sols,465.0,880.2816901408451
90000.0,31800,Pointis-Inard,Maison,65.0,2.0,sols,213.0,1384.6153846153845
99000.0,31800,Pointis-Inard,Maison,165.0,5.0,sols,527.0,600.0
307000.0,31800,Pointis-Inard,Maison,190.0,4.0,sols,1385.0,1615.7894736842106
71000.0,31800,Pointis-Inard,Maison,63.0,2.0,sols,305.0,1126.984126984127
211300.0,31800,Pointis-Inard,Maison,122.0,4.0,sols,500.0,1731.967213114754
147760.0,31440,Cierp-Gaud,Maison,70.0,4.0,terrains d'agrément,1301.0,2110.8571428571427
123830.0,31440,Cierp-Gaud,Maison,25.0,1.0,sols,65.0,4953.2
87500.0,31440,Cierp-Gaud,Maison,75.0,4.0,sols,750.0,1166.6666666666667
110000.0,31440,Cierp-Gaud,Maison,40.0,2.0,sols,32.0,2750.0
87000.0,31440,Cierp-Gaud,Maison,80.0,4.0,sols,116.0,1087.5
200000.0,31440,Cierp-Gaud,Maison,89.0,4.0,terrains d'agrément,700.0,2247.191011235955
180000.0,31440,Cierp-Gaud,Maison,104.0,6.0,sols,467.0,1730.7692307692307
143600.0,31440,Cierp-Gaud,Maison,104.0,6.0,sols,699.0,1380.7692307692307
65000.0,31440,Cierp-Gaud,Maison,100.0,6.0,sols,570.0,650.0
80000.0,31440,Cierp-Gaud,Maison,50.0,3.0,sols,1145.0,1600.0
140000.0,31440,Cierp-Gaud,Maison,67.0,3.0,sols,923.0,2089.5522388059703
95000.0,31440,Cierp-Gaud,Maison,67.0,4.0,sols,599.0,1417.910447761194
145000.0,31440,Cierp-Gaud,Maison,77.0,3.0,sols,323.0,1883.1168831168832
133500.0,31440,Cierp-Gaud,Maison,80.0,4.0,sols,160.0,1668.75
182500.0,31420,Peyrouzet,Maison,100.0,4.0,terrains d'agrément,1795.0,1825.0
337000.0,31420,Peyrouzet,Maison,95.0,4.0,prés,2187.0,3547.3684210526317
183600.0,31330,Le Burgaud,Maison,88.0,4.0,sols,415.0,2086.3636363636365
292900.0,31330,Le Burgaud,Maison,80.0,3.0,sols,130.0,3661.25
150000.0,31330,Le Burgaud,Maison,74.0,3.0,sols,266.0,2027.027027027027
247000.0,31330,Le Burgaud,Maison,89.0,4.0,sols,710.0,2775.2808988764045
240000.0,31330,Le Burgaud,Maison,154.0,5.0,sols,2759.0,1558.4415584415585
253000.0,31330,Le Burgaud,Maison,99.0,4.0,sols,2217.0,2555.5555555555557
304000.0,31330,Le Burgaud,Maison,132.0,6.0,sols,769.0,2303.030303030303
450000.0,31330,Le Burgaud,Maison,129.0,3.0,sols,1320.0,3488.3720930232557
168000.0,31330,Le Burgaud,Maison,75.0,3.0,sols,2798.0,2240.0
510000.0,31320,Vieille-Toulouse,Maison,127.0,5.0,landes,4488.0,4015.748031496063
145000.0,31320,Vieille-Toulouse,Maison,118.0,4.0,sols,2280.0,1228.8135593220338
458500.0,31320,Vieille-Toulouse,Maison,118.0,4.0,sols,1000.0,3885.593220338983
378000.0,31320,Vieille-Toulouse,Maison,94.0,5.0,sols,1198.0,4021.276595744681
97000.0,31190,Auterive,Maison,38.0,2.0,sols,55.0,2552.6315789473683
66000.0,31190,Auterive,Maison,140.0,5.0,sols,100.0,471.42857142857144
181000.0,31190,Auterive,Maison,94.0,4.0,,0.0,1925.531914893617
310700.0,31190,Auterive,Maison,92.0,4.0,sols,701.0,3377.1739130434785
240000.0,31190,Auterive,Maison,89.0,4.0,sols,630.0,2696.629213483146
