valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year,prix_mcarre
229700.0,31880,La Salvetat-Saint-Gilles,Maison,78.0,4.0,sols,217.0,2023,2944.871794871795
369134.0,31880,La Salvetat-Saint-Gilles,Maison,90.0,4.0,sols,626.0,2023,4101.488888888889
318600.0,31880,La Salvetat-Saint-Gilles,Maison,111.0,2.0,sols,630.0,2023,2870.2702702702704
276550.0,31880,La Salvetat-Saint-Gilles,Maison,86.0,4.0,sols,302.0,2023,3215.6976744186045
303350.0,31880,La Salvetat-Saint-Gilles,Maison,71.0,4.0,sols,1203.0,2023,4272.5352112676055
405700.0,31880,La Salvetat-Saint-Gilles,Maison,119.0,4.0,sols,631.0,2023,3409.2436974789916
226000.0,31880,La Salvetat-Saint-Gilles,Maison,77.0,4.0,sols,502.0,2023,2935.064935064935
397000.0,31880,La Salvetat-Saint-Gilles,Maison,123.0,6.0,sols,700.0,2023,3227.642276422764
190001.0,31880,La Salvetat-Saint-Gilles,Maison,101.0,3.0,sols,491.0,2023,1881.1980198019803
169000.0,31880,La Salvetat-Saint-Gilles,Maison,151.0,6.0,sols,1422.0,2023,1119.205298013245
259000.0,31880,La Salvetat-Saint-Gilles,Maison,109.0,6.0,sols,1596.0,2023,2376.146788990826
427750.0,31880,La Salvetat-Saint-Gilles,Maison,99.0,5.0,sols,1091.0,2023,4320.707070707071
356700.0,31880,La Salvetat-Saint-Gilles,Maison,91.0,3.0,sols,1308.0,2023,3919.78021978022
474000.0,31880,La Salvetat-Saint-Gilles,Maison,170.0,5.0,sols,1041.0,2023,2788.235294117647
303516.0,31880,La Salvetat-Saint-Gilles,Maison,88.0,4.0,sols,504.0,2023,3449.0454545454545
245470.0,31880,La Salvetat-Saint-Gilles,Maison,85.0,4.0,,0.0,2023,2887.8823529411766
427500.0,31880,La Salvetat-Saint-Gilles,Maison,145.0,5.0,sols,1017.0,2023,2948.2758620689656
220000.0,31880,La Salvetat-Saint-Gilles,Maison,89.0,5.0,sols,68.0,2023,2471.9101123595506
366300.0,31880,La Salvetat-Saint-Gilles,Maison,110.0,5.0,sols,506.0,2023,3330.0
314700.0,31880,La Salvetat-Saint-Gilles,Maison,104.0,5.0,sols,370.0,2023,3025.9615384615386
203987.0,31880,La Salvetat-Saint-Gilles,Maison,66.0,3.0,,0.0,2023,3090.712121212121
367540.0,31880,La Salvetat-Saint-Gilles,Maison,98.0,5.0,sols,1824.0,2023,3750.408163265306
270000.0,31880,La Salvetat-Saint-Gilles,Maison,87.0,4.0,sols,302.0,2023,3103.448275862069
62000.0,31510,Bagiry,Maison,47.0,4.0,sols,54.0,2022,1319.1489361702127
70000.0,31510,Bagiry,Maison,84.0,4.0,sols,232.0,2022,833.3333333333334
540300.0,31140,Saint-Loup-Cammas,Maison,160.0,5.0,sols,713.0,2022,3376.875
389750.0,31140,Saint-Loup-Cammas,Maison,92.0,4.0,sols,631.0,2022,4236.413043478261
331480.0,31140,Saint-Loup-Cammas,Maison,88.0,5.0,sols,638.0,2022,3766.818181818182
450000.0,31140,Saint-Loup-Cammas,Maison,159.0,5.0,terrains d'agrément,510.0,2022,2830.188679245283
250000.0,31140,Saint-Loup-Cammas,Maison,120.0,4.0,sols,81.0,2022,2083.3333333333335
312600.0,31140,Saint-Loup-Cammas,Maison,91.0,4.0,sols,358.0,2022,3435.164835164835
327300.0,31140,Saint-Loup-Cammas,Maison,94.0,5.0,sols,710.0,2022,3481.9148936170213
328000.0,31140,Saint-Loup-Cammas,Maison,78.0,3.0,sols,402.0,2022,4205.128205128205
465000.0,31140,Saint-Loup-Cammas,Maison,120.0,5.0,sols,677.0,2022,3875.0
114000.0,31140,Saint-Loup-Cammas,Maison,101.0,3.0,sols,1044.0,2022,1128.7128712871288
300400.0,31140,Saint-Loup-Cammas,Maison,96.0,4.0,sols,1048.0,2022,3129.1666666666665
615000.0,31140,Saint-Loup-Cammas,Maison,117.0,4.0,,0.0,2022,5256.410256410257
388000.0,31140,Saint-Loup-Cammas,Maison,99.0,4.0,sols,340.0,2022,3919.191919191919
403000.0,31140,Saint-Loup-Cammas,Maison,122.0,5.0,sols,769.0,2022,3303.27868852459
335000.0,31140,Saint-Loup-Cammas,Maison,136.0,5.0,sols,1128.0,2022,2463.235294117647
477400.0,31140,Saint-Loup-Cammas,Maison,168.0,7.0,terrains d'agrément,560.0,2022,2841.6666666666665
373600.0,31620,Labastide-Saint-Sernin,Maison,100.0,4.0,terrains d'agrément,200.0,2023,3736.0
310000.0,31620,Labastide-Saint-Sernin,Maison,105.0,4.0,sols,1163.0,2023,2952.3809523809523
236300.0,31620,Labastide-Saint-Sernin,Maison,71.0,3.0,sols,528.0,2023,3328.169014084507
185950.0,31620,Labastide-Saint-Sernin,Maison,108.0,4.0,sols,986.0,2023,1721.7592592592594
334500.0,31620,Labastide-Saint-Sernin,Maison,108.0,4.0,sols,479.0,2023,3097.222222222222
300000.0,31620,Labastide-Saint-Sernin,Maison,97.0,4.0,sols,927.0,2023,3092.783505154639
418500.0,31620,Labastide-Saint-Sernin,Maison,128.0,5.0,sols,450.0,2023,3269.53125
280000.0,31620,Labastide-Saint-Sernin,Maison,94.0,4.0,sols,662.0,2023,2978.723404255319
220000.0,31620,Labastide-Saint-Sernin,Maison,94.0,4.0,,0.0,2023,2340.425531914894
459777.0,31620,Labastide-Saint-Sernin,Maison,133.0,5.0,sols,1000.0,2023,3456.96992481203
396625.0,31620,Labastide-Saint-Sernin,Maison,118.0,4.0,sols,1017.0,2023,3361.228813559322
363500.0,31620,Labastide-Saint-Sernin,Maison,119.0,7.0,sols,851.0,2023,3054.621848739496
435500.0,31620,Labastide-Saint-Sernin,Maison,140.0,5.0,sols,638.0,2023,3110.714285714286
291650.0,31620,Labastide-Saint-Sernin,Maison,113.0,5.0,sols,455.0,2023,2580.973451327434
450000.0,31450,Deyme,Maison,131.0,5.0,sols,1198.0,2023,3435.114503816794
425760.0,31450,Deyme,Maison,109.0,5.0,sols,800.0,2023,3906.0550458715597
296900.0,31450,Deyme,Maison,114.0,4.0,sols,46.0,2023,2604.3859649122805
445480.0,31450,Deyme,Maison,111.0,4.0,sols,1000.0,2023,4013.3333333333335
287800.0,31450,Deyme,Maison,89.0,4.0,sols,326.0,2023,3233.7078651685392
601400.0,31450,Deyme,Maison,112.0,4.0,sols,800.0,2023,5369.642857142857
287000.0,31450,Deyme,Maison,99.0,5.0,sols,667.0,2023,2898.989898989899
300000.0,31570,Bourg-Saint-Bernard,Maison,143.0,4.0,sols,119.0,2023,2097.902097902098
250000.0,31570,Bourg-Saint-Bernard,Maison,96.0,4.0,sols,137.0,2023,2604.1666666666665
265000.0,31570,Bourg-Saint-Bernard,Maison,100.0,5.0,sols,136.0,2023,2650.0
261000.0,31570,Bourg-Saint-Bernard,Maison,100.0,5.0,sols,136.0,2023,2610.0
130000.0,31570,Bourg-Saint-Bernard,Maison,90.0,3.0,terres,2377.0,2023,1444.4444444444443
400100.0,31570,Bourg-Saint-Bernard,Maison,117.0,5.0,sols,1000.0,2023,3419.6581196581196
250000.0,31570,Bourg-Saint-Bernard,Maison,61.0,3.0,sols,4448.0,2023,4098.360655737705
344250.0,31570,Bourg-Saint-Bernard,Maison,160.0,4.0,sols,259.0,2023,2151.5625
536100.0,31570,Bourg-Saint-Bernard,Maison,185.0,5.0,terrains d'agrément,1235.0,2023,2897.837837837838
448000.0,31570,Bourg-Saint-Bernard,Maison,157.0,5.0,sols,1000.0,2023,2853.503184713376
335800.0,31570,Bourg-Saint-Bernard,Maison,117.0,4.0,,0.0,2023,2870.08547008547
267000.0,31570,Bourg-Saint-Bernard,Maison,150.0,5.0,sols,645.0,2023,1780.0
252500.0,31570,Bourg-Saint-Bernard,Maison,85.0,3.0,sols,603.0,2023,2970.5882352941176
135000.0,31570,Bourg-Saint-Bernard,Maison,107.0,3.0,sols,125.0,2023,1261.6822429906542
442700.0,31240,Saint-Jean,Maison,114.0,5.0,,0.0,2023,3883.3333333333335
350000.0,31240,Saint-Jean,Maison,110.0,6.0,sols,610.0,2023,3181.818181818182
512000.0,31240,Saint-Jean,Maison,190.0,7.0,sols,789.0,2023,2694.7368421052633
292400.0,31240,Saint-Jean,Maison,111.0,4.0,sols,270.0,2023,2634.234234234234
315000.0,31240,Saint-Jean,Maison,95.0,5.0,sols,286.0,2023,3315.7894736842104
201875.0,31240,Saint-Jean,Maison,60.0,3.0,sols,108.0,2023,3364.5833333333335
330700.0,31240,Saint-Jean,Maison,105.0,5.0,sols,507.0,2023,3149.5238095238096
395000.0,31240,Saint-Jean,Maison,115.0,5.0,sols,500.0,2023,3434.782608695652
283000.0,31240,Saint-Jean,Maison,84.0,4.0,,0.0,2023,3369.0476190476193
299000.0,31240,Saint-Jean,Maison,95.0,4.0,,0.0,2023,3147.3684210526317
200000.0,31240,Saint-Jean,Maison,94.0,5.0,sols,422.0,2023,2127.659574468085
190000.0,31240,Saint-Jean,Maison,77.0,4.0,sols,260.0,2023,2467.5324675324673
509450.0,31240,Saint-Jean,Maison,171.0,7.0,sols,809.0,2023,2979.2397660818715
236000.0,31240,Saint-Jean,Maison,77.0,4.0,sols,298.0,2023,3064.935064935065
480000.0,31240,Saint-Jean,Maison,130.0,6.0,sols,421.0,2023,3692.3076923076924
202000.0,31240,Saint-Jean,Maison,70.0,4.0,sols,279.0,2023,2885.714285714286
290940.0,31240,Saint-Jean,Maison,66.0,4.0,sols,214.0,2023,4408.181818181818
480000.0,31240,Saint-Jean,Maison,105.0,5.0,sols,800.0,2023,4571.428571428572
473000.0,31240,Saint-Jean,Maison,111.0,6.0,sols,646.0,2023,4261.261261261261
272851.0,31240,Saint-Jean,Maison,92.0,5.0,sols,189.0,2023,2965.771739130435
310000.0,31240,Saint-Jean,Maison,83.0,4.0,sols,503.0,2023,3734.9397590361446
254500.0,31240,Saint-Jean,Maison,65.0,4.0,sols,203.0,2023,3915.3846153846152
369800.0,31240,Saint-Jean,Maison,92.0,4.0,sols,548.0,2023,4019.5652173913045
280000.0,31240,Saint-Jean,Maison,93.0,5.0,sols,525.0,2023,3010.7526881720432
331750.0,31240,Saint-Jean,Maison,93.0,6.0,sols,501.0,2023,3567.2043010752686
400000.0,31240,Saint-Jean,Maison,90.0,6.0,sols,498.0,2023,4444.444444444444
117000.0,31240,Saint-Jean,Maison,77.0,4.0,sols,203.0,2023,1519.4805194805194
273700.0,31240,Saint-Jean,Maison,53.0,3.0,sols,505.0,2023,5164.1509433962265
310000.0,31240,Saint-Jean,Maison,99.0,4.0,sols,484.0,2023,3131.313131313131
236000.0,31240,Saint-Jean,Maison,84.0,4.0,,0.0,2023,2809.5238095238096
410000.0,31240,Saint-Jean,Maison,126.0,5.0,sols,636.0,2023,3253.968253968254
230000.0,31240,Saint-Jean,Maison,92.0,1.0,sols,177.0,2023,2500.0
321500.0,31240,Saint-Jean,Maison,107.0,5.0,sols,443.0,2023,3004.6728971962616
290000.0,31240,Saint-Jean,Maison,102.0,5.0,,0.0,2023,2843.1372549019607
439000.0,31240,Saint-Jean,Maison,141.0,5.0,sols,562.0,2023,3113.4751773049647
440000.0,31240,Saint-Jean,Maison,98.0,5.0,sols,904.0,2023,4489.7959183673465
400000.0,31240,Saint-Jean,Maison,119.0,4.0,sols,604.0,2023,3361.344537815126
530620.0,31240,Saint-Jean,Maison,129.0,5.0,sols,750.0,2023,4113.333333333333
405609.0,31240,Saint-Jean,Maison,108.0,5.0,sols,711.0,2023,3755.6388888888887
347500.0,31240,Saint-Jean,Maison,108.0,6.0,sols,287.0,2023,3217.5925925925926
335750.0,31240,Saint-Jean,Maison,93.0,4.0,sols,366.0,2023,3610.2150537634407
349000.0,31240,Saint-Jean,Maison,83.0,6.0,,0.0,2023,4204.819277108434
257200.0,31240,Saint-Jean,Maison,81.0,4.0,sols,160.0,2023,3175.3086419753085
408850.0,31240,Saint-Jean,Maison,155.0,4.0,sols,491.0,2023,2637.7419354838707
385800.0,31240,Saint-Jean,Maison,103.0,4.0,sols,442.0,2023,3745.631067961165
67850.0,31240,Saint-Jean,Maison,81.0,4.0,sols,146.0,2023,837.6543209876543
277000.0,31240,Saint-Jean,Maison,78.0,4.0,sols,631.0,2023,3551.2820512820513
429200.0,31240,Saint-Jean,Maison,138.0,6.0,sols,609.0,2023,3110.144927536232
340300.0,31240,Saint-Jean,Maison,109.0,5.0,sols,603.0,2023,3122.0183486238534
276500.0,31240,Saint-Jean,Maison,72.0,5.0,sols,474.0,2023,3840.277777777778
408000.0,31240,Saint-Jean,Maison,109.0,5.0,sols,750.0,2023,3743.119266055046
258010.0,31240,Saint-Jean,Maison,93.0,5.0,sols,315.0,2023,2774.3010752688174
337700.0,31240,Saint-Jean,Maison,111.0,4.0,sols,324.0,2023,3042.3423423423424
275000.0,31240,Saint-Jean,Maison,95.0,5.0,sols,441.0,2023,2894.7368421052633
446750.0,31240,Saint-Jean,Maison,137.0,6.0,sols,817.0,2023,3260.9489051094893
460000.0,31240,Saint-Jean,Maison,160.0,5.0,sols,797.0,2023,2875.0
460620.0,31240,Saint-Jean,Maison,126.0,6.0,sols,354.0,2023,3655.714285714286
289675.0,31240,Saint-Jean,Maison,84.0,4.0,sols,301.0,2023,3448.5119047619046
639000.0,31240,Saint-Jean,Maison,202.0,7.0,sols,1120.0,2023,3163.366336633663
349200.0,31240,Saint-Jean,Maison,103.0,4.0,sols,550.0,2023,3390.2912621359224
483660.0,31240,Saint-Jean,Maison,130.0,6.0,sols,796.0,2023,3720.4615384615386
458000.0,31240,Saint-Jean,Maison,141.0,5.0,sols,692.0,2023,3248.22695035461
309500.0,31240,Saint-Jean,Maison,124.0,5.0,sols,438.0,2023,2495.967741935484
228500.0,31240,Saint-Jean,Maison,79.0,4.0,,0.0,2023,2892.4050632911394
330734.0,31240,Saint-Jean,Maison,95.0,4.0,sols,775.0,2023,3481.4105263157894
189500.0,31240,Saint-Jean,Maison,67.0,4.0,sols,469.0,2023,2828.3582089552237
260000.0,31240,Saint-Jean,Maison,83.0,6.0,,0.0,2023,3132.5301204819275
453300.0,31240,Saint-Jean,Maison,127.0,5.0,sols,573.0,2023,3569.2913385826773
556600.0,31240,Saint-Jean,Maison,146.0,6.0,sols,722.0,2023,3812.328767123288
322900.0,31240,Saint-Jean,Maison,143.0,7.0,sols,635.0,2023,2258.041958041958
273500.0,31240,Saint-Jean,Maison,93.0,4.0,sols,270.0,2023,2940.8602150537636
247700.0,31240,Saint-Jean,Maison,77.0,4.0,sols,380.0,2023,3216.883116883117
260000.0,31240,Saint-Jean,Maison,84.0,4.0,,0.0,2023,3095.2380952380954
341054.0,31240,Saint-Jean,Maison,91.0,4.0,sols,366.0,2023,3747.846153846154
289470.0,31240,Saint-Jean,Maison,92.0,5.0,sols,294.0,2023,3146.413043478261
257000.0,31240,Saint-Jean,Maison,80.0,5.0,sols,434.0,2023,3212.5
513500.0,31240,Saint-Jean,Maison,138.0,5.0,sols,327.0,2023,3721.014492753623
261700.0,31240,Saint-Jean,Maison,88.0,4.0,sols,211.0,2023,2973.8636363636365
350900.0,31240,Saint-Jean,Maison,109.0,4.0,sols,732.0,2023,3219.266055045872
242000.0,31240,Saint-Jean,Maison,84.0,4.0,,0.0,2023,2880.9523809523807
329000.0,31240,Saint-Jean,Maison,108.0,6.0,sols,396.0,2023,3046.296296296296
240400.0,31240,Saint-Jean,Maison,83.0,5.0,sols,377.0,2023,2896.385542168675
281700.0,31240,Saint-Jean,Maison,109.0,4.0,sols,325.0,2023,2584.4036697247707
40000.0,31240,Saint-Jean,Maison,105.0,5.0,sols,772.0,2023,380.95238095238096
491100.0,31240,Saint-Jean,Maison,130.0,5.0,sols,414.0,2023,3777.6923076923076
215000.0,31240,Saint-Jean,Maison,82.0,5.0,sols,312.0,2023,2621.951219512195
219990.0,31370,Sabonnères,Maison,80.0,2.0,sols,89.0,2023,2749.875
390000.0,31370,Sabonnères,Maison,74.0,2.0,sols,4000.0,2023,5270.27027027027
130000.0,31310,Gouzens,Maison,90.0,4.0,sols,735.0,2022,1444.4444444444443
51840.0,31310,Gouzens,Maison,53.0,2.0,sols,1600.0,2022,978.1132075471698
570700.0,31280,Mons,Maison,122.0,4.0,sols,1001.0,2022,4677.868852459016
392620.0,31280,Mons,Maison,95.0,4.0,sols,1018.0,2022,4132.8421052631575
550900.0,31280,Mons,Maison,152.0,5.0,sols,900.0,2022,3624.342105263158
489350.0,31280,Mons,Maison,128.0,5.0,sols,1000.0,2022,3823.046875
367731.0,31280,Mons,Maison,68.0,4.0,sols,958.0,2022,5407.808823529412
299360.0,31280,Mons,Maison,149.0,4.0,sols,1000.0,2022,2009.1275167785234
317500.0,31280,Mons,Maison,98.0,4.0,sols,583.0,2022,3239.795918367347
555000.0,31320,Péchabou,Maison,158.0,6.0,sols,923.0,2022,3512.6582278481014
570140.0,31320,Péchabou,Maison,182.0,6.0,sols,1203.0,2022,3132.6373626373625
494800.0,31320,Péchabou,Maison,140.0,5.0,sols,800.0,2022,3534.285714285714
259000.0,31320,Péchabou,Maison,87.0,4.0,sols,327.0,2022,2977.0114942528735
335000.0,31320,Péchabou,Maison,90.0,4.0,terrains a bâtir,605.0,2022,3722.222222222222
322200.0,31320,Péchabou,Maison,90.0,3.0,sols,165.0,2022,3580.0
200000.0,31320,Péchabou,Maison,56.0,3.0,,0.0,2022,3571.4285714285716
503610.0,31320,Péchabou,Maison,172.0,6.0,sols,1202.0,2022,2927.9651162790697
436260.0,31320,Péchabou,Maison,103.0,4.0,sols,969.0,2022,4235.533980582524
378000.0,31320,Péchabou,Maison,140.0,5.0,sols,998.0,2022,2700.0
270000.0,31320,Péchabou,Maison,88.0,5.0,sols,907.0,2022,3068.181818181818
379800.0,31320,Péchabou,Maison,95.0,4.0,sols,363.0,2022,3997.8947368421054
440950.0,31320,Péchabou,Maison,110.0,4.0,sols,655.0,2022,4008.6363636363635
412950.0,31320,Péchabou,Maison,126.0,6.0,sols,600.0,2022,3277.3809523809523
568500.0,31320,Péchabou,Maison,147.0,5.0,sols,1122.0,2022,3867.3469387755104
450000.0,31320,Péchabou,Maison,92.0,4.0,sols,893.0,2022,4891.304347826087
317000.0,31320,Péchabou,Maison,85.0,4.0,sols,415.0,2022,3729.4117647058824
345000.0,31320,Péchabou,Maison,101.0,5.0,sols,268.0,2022,3415.841584158416
576551.0,31450,Odars,Maison,295.0,9.0,terrains d'agrément,2000.0,2023,1954.4101694915255
525000.0,31450,Odars,Maison,107.0,6.0,terres,1451.0,2023,4906.542056074766
365500.0,31450,Odars,Maison,70.0,3.0,sols,350.0,2023,5221.428571428572
552610.0,31450,Odars,Maison,201.0,9.0,terrains d'agrément,1720.0,2023,2749.3034825870645
391650.0,31450,Odars,Maison,108.0,5.0,terrains d'agrément,516.0,2023,3626.3888888888887
575500.0,31450,Odars,Maison,160.0,6.0,sols,1677.0,2023,3596.875
320000.0,31450,Odars,Maison,98.0,3.0,sols,1500.0,2023,3265.3061224489797
126000.0,31450,Odars,Maison,82.0,4.0,sols,1500.0,2023,1536.5853658536585
260000.0,31450,Odars,Maison,152.0,7.0,sols,1000.0,2023,1710.5263157894738
181400.0,31150,Gagnac-sur-Garonne,Maison,137.0,4.0,sols,232.0,2023,1324.087591240876
349360.0,31150,Gagnac-sur-Garonne,Maison,108.0,5.0,sols,655.0,2023,3234.814814814815
362600.0,31150,Gagnac-sur-Garonne,Maison,140.0,5.0,sols,220.0,2023,2590.0
538400.0,31150,Gagnac-sur-Garonne,Maison,175.0,4.0,sols,1294.0,2023,3076.5714285714284
290000.0,31150,Gagnac-sur-Garonne,Maison,81.0,4.0,sols,1059.0,2023,3580.246913580247
253700.0,31150,Gagnac-sur-Garonne,Maison,78.0,4.0,sols,140.0,2023,3252.5641025641025
190000.0,31150,Gagnac-sur-Garonne,Maison,72.0,4.0,sols,414.0,2023,2638.8888888888887
280000.0,31150,Gagnac-sur-Garonne,Maison,90.0,4.0,sols,361.0,2023,3111.1111111111113
323000.0,31150,Gagnac-sur-Garonne,Maison,127.0,4.0,terrains d'agrément,1300.0,2023,2543.3070866141734
240000.0,31150,Gagnac-sur-Garonne,Maison,85.0,5.0,sols,83.0,2023,2823.529411764706
300000.0,31150,Gagnac-sur-Garonne,Maison,91.0,4.0,sols,826.0,2023,3296.703296703297
442210.0,31150,Gagnac-sur-Garonne,Maison,121.0,4.0,sols,799.0,2023,3654.628099173554
227500.0,31370,Labastide-Clermont,Maison,103.0,4.0,sols,1240.0,2023,2208.73786407767
232520.0,31370,Labastide-Clermont,Maison,75.0,2.0,sols,380.0,2023,3100.266666666667
108950.0,31370,Labastide-Clermont,Maison,131.0,5.0,sols,250.0,2023,831.6793893129772
285300.0,31370,Labastide-Clermont,Maison,154.0,5.0,sols,1000.0,2023,1852.5974025974026
285000.0,31370,Labastide-Clermont,Maison,164.0,5.0,sols,722.0,2023,1737.8048780487804
320000.0,31370,Labastide-Clermont,Maison,154.0,4.0,sols,1000.0,2023,2077.9220779220777
333319.0,31370,Labastide-Clermont,Maison,76.0,1.0,sols,1270.0,2023,4385.776315789473
340000.0,31370,Labastide-Clermont,Maison,196.0,5.0,sols,2495.0,2023,1734.6938775510205
258500.0,31420,Aulon,Maison,212.0,8.0,sols,900.0,2022,1219.3396226415093
78000.0,31420,Aulon,Maison,43.0,2.0,sols,399.0,2022,1813.953488372093
100000.0,31420,Aulon,Maison,70.0,4.0,sols,571.0,2022,1428.5714285714287
110000.0,31420,Aulon,Maison,100.0,5.0,sols,120.0,2022,1100.0
80000.0,31420,Aulon,Maison,145.0,7.0,sols,971.0,2022,551.7241379310345
70000.0,31420,Aulon,Maison,60.0,1.0,sols,880.0,2022,1166.6666666666667
110100.0,31420,Aulon,Maison,100.0,3.0,sols,138.0,2022,1101.0
275000.0,31830,Plaisance-du-Touch,Maison,65.0,4.0,sols,411.0,2023,4230.7692307692305
130000.0,31830,Plaisance-du-Touch,Maison,89.0,4.0,,0.0,2023,1460.6741573033707
548500.0,31830,Plaisance-du-Touch,Maison,179.0,6.0,sols,1077.0,2023,3064.245810055866
304000.0,31830,Plaisance-du-Touch,Maison,100.0,4.0,sols,524.0,2023,3040.0
245500.0,31830,Plaisance-du-Touch,Maison,72.0,3.0,sols,260.0,2023,3409.722222222222
230000.0,31830,Plaisance-du-Touch,Maison,89.0,4.0,,0.0,2023,2584.2696629213483
404500.0,31830,Plaisance-du-Touch,Maison,156.0,4.0,sols,1296.0,2023,2592.948717948718
290650.0,31830,Plaisance-du-Touch,Maison,61.0,4.0,sols,385.0,2023,4764.754098360656
170150.0,31830,Plaisance-du-Touch,Maison,48.0,3.0,,0.0,2023,3544.7916666666665
421235.0,31830,Plaisance-du-Touch,Maison,141.0,3.0,sols,1109.0,2023,2987.482269503546
185000.0,31830,Plaisance-du-Touch,Maison,80.0,4.0,sols,663.0,2023,2312.5
442742.0,31830,Plaisance-du-Touch,Maison,125.0,5.0,sols,1056.0,2023,3541.936
272215.0,31830,Plaisance-du-Touch,Maison,77.0,4.0,sols,212.0,2023,3535.2597402597403
436300.0,31830,Plaisance-du-Touch,Maison,144.0,6.0,sols,708.0,2023,3029.8611111111113
386000.0,31830,Plaisance-du-Touch,Maison,101.0,5.0,sols,925.0,2023,3821.7821782178216
326120.0,31830,Plaisance-du-Touch,Maison,95.0,4.0,sols,464.0,2023,3432.842105263158
438970.0,31830,Plaisance-du-Touch,Maison,109.0,5.0,sols,672.0,2023,4027.2477064220184
328000.0,31830,Plaisance-du-Touch,Maison,106.0,4.0,sols,328.0,2023,3094.3396226415093
239000.0,31830,Plaisance-du-Touch,Maison,89.0,4.0,,0.0,2023,2685.3932584269664
329000.0,31830,Plaisance-du-Touch,Maison,101.0,5.0,sols,726.0,2023,3257.4257425742576
339500.0,31830,Plaisance-du-Touch,Maison,101.0,4.0,sols,195.0,2023,3361.3861386138615
250000.0,31830,Plaisance-du-Touch,Maison,90.0,3.0,,0.0,2023,2777.777777777778
300000.0,31830,Plaisance-du-Touch,Maison,97.0,4.0,sols,563.0,2023,3092.783505154639
337100.0,31830,Plaisance-du-Touch,Maison,104.0,6.0,sols,796.0,2023,3241.346153846154
270000.0,31830,Plaisance-du-Touch,Maison,91.0,4.0,sols,160.0,2023,2967.032967032967
382650.0,31830,Plaisance-du-Touch,Maison,134.0,5.0,,0.0,2023,2855.597014925373
264000.0,31830,Plaisance-du-Touch,Maison,67.0,3.0,sols,673.0,2023,3940.2985074626868
327750.0,31830,Plaisance-du-Touch,Maison,91.0,4.0,sols,554.0,2023,3601.6483516483518
336380.0,31830,Plaisance-du-Touch,Maison,120.0,5.0,sols,825.0,2023,2803.1666666666665
157000.0,31830,Plaisance-du-Touch,Maison,49.0,3.0,,0.0,2023,3204.081632653061
300000.0,31830,Plaisance-du-Touch,Maison,83.0,5.0,sols,950.0,2023,3614.4578313253014
360000.0,31830,Plaisance-du-Touch,Maison,122.0,5.0,sols,862.0,2023,2950.8196721311474
105000.0,31830,Plaisance-du-Touch,Maison,100.0,3.0,sols,503.0,2023,1050.0
373950.0,31830,Plaisance-du-Touch,Maison,137.0,4.0,sols,357.0,2023,2729.5620437956204
130500.0,31830,Plaisance-du-Touch,Maison,73.0,4.0,terrains a bâtir,618.0,2023,1787.6712328767123
178000.0,31830,Plaisance-du-Touch,Maison,65.0,4.0,sols,411.0,2023,2738.4615384615386
300000.0,31830,Plaisance-du-Touch,Maison,101.0,4.0,,0.0,2023,2970.29702970297
259000.0,31830,Plaisance-du-Touch,Maison,101.0,4.0,,0.0,2023,2564.3564356435645
220000.0,31830,Plaisance-du-Touch,Maison,128.0,5.0,sols,222.0,2023,1718.75
151509.0,31830,Plaisance-du-Touch,Maison,48.0,3.0,,0.0,2023,3156.4375
323000.0,31830,Plaisance-du-Touch,Maison,97.0,5.0,sols,620.0,2023,3329.896907216495
237843.27,31830,Plaisance-du-Touch,Maison,68.0,3.0,sols,487.0,2023,3497.6951470588233
502000.0,31830,Plaisance-du-Touch,Maison,110.0,4.0,sols,718.0,2023,4563.636363636364
398000.0,31830,Plaisance-du-Touch,Maison,117.0,5.0,sols,700.0,2023,3401.709401709402
334590.0,31830,Plaisance-du-Touch,Maison,101.0,4.0,sols,336.0,2023,3312.772277227723
581000.0,31830,Plaisance-du-Touch,Maison,150.0,5.0,sols,1185.0,2023,3873.3333333333335
309000.0,31830,Plaisance-du-Touch,Maison,104.0,5.0,terrains d'agrément,674.0,2023,2971.153846153846
252500.0,31830,Plaisance-du-Touch,Maison,78.0,4.0,sols,301.0,2023,3237.1794871794873
325000.0,31830,Plaisance-du-Touch,Maison,108.0,5.0,sols,589.0,2023,3009.259259259259
286287.0,31830,Plaisance-du-Touch,Maison,89.0,4.0,sols,517.0,2023,3216.7078651685392
299000.0,31830,Plaisance-du-Touch,Maison,89.0,4.0,sols,677.0,2023,3359.550561797753
289450.0,31830,Plaisance-du-Touch,Maison,77.0,4.0,sols,212.0,2023,3759.090909090909
301775.0,31830,Plaisance-du-Touch,Maison,84.0,4.0,sols,528.0,2023,3592.559523809524
361150.0,31830,Plaisance-du-Touch,Maison,107.0,5.0,sols,870.0,2023,3375.233644859813
136000.0,31830,Plaisance-du-Touch,Maison,50.0,2.0,sols,50.0,2023,2720.0
250000.0,31830,Plaisance-du-Touch,Maison,73.0,3.0,sols,710.0,2023,3424.6575342465753
367050.0,31830,Plaisance-du-Touch,Maison,84.0,4.0,sols,688.0,2023,4369.642857142857
250000.0,31830,Plaisance-du-Touch,Maison,71.0,3.0,sols,166.0,2023,3521.1267605633802
259468.0,31830,Plaisance-du-Touch,Maison,80.0,4.0,sols,143.0,2023,3243.35
210000.0,31830,Plaisance-du-Touch,Maison,81.0,3.0,sols,632.0,2023,2592.5925925925926
