valeur_fonciere,code_postal,surface_reelle_bati,nombre_pieces_principales,surface_terrain,exterieur
475000.0,31650.0,130.0,5.0,729.0,1
260000.0,31650.0,85.0,4.0,603.0,1
351700.0,31650.0,94.0,4.0,634.0,1
356000.0,31650.0,67.0,4.0,1381.0,1
435000.0,31650.0,195.0,9.0,612.0,1
302270.0,31650.0,80.0,4.0,0.0,0
272990.0,31650.0,85.0,4.0,0.0,0
167000.0,31650.0,94.0,5.0,210.0,1
167000.0,31650.0,92.0,5.0,129.0,1
328980.0,31650.0,95.0,3.0,600.0,1
340000.0,31650.0,123.0,5.0,527.0,1
167000.0,31650.0,92.0,5.0,129.0,1
350000.0,31650.0,82.0,4.0,288.0,1
319200.0,31650.0,112.0,5.0,0.0,0
460000.0,31650.0,104.0,5.0,607.0,1
245000.0,31650.0,104.0,5.0,256.0,1
326600.0,31650.0,110.0,6.0,740.0,1
268000.0,31650.0,94.0,5.0,255.0,1
501000.0,31650.0,131.0,6.0,682.0,1
443490.0,31650.0,95.0,5.0,715.0,1
359140.0,31650.0,108.0,6.0,443.0,1
479740.0,31650.0,90.0,4.0,600.0,1
356300.0,31650.0,91.0,5.0,438.0,1
328600.0,31650.0,82.0,4.0,0.0,0
401060.0,31650.0,105.0,5.0,555.0,1
546300.0,31650.0,149.0,4.0,600.0,1
345000.0,31650.0,105.0,6.0,1010.0,1
277000.0,31650.0,94.0,5.0,262.0,1
408965.0,31650.0,95.0,4.0,601.0,1
383366.0,31650.0,94.0,4.0,611.0,1
289000.0,31650.0,90.0,4.0,552.0,1
430000.0,31650.0,102.0,5.0,1037.0,1
369000.0,31650.0,99.0,5.0,606.0,1
300000.0,31650.0,86.0,4.0,0.0,0
497168.0,31650.0,106.0,4.0,600.0,1
517990.0,31650.0,116.0,4.0,426.0,1
425890.0,31650.0,108.0,4.0,930.0,1
297000.0,31650.0,92.0,5.0,156.0,1
350000.0,31650.0,127.0,6.0,785.0,1
575000.0,31650.0,141.0,5.0,888.0,1
317000.0,31650.0,92.0,5.0,203.0,1
290150.0,31650.0,94.0,5.0,224.0,1
353450.0,31650.0,86.0,4.0,0.0,0
449000.0,31650.0,130.0,5.0,838.0,1
266700.0,31650.0,81.0,4.0,109.0,1
396600.0,31650.0,104.0,5.0,670.0,1
292450.0,31650.0,90.0,4.0,0.0,0
454560.0,31650.0,128.0,6.0,609.0,1
335000.0,31650.0,84.0,4.0,0.0,0
395000.0,31650.0,91.0,4.0,790.0,1
435000.0,31650.0,87.0,4.0,1170.0,1
616887.0,31650.0,185.0,6.0,682.0,1
413000.0,31650.0,115.0,5.0,224.0,1
380000.0,31650.0,97.0,4.0,954.0,1
349890.0,31650.0,94.0,5.0,330.0,1
349200.0,31650.0,94.0,5.0,222.0,1
400000.0,31650.0,141.0,5.0,474.0,1
315403.0,31650.0,94.0,5.0,212.0,1
431200.0,31650.0,123.0,4.0,1500.0,1
330000.0,31650.0,85.0,4.0,534.0,1
380300.0,31650.0,96.0,4.0,728.0,1
322310.0,31650.0,79.0,4.0,514.0,1
277724.0,31650.0,78.0,4.0,204.0,1
457000.0,31650.0,89.0,4.0,402.0,1
310300.0,31650.0,82.0,4.0,0.0,0
91000.0,31650.0,78.0,4.0,165.0,1
307000.0,31650.0,93.0,4.0,665.0,1
334000.0,31650.0,94.0,5.0,215.0,1
325000.0,31650.0,86.0,4.0,149.0,1
553550.0,31650.0,158.0,6.0,767.0,1
280000.0,31650.0,94.0,5.0,370.0,1
323800.0,31650.0,94.0,5.0,193.0,1
310000.0,31650.0,93.0,5.0,957.0,1
228000.0,31650.0,93.0,5.0,300.0,1
337300.0,31650.0,90.0,5.0,627.0,1
131809.88,31650.0,90.0,4.0,475.0,1
450000.0,31650.0,99.0,6.0,600.0,1
410000.0,31420.0,83.0,3.0,1557.0,1
155000.0,31420.0,99.0,4.0,1698.0,1
120000.0,31420.0,150.0,5.0,237.0,1
103300.0,31420.0,100.0,4.0,500.0,1
135000.0,31420.0,96.0,4.0,500.0,1
160000.0,31420.0,127.0,3.0,7469.0,1
159150.0,31420.0,180.0,4.0,548.0,1
330000.0,31410.0,127.0,5.0,619.0,1
486500.0,31410.0,160.0,5.0,592.0,1
323400.0,31410.0,120.0,5.0,1000.0,1
415000.0,31410.0,172.0,3.0,586.0,1
270500.0,31410.0,107.0,5.0,1341.0,1
267100.0,31410.0,91.0,4.0,1000.0,1
238850.0,31410.0,120.0,7.0,1006.0,1
280000.0,31410.0,90.0,4.0,388.0,1
150000.0,31410.0,62.0,3.0,870.0,1
303550.0,31410.0,115.0,4.0,1068.0,1
415292.0,31410.0,133.0,4.0,1137.0,1
196020.0,31410.0,90.0,4.0,171.0,1
140000.0,31410.0,68.0,3.0,146.0,1
304500.0,31410.0,112.0,5.0,1024.0,1
265000.0,31410.0,82.0,3.0,941.0,1
366645.0,31410.0,128.0,5.0,1672.0,1
230000.0,31410.0,59.0,3.0,0.0,0
164000.0,31410.0,79.0,4.0,255.0,1
275800.0,31410.0,128.0,4.0,1267.0,1
260570.0,31410.0,109.0,5.0,571.0,1
366000.0,31410.0,115.0,5.0,1043.0,1
272740.0,31410.0,117.0,5.0,1014.0,1
250500.0,31410.0,93.0,4.0,412.0,1
45000.0,31410.0,35.0,2.0,65.0,1
233230.0,31800.0,136.0,5.0,1500.0,1
91000.0,31800.0,82.0,3.0,1484.0,1
170000.0,31800.0,80.0,4.0,1155.0,1
247150.0,31800.0,159.0,7.0,3227.0,1
137000.0,31800.0,147.0,5.0,0.0,0
400000.0,31800.0,167.0,4.0,800.0,1
170500.0,31800.0,110.0,3.0,700.0,1
165000.0,31800.0,86.0,4.0,0.0,0
135000.0,31800.0,67.0,3.0,672.0,1
294205.0,31380.0,110.0,4.0,142.0,1
312800.0,31380.0,80.0,4.0,708.0,1
598000.0,31380.0,130.0,5.0,1180.0,1
340500.0,31380.0,191.0,5.0,433.0,1
340250.0,31380.0,72.0,4.0,839.0,1
264200.0,31380.0,103.0,3.0,209.0,1
130000.0,31380.0,96.0,4.0,687.0,1
632239.0,31380.0,192.0,6.0,600.0,1
448450.0,31380.0,168.0,5.0,1623.0,1
281912.0,31380.0,150.0,5.0,72.0,1
346000.0,31380.0,102.0,5.0,535.0,1
318031.0,31380.0,93.0,4.0,630.0,1
545630.0,31380.0,240.0,6.0,495.0,1
324950.0,31380.0,93.0,5.0,603.0,1
175000.0,31380.0,157.0,5.0,1003.0,1
565860.0,31380.0,300.0,10.0,3428.0,1
225000.0,31380.0,50.0,1.0,1000.0,1
466030.0,31380.0,147.0,5.0,0.0,0
570449.0,31380.0,147.0,6.0,647.0,1
303531.0,31380.0,111.0,4.0,0.0,0
124500.0,31380.0,81.0,4.0,38.0,1
360850.0,31380.0,124.0,5.0,1025.0,1
518820.0,31380.0,150.0,7.0,757.0,1
180000.0,31380.0,90.0,8.0,219.0,1
340000.0,31380.0,146.0,3.0,125.0,1
420000.0,31380.0,129.0,6.0,496.0,1
525436.0,31380.0,133.0,4.0,875.0,1
378000.0,31380.0,102.0,4.0,0.0,0
320000.0,31380.0,100.0,5.0,957.0,1
148500.0,31380.0,85.0,3.0,58.0,1
267800.0,31380.0,95.0,4.0,1327.0,1
299000.0,31380.0,109.0,5.0,807.0,1
639400.0,31380.0,130.0,8.0,1000.0,1
279000.0,31380.0,82.0,4.0,117.0,1
225000.0,31380.0,82.0,4.0,518.0,1
280000.0,31380.0,95.0,5.0,406.0,1
409700.0,31380.0,143.0,5.0,907.0,1
330350.0,31380.0,97.0,4.0,654.0,1
389950.0,31380.0,140.0,5.0,0.0,0
370000.0,31440.0,242.0,9.0,430.0,1
198600.0,31440.0,70.0,2.0,114.0,1
251000.0,31210.0,132.0,4.0,1000.0,1
115000.0,31210.0,114.0,4.0,1901.0,1
150000.0,31210.0,108.0,3.0,648.0,1
90000.0,31210.0,70.0,4.0,520.0,1
145000.0,31210.0,82.0,5.0,900.0,1
260000.0,31210.0,109.0,4.0,500.0,1
145000.0,31210.0,78.0,5.0,646.0,1
158000.0,31210.0,136.0,5.0,1174.0,1
249500.0,31210.0,130.0,3.0,2642.0,1
290000.0,31110.0,96.0,2.0,825.0,1
140000.0,31110.0,86.0,2.0,70.0,1
149500.0,31460.0,51.0,3.0,50.0,1
238400.0,31460.0,150.0,6.0,740.0,1
227747.0,31460.0,134.0,4.0,1970.0,1
266100.0,31460.0,97.0,5.0,270.0,1
156000.0,31460.0,93.0,5.0,50.0,1
287940.0,31460.0,137.0,8.0,932.0,1
68000.0,31460.0,50.0,2.0,40.0,1
192500.0,31460.0,80.0,3.0,555.0,1
264000.0,31460.0,113.0,5.0,1485.0,1
190050.0,31460.0,76.0,4.0,549.0,1
260000.0,31460.0,124.0,5.0,1351.0,1
86000.0,31160.0,71.0,4.0,125.0,1
75000.0,31160.0,89.0,4.0,886.0,1
162000.0,31160.0,109.0,4.0,1079.0,1
131640.0,31160.0,35.0,2.0,580.0,1
120000.0,31160.0,117.0,3.0,380.0,1
146150.0,31160.0,151.0,4.0,240.0,1
30000.0,31160.0,32.0,2.0,40.0,1
92665.0,31160.0,95.0,3.0,165.0,1
203700.0,31130.0,76.0,3.0,224.0,1
210900.0,31130.0,84.0,4.0,280.0,1
290500.0,31130.0,96.0,5.0,505.0,1
190575.0,31130.0,71.0,3.0,215.0,1
275000.0,31130.0,125.0,4.0,0.0,0
295000.0,31130.0,65.0,4.0,468.0,1
460000.0,31130.0,116.0,5.0,457.0,1
309000.0,31130.0,83.0,5.0,679.0,1
219681.0,31130.0,89.0,4.0,218.0,1
285850.0,31130.0,84.0,5.0,436.0,1
569500.0,31130.0,151.0,6.0,913.0,1
438000.0,31130.0,106.0,4.0,661.0,1
201663.0,31130.0,76.0,3.0,236.0,1
206860.5,31130.0,79.0,4.0,163.0,1
440000.0,31130.0,93.0,4.0,700.0,1
252351.0,31130.0,105.0,5.0,665.0,1
206860.5,31130.0,79.0,4.0,171.0,1
457520.0,31130.0,113.0,5.0,464.0,1
335350.0,31130.0,103.0,5.0,475.0,1
469020.0,31130.0,113.0,5.0,414.0,1
378570.0,31130.0,100.0,4.0,476.0,1
445000.0,31130.0,111.0,4.0,614.0,1
385100.0,31130.0,76.0,4.0,452.0,1
221310.0,31130.0,84.0,4.0,273.0,1
264000.0,31130.0,56.0,3.0,345.0,1
449850.0,31130.0,101.0,3.0,695.0,1
480720.0,31130.0,116.0,5.0,623.0,1
209781.0,31130.0,84.0,4.0,254.0,1
447000.0,31130.0,132.0,6.0,529.0,1
426160.0,31130.0,90.0,4.0,610.0,1
337700.0,31130.0,110.0,6.0,475.0,1
255000.0,31130.0,133.0,5.0,600.0,1
435650.0,31130.0,120.0,4.0,377.0,1
150000.0,31160.0,103.0,4.0,985.0,1
95000.0,31160.0,76.0,3.0,315.0,1
82000.0,31160.0,80.0,3.0,205.0,1
163830.0,31160.0,63.0,4.0,340.0,1
85100.0,31160.0,115.0,5.0,300.0,1
362150.0,31340.0,105.0,6.0,1500.0,1
388500.0,31340.0,108.0,3.0,0.0,0
305000.0,31340.0,90.0,4.0,1607.0,1
243000.0,31340.0,70.0,2.0,1913.0,1
310000.0,31340.0,89.0,4.0,1010.0,1
246700.0,31340.0,62.0,3.0,75.0,1
230500.0,31340.0,100.0,4.0,0.0,0
320000.0,31340.0,106.0,4.0,1098.0,1
215000.0,31340.0,77.0,3.0,915.0,1
300000.0,31790.0,122.0,4.0,766.0,1
330000.0,31790.0,126.0,4.0,883.0,1
280000.0,31790.0,102.0,4.0,334.0,1
212000.0,31790.0,81.0,4.0,264.0,1
310000.0,31790.0,84.0,4.0,582.0,1
300000.0,31790.0,120.0,5.0,1228.0,1
131000.0,31790.0,62.0,3.0,306.0,1
260000.0,31790.0,85.0,4.0,283.0,1
361393.0,31790.0,125.0,4.0,1199.0,1
130000.0,31790.0,130.0,3.0,91.0,1
277402.0,31790.0,100.0,4.0,0.0,0
231250.0,31790.0,60.0,3.0,214.0,1
270000.0,31790.0,85.0,5.0,500.0,1
80000.0,31790.0,88.0,4.0,0.0,0
273900.0,31790.0,115.0,3.0,748.0,1
95000.0,31790.0,50.0,2.0,194.0,1
311200.0,31790.0,89.0,4.0,630.0,1
186000.0,31790.0,100.0,4.0,522.0,1
245000.0,31790.0,100.0,5.0,654.0,1
200000.0,31790.0,92.0,5.0,328.0,1
290000.0,31790.0,94.0,6.0,2000.0,1
312000.0,31790.0,73.0,4.0,1086.0,1
225000.0,31790.0,150.0,5.0,1281.0,1
420100.0,31790.0,147.0,5.0,1500.0,1
232000.0,31790.0,66.0,3.0,427.0,1
135000.0,31790.0,130.0,5.0,656.0,1
449000.0,31790.0,125.0,4.0,626.0,1
150000.0,31790.0,88.0,4.0,124.0,1
257000.0,31790.0,85.0,4.0,205.0,1
164000.0,31790.0,85.0,5.0,874.0,1
325000.0,31790.0,97.0,3.0,644.0,1
279500.0,31790.0,115.0,4.0,0.0,0
123000.0,31790.0,66.0,3.0,213.0,1
125000.0,31790.0,66.0,3.0,151.0,1
95000.0,31790.0,50.0,2.0,221.0,1
391708.0,31790.0,111.0,5.0,772.0,1
460400.0,31790.0,106.0,4.0,850.0,1
410577.0,31790.0,135.0,5.0,828.0,1
330000.0,31790.0,131.0,6.0,822.0,1
277700.0,31790.0,90.0,5.0,669.0,1
259100.0,31790.0,129.0,5.0,0.0,0
213000.0,31790.0,88.0,5.0,667.0,1
210000.0,31790.0,50.0,3.0,1500.0,1
261000.0,31790.0,92.0,4.0,630.0,1
325796.0,31790.0,87.0,4.0,1000.0,1
383600.0,31790.0,136.0,6.0,1010.0,1
254000.0,31790.0,85.0,4.0,150.0,1
410800.0,31790.0,118.0,5.0,901.0,1
381780.0,31790.0,110.0,4.0,682.0,1
306530.0,31790.0,99.0,4.0,522.0,1
310000.0,31790.0,130.0,5.0,89.0,1
250000.0,31790.0,103.0,4.0,818.0,1
390000.0,31790.0,130.0,5.0,1059.0,1
220000.0,31790.0,100.0,4.0,810.0,1
230000.0,31790.0,110.0,4.0,155.0,1
284200.0,31790.0,95.0,4.0,449.0,1
247000.0,31790.0,80.0,4.0,179.0,1
380500.0,31790.0,85.0,4.0,0.0,0
230000.0,31790.0,85.0,4.0,574.0,1
177000.0,31790.0,75.0,3.0,0.0,0
327800.0,31790.0,116.0,5.0,480.0,1
129000.0,31790.0,49.0,2.0,223.0,1
420000.0,31790.0,95.0,6.0,660.0,1
147000.0,31790.0,76.0,4.0,153.0,1
350000.0,31790.0,90.0,4.0,800.0,1
145000.0,31790.0,80.0,4.0,140.0,1
324730.0,31790.0,109.0,5.0,500.0,1
396430.0,31790.0,111.0,4.0,7732.0,1
340000.0,31790.0,146.0,5.0,1000.0,1
470000.0,31790.0,106.0,4.0,664.0,1
405000.0,31790.0,125.0,4.0,500.0,1
200000.0,31790.0,80.0,3.0,645.0,1
254800.0,31790.0,80.0,4.0,173.0,1
260001.0,31790.0,93.0,5.0,1870.0,1
233100.0,31790.0,158.0,7.0,590.0,1
159000.0,31210.0,150.0,5.0,1438.0,1
95500.0,31210.0,66.0,3.0,810.0,1
230000.0,31210.0,159.0,6.0,500.0,1
84850.0,31210.0,118.0,4.0,0.0,0
150000.0,31290.0,120.0,3.0,160.0,1
208000.0,31290.0,115.0,4.0,136.0,1
198450.0,31290.0,120.0,4.0,141.0,1
181330.0,31290.0,60.0,3.0,45.0,1
183620.0,31290.0,64.0,4.0,796.0,1
249000.0,31290.0,82.0,4.0,264.0,1
230000.0,31290.0,68.0,4.0,230.0,1
177000.0,31290.0,70.0,2.0,197.0,1
280000.0,31290.0,90.0,4.0,565.0,1
220000.0,31290.0,82.0,4.0,308.0,1
152600.0,31290.0,62.0,3.0,58.0,1
306000.0,31290.0,90.0,3.0,140.0,1
338750.0,31290.0,107.0,6.0,828.0,1
135000.0,31290.0,84.0,5.0,206.0,1
279000.0,31290.0,90.0,4.0,1014.0,1
217000.0,31290.0,82.0,4.0,318.0,1
262275.0,31290.0,80.0,2.0,108.0,1
274530.0,31290.0,97.0,4.0,675.0,1
454200.0,31290.0,197.0,6.0,2725.0,1
329755.0,31290.0,140.0,3.0,165.0,1
183000.0,31290.0,64.0,4.0,756.0,1
363100.0,31290.0,164.0,7.0,997.0,1
275000.0,31290.0,85.0,4.0,1093.0,1
330351.0,31290.0,108.0,4.0,716.0,1
212900.0,31290.0,54.0,3.0,85.0,1
246000.0,31290.0,75.0,4.0,150.0,1
326615.0,31290.0,148.0,7.0,370.0,1
240000.0,31290.0,89.0,4.0,308.0,1
498200.0,31290.0,127.0,6.0,226.0,1
593300.0,31290.0,120.0,3.0,1677.0,1
188900.0,31290.0,88.0,3.0,70.0,1
172620.0,31290.0,50.0,2.0,125.0,1
212000.0,31290.0,81.0,4.0,423.0,1
193000.0,31290.0,62.0,4.0,109.0,1
283950.0,31290.0,80.0,4.0,301.0,1
178243.0,31290.0,60.0,3.0,48.0,1
207000.0,31290.0,65.0,3.0,144.0,1
330500.0,31290.0,93.0,4.0,1107.0,1
290000.0,31290.0,90.0,4.0,567.0,1
313750.0,31290.0,100.0,5.0,514.0,1
204380.0,31290.0,80.0,3.0,65.0,1
190000.0,31290.0,85.0,3.0,82.0,1
177250.0,31290.0,78.0,3.0,165.0,1
229900.0,31210.0,119.0,4.0,500.0,1
201000.0,31210.0,84.0,4.0,2466.0,1
163000.0,31210.0,126.0,4.0,613.0,1
267000.0,31470.0,112.0,4.0,600.0,1
306000.0,31470.0,99.0,4.0,413.0,1
301000.0,31470.0,114.0,4.0,851.0,1
107000.0,31470.0,120.0,4.0,1500.0,1
189761.0,31440.0,70.0,2.0,365.0,1
185000.0,31270.0,74.0,3.0,677.0,1
200000.0,31270.0,89.0,4.0,204.0,1
400000.0,31270.0,143.0,6.0,641.0,1
337250.0,31270.0,100.0,5.0,304.0,1
295000.0,31270.0,110.0,5.0,1492.0,1
339000.0,31270.0,104.0,6.0,0.0,0
273000.0,31270.0,67.0,3.0,408.0,1
222600.0,31270.0,87.0,4.0,197.0,1
426404.0,31270.0,96.0,4.0,580.0,1
395711.0,31270.0,99.0,4.0,1200.0,1
245000.0,31270.0,87.0,4.0,227.0,1
272700.0,31270.0,100.0,4.0,427.0,1
170000.0,31270.0,84.0,3.0,343.0,1
220000.0,31270.0,141.0,5.0,669.0,1
278150.0,31270.0,95.0,4.0,213.0,1
161000.0,31270.0,83.0,5.0,635.0,1
370000.0,31270.0,114.0,4.0,694.0,1
298500.0,31270.0,80.0,4.0,0.0,0
243321.0,31270.0,132.0,5.0,731.0,1
355000.0,31270.0,113.0,6.0,471.0,1
252600.0,31270.0,75.0,3.0,142.0,1
273500.0,31270.0,80.0,5.0,267.0,1
313500.0,31270.0,90.0,5.0,433.0,1
339600.0,31270.0,137.0,6.0,798.0,1
308000.0,31270.0,113.0,7.0,304.0,1
291650.0,31270.0,109.0,4.0,0.0,0
495150.0,31270.0,144.0,5.0,449.0,1
178500.0,31270.0,61.0,3.0,109.0,1
329750.0,31270.0,97.0,4.0,0.0,0
346950.0,31270.0,88.0,4.0,403.0,1
270000.0,31270.0,88.0,4.0,0.0,0
266978.0,31270.0,91.0,5.0,302.0,1
642077.75,31270.0,161.0,5.0,767.0,1
160000.0,31270.0,105.0,4.0,862.0,1
293070.0,31270.0,81.0,4.0,343.0,1
296000.0,31270.0,83.0,4.0,0.0,0
380000.0,31270.0,121.0,5.0,412.0,1
430000.0,31270.0,128.0,5.0,500.0,1
330000.0,31270.0,114.0,5.0,545.0,1
200500.0,31270.0,80.0,4.0,0.0,0
410000.0,31270.0,160.0,7.0,721.0,1
260500.0,31270.0,81.0,5.0,328.0,1
311350.0,31270.0,94.0,4.0,0.0,0
243000.0,31270.0,82.0,5.0,252.0,1
326800.0,31270.0,123.0,5.0,0.0,0
417900.0,31270.0,148.0,6.0,857.0,1
236550.0,31270.0,81.0,5.0,317.0,1
285000.0,31270.0,86.0,4.0,386.0,1
205000.0,31270.0,92.0,5.0,0.0,0
320000.0,31270.0,98.0,4.0,582.0,1
300000.0,31270.0,88.0,4.0,695.0,1
538950.0,31270.0,160.0,5.0,866.0,1
256400.0,31270.0,86.0,4.0,171.0,1
495370.0,31270.0,190.0,5.0,1523.0,1
300000.0,31270.0,110.0,5.0,502.0,1
232100.0,31270.0,84.0,4.0,318.0,1
205000.0,31270.0,94.0,4.0,419.0,1
320000.0,31270.0,91.0,5.0,519.0,1
200000.0,31270.0,130.0,4.0,1177.0,1
520000.0,31270.0,108.0,4.0,1402.0,1
232000.0,31270.0,77.0,3.0,455.0,1
257600.0,31270.0,84.0,4.0,225.0,1
315000.0,31270.0,80.0,5.0,870.0,1
300000.0,31270.0,112.0,5.0,280.0,1
247200.0,31270.0,85.0,4.0,214.0,1
265000.0,31270.0,98.0,4.0,645.0,1
334500.0,31270.0,96.0,5.0,0.0,0
502690.0,31270.0,250.0,5.0,410.0,1
367998.0,31270.0,120.0,5.0,642.0,1
195000.0,31270.0,81.0,5.0,181.0,1
240000.0,31270.0,65.0,4.0,488.0,1
399390.0,31270.0,146.0,7.0,1279.0,1
302200.0,31270.0,108.0,4.0,462.0,1
279000.0,31270.0,92.0,4.0,0.0,0
301000.0,31270.0,83.0,4.0,0.0,0
293000.0,31270.0,101.0,5.0,130.0,1
254400.0,31270.0,68.0,4.0,338.0,1
244400.0,31270.0,88.0,4.0,0.0,0
300000.0,31270.0,89.0,4.0,0.0,0
321000.0,31270.0,65.0,3.0,254.0,1
300364.0,31270.0,98.0,5.0,0.0,0
534150.0,31270.0,144.0,5.0,720.0,1
282000.0,31270.0,100.0,6.0,301.0,1
352580.0,31270.0,98.0,4.0,634.0,1
266000.0,31270.0,95.0,4.0,251.0,1
279640.0,31270.0,81.0,4.0,347.0,1
515050.0,31270.0,131.0,5.0,524.0,1
237500.0,31270.0,56.0,4.0,816.0,1
265000.0,31270.0,101.0,5.0,202.0,1
260850.0,31270.0,95.0,4.0,420.0,1
499000.0,31270.0,166.0,6.0,1285.0,1
262000.0,31270.0,110.0,4.0,260.0,1
115000.0,31270.0,68.0,4.0,205.0,1
266000.0,31270.0,85.0,5.0,250.0,1
299470.0,31270.0,92.0,4.0,403.0,1
505000.0,31270.0,140.0,4.0,1060.0,1
390000.0,31270.0,75.0,4.0,739.0,1
225000.0,31270.0,89.0,4.0,355.0,1
390000.0,31270.0,118.0,5.0,620.0,1
443846.0,31270.0,133.0,4.0,609.0,1
145000.0,31270.0,64.0,3.0,0.0,0
215000.0,31270.0,65.0,4.0,578.0,1
253000.0,31270.0,91.0,5.0,363.0,1
360000.0,31270.0,80.0,3.0,419.0,1
367950.0,31270.0,157.0,3.0,0.0,0
363000.0,31270.0,100.0,6.0,519.0,1
258800.0,31270.0,83.0,4.0,0.0,0
353550.0,31270.0,123.0,5.0,0.0,0
310000.0,31270.0,98.0,4.0,639.0,1
489130.0,31270.0,98.0,4.0,1350.0,1
380000.0,31270.0,88.0,4.0,454.0,1
375000.0,31270.0,130.0,6.0,0.0,0
231700.0,31270.0,92.0,5.0,0.0,0
373000.0,31270.0,95.0,4.0,626.0,1
293000.0,31270.0,83.0,4.0,0.0,0
230350.0,31270.0,83.0,4.0,0.0,0
245000.0,31270.0,88.0,4.0,182.0,1
541700.0,31270.0,179.0,5.0,630.0,1
345000.0,31270.0,72.0,3.0,393.0,1
216687.0,31270.0,88.0,4.0,161.0,1
210000.0,31270.0,88.0,4.0,162.0,1
126000.0,31270.0,63.0,3.0,0.0,0
353993.0,31270.0,128.0,5.0,0.0,0
333000.0,31270.0,127.0,5.0,783.0,1
290000.0,31270.0,100.0,4.0,536.0,1
219000.0,31270.0,90.0,4.0,407.0,1
398000.0,31270.0,147.0,5.0,688.0,1
380000.0,31270.0,117.0,4.0,2021.0,1
283750.0,31270.0,91.0,4.0,537.0,1
209000.0,31270.0,88.0,4.0,234.0,1
300000.0,31270.0,83.0,4.0,0.0,0
262000.0,31270.0,80.0,4.0,201.0,1
546000.0,31270.0,220.0,6.0,853.0,1
337000.0,31270.0,87.0,4.0,441.0,1
624000.0,31270.0,200.0,8.0,981.0,1
269000.0,31270.0,92.0,4.0,411.0,1
379600.0,31270.0,119.0,5.0,280.0,1
245400.0,31480.0,128.0,4.0,263.0,1
240000.0,31480.0,85.0,5.0,543.0,1
248490.0,31140.0,85.0,4.0,0.0,0
280000.0,31140.0,87.0,4.0,0.0,0
313500.0,31140.0,105.0,4.0,500.0,1
335000.0,31140.0,90.0,4.0,484.0,1
282000.0,31140.0,105.0,5.0,300.0,1
211000.0,31140.0,64.0,4.0,0.0,0
330970.0,31140.0,91.0,4.0,660.0,1
308150.0,31140.0,107.0,5.0,490.0,1
320000.0,31140.0,109.0,5.0,832.0,1
365000.0,31140.0,108.0,5.0,459.0,1
220050.0,31140.0,87.0,4.0,455.0,1
202000.0,31140.0,77.0,4.0,262.0,1
330000.0,31140.0,112.0,5.0,271.0,1
288890.0,31140.0,102.0,4.0,692.0,1
281000.0,31140.0,104.0,4.0,588.0,1
275000.0,31140.0,87.0,4.0,549.0,1
310000.0,31590.0,129.0,4.0,1562.0,1
380400.0,31590.0,139.0,5.0,1000.0,1
106000.0,31590.0,50.0,2.0,80.0,1
314070.0,31590.0,102.0,4.0,1000.0,1
327200.0,31590.0,126.0,5.0,185.0,1
278950.0,31590.0,84.0,4.0,500.0,1
104900.0,31590.0,110.0,5.0,203.0,1
427200.0,31590.0,145.0,6.0,1012.0,1
361300.0,31590.0,223.0,8.0,2903.0,1
326500.0,31590.0,103.0,5.0,1000.0,1
230000.0,31590.0,83.0,3.0,2023.0,1
253000.0,31590.0,89.0,3.0,724.0,1
273500.0,31590.0,99.0,5.0,496.0,1
298000.0,31590.0,93.0,3.0,810.0,1
137000.0,31590.0,60.0,2.0,473.0,1
383588.0,31590.0,101.0,3.0,1378.0,1
306542.0,31590.0,140.0,4.0,1500.0,1
72400.0,31590.0,57.0,4.0,66.0,1
342000.0,31590.0,116.0,4.0,800.0,1
312322.0,31590.0,65.0,3.0,265.0,1
254400.0,31590.0,87.0,4.0,1000.0,1
197025.0,31590.0,104.0,3.0,1179.0,1
646750.0,31590.0,258.0,6.0,1960.0,1
246000.0,31590.0,120.0,5.0,800.0,1
358000.0,31590.0,112.0,5.0,2502.0,1
308100.0,31590.0,88.0,4.0,575.0,1
242000.0,31590.0,96.0,4.0,472.0,1
367500.0,31590.0,104.0,5.0,854.0,1
277700.0,31590.0,106.0,4.0,785.0,1
473500.0,31590.0,210.0,6.0,1530.0,1
360000.0,31590.0,88.0,5.0,1690.0,1
250000.0,31590.0,92.0,3.0,127.0,1
266240.0,31590.0,82.0,5.0,500.0,1
262000.0,31590.0,61.0,3.0,1248.0,1
485230.0,31590.0,128.0,4.0,1398.0,1
310000.0,31590.0,90.0,4.0,1500.0,1
337500.0,31590.0,100.0,4.0,1000.0,1
269000.0,31590.0,99.0,5.0,1441.0,1
122000.0,31590.0,69.0,3.0,46.0,1
66500.0,31590.0,39.0,2.0,27.0,1
364720.0,31590.0,136.0,5.0,1300.0,1
276868.0,31590.0,97.0,4.0,121.0,1
120000.0,31590.0,41.0,3.0,720.0,1
340341.0,31590.0,100.0,3.0,2000.0,1
300500.0,31590.0,105.0,7.0,336.0,1
338300.0,31590.0,115.0,5.0,1000.0,1
103500.0,31590.0,97.0,4.0,800.0,1
267000.0,31590.0,92.0,4.0,1000.0,1
389000.0,31590.0,105.0,4.0,501.0,1
124000.0,31260.0,160.0,7.0,327.0,1
200470.0,31260.0,100.0,4.0,481.0,1
117500.0,31260.0,81.0,2.0,48.0,1
235000.0,31260.0,98.0,6.0,880.0,1
195000.0,31260.0,85.0,4.0,708.0,1
60000.0,31260.0,85.0,4.0,416.0,1
352151.0,31260.0,310.0,8.0,1057.0,1
75000.0,31260.0,52.0,3.0,155.0,1
