valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain
1.0,31440,Saint-Béat-Lez,Maison,110.0,4.0,sols,13.0
47000.0,31440,Saint-Béat-Lez,Maison,79.0,4.0,sols,61.0
228560.0,31440,Saint-Béat-Lez,Maison,80.0,4.0,sols,711.0
111000.0,31440,Saint-Béat-Lez,Maison,59.0,2.0,sols,250.0
85900.0,31230,Coueilles,Maison,100.0,3.0,sols,1080.0
141000.0,31230,Coueilles,Maison,200.0,6.0,sols,1680.0
250000.0,31870,Lagardelle-sur-Lèze,Maison,76.0,4.0,sols,479.0
342000.0,31870,Lagardelle-sur-Lèze,Maison,107.0,5.0,sols,855.0
128000.0,31870,Lagardelle-sur-Lèze,Maison,44.0,2.0,,0.0
235000.0,31870,Lagardelle-sur-Lèze,Maison,84.0,3.0,sols,216.0
325770.0,31870,Lagardelle-sur-Lèze,Maison,122.0,5.0,sols,444.0
425000.0,31870,Lagardelle-sur-Lèze,Maison,240.0,6.0,sols,4908.0
50000.0,31870,Lagardelle-sur-Lèze,Maison,70.0,2.0,sols,108.0
286525.66,31870,Lagardelle-sur-Lèze,Maison,130.0,4.0,sols,1712.0
245000.0,31870,Lagardelle-sur-Lèze,Maison,70.0,3.0,sols,334.0
388000.0,31870,Lagardelle-sur-Lèze,Maison,125.0,5.0,sols,913.0
126400.0,31870,Lagardelle-sur-Lèze,Maison,44.0,2.0,,0.0
380000.0,31870,Lagardelle-sur-Lèze,Maison,132.0,4.0,sols,327.0
355000.0,31870,Lagardelle-sur-Lèze,Maison,101.0,4.0,,0.0
489770.0,31870,Lagardelle-sur-Lèze,Maison,169.0,6.0,sols,862.0
208465.0,31870,Lagardelle-sur-Lèze,Maison,98.0,4.0,sols,589.0
285000.0,31870,Lagardelle-sur-Lèze,Maison,101.0,4.0,sols,1000.0
232000.0,31870,Lagardelle-sur-Lèze,Maison,90.0,3.0,sols,213.0
289150.0,31870,Lagardelle-sur-Lèze,Maison,86.0,4.0,sols,439.0
263500.0,31870,Lagardelle-sur-Lèze,Maison,99.0,5.0,sols,1375.0
262600.0,31870,Lagardelle-sur-Lèze,Maison,80.0,4.0,sols,407.0
206750.0,31870,Lagardelle-sur-Lèze,Maison,65.0,3.0,sols,419.0
746400.0,31870,Lagardelle-sur-Lèze,Maison,220.0,8.0,sols,1070.0
385000.0,31870,Lagardelle-sur-Lèze,Maison,110.0,4.0,sols,700.0
255500.0,31870,Lagardelle-sur-Lèze,Maison,92.0,5.0,sols,366.0
265518.0,31870,Lagardelle-sur-Lèze,Maison,93.0,4.0,sols,345.0
325570.0,31870,Lagardelle-sur-Lèze,Maison,98.0,4.0,sols,1501.0
170000.0,31870,Lagardelle-sur-Lèze,Maison,63.0,3.0,,0.0
285070.0,31870,Lagardelle-sur-Lèze,Maison,130.0,4.0,sols,299.0
176800.0,31870,Lagardelle-sur-Lèze,Maison,67.0,3.0,,0.0
193000.0,31870,Lagardelle-sur-Lèze,Maison,88.0,4.0,sols,432.0
286900.0,31870,Lagardelle-sur-Lèze,Maison,91.0,14.0,sols,985.0
207200.0,31870,Lagardelle-sur-Lèze,Maison,80.0,4.0,sols,112.0
261800.0,31870,Lagardelle-sur-Lèze,Maison,90.0,3.0,sols,285.0
191000.0,31870,Lagardelle-sur-Lèze,Maison,81.0,4.0,sols,101.0
196950.0,31870,Lagardelle-sur-Lèze,Maison,67.0,3.0,,0.0
195000.0,31870,Lagardelle-sur-Lèze,Maison,85.0,4.0,sols,103.0
453000.0,31870,Lagardelle-sur-Lèze,Maison,144.0,5.0,sols,934.0
375500.0,31870,Lagardelle-sur-Lèze,Maison,116.0,5.0,sols,484.0
237000.0,31870,Lagardelle-sur-Lèze,Maison,105.0,5.0,sols,543.0
500700.0,31430,Sénarens,Maison,80.0,3.0,sols,9295.0
34328.0,31430,Sénarens,Maison,135.0,3.0,sols,3240.0
149150.0,31480,Lagraulet-Saint-Nicolas,Maison,100.0,3.0,sols,2150.0
60000.0,31480,Lagraulet-Saint-Nicolas,Maison,73.0,5.0,sols,230.0
590610.0,31850,Montrabé,Maison,164.0,5.0,sols,1084.0
340000.0,31850,Montrabé,Maison,86.0,4.0,sols,507.0
455000.0,31850,Montrabé,Maison,117.0,4.0,sols,1139.0
338500.0,31850,Montrabé,Maison,85.0,4.0,sols,1147.0
573560.0,31850,Montrabé,Maison,143.0,5.0,sols,1133.0
399000.0,31850,Montrabé,Maison,130.0,6.0,sols,700.0
304500.0,31850,Montrabé,Maison,99.0,4.0,,0.0
262000.0,31850,Montrabé,Maison,79.0,4.0,sols,181.0
425900.0,31850,Montrabé,Maison,125.0,6.0,sols,980.0
397870.0,31850,Montrabé,Maison,127.0,5.0,sols,808.0
430150.0,31850,Montrabé,Maison,92.0,4.0,sols,726.0
392000.0,31850,Montrabé,Maison,91.0,5.0,sols,657.0
373000.0,31850,Montrabé,Maison,98.0,5.0,sols,621.0
342300.0,31850,Montrabé,Maison,90.0,4.0,sols,638.0
350000.0,31850,Montrabé,Maison,103.0,4.0,sols,636.0
384634.0,31850,Montrabé,Maison,110.0,5.0,sols,680.0
484740.0,31850,Montrabé,Maison,117.0,5.0,sols,777.0
492900.0,31850,Montrabé,Maison,121.0,5.0,sols,616.0
362000.0,31850,Montrabé,Maison,91.0,4.0,sols,626.0
382900.0,31850,Montrabé,Maison,98.0,4.0,sols,790.0
191660.0,31190,Grépiac,Maison,65.0,4.0,sols,1085.0
225000.0,31190,Grépiac,Maison,72.0,4.0,sols,1054.0
344270.0,31190,Grépiac,Maison,106.0,5.0,terres,1670.0
268000.0,31190,Grépiac,Maison,85.0,4.0,sols,539.0
262200.0,31190,Grépiac,Maison,52.0,2.0,sols,504.0
385250.0,31190,Grépiac,Maison,200.0,7.0,terrains d'agrément,2770.0
296000.0,31190,Grépiac,Maison,126.0,4.0,sols,1350.0
285005.7,31190,Grépiac,Maison,111.0,4.0,sols,830.0
374000.0,31190,Grépiac,Maison,164.0,5.0,sols,838.0
240000.0,31190,Grépiac,Maison,100.0,4.0,sols,418.0
357000.0,31190,Grépiac,Maison,109.0,4.0,taillis sous futaie,2451.0
425250.0,31190,Grépiac,Maison,128.0,5.0,sols,500.0
258800.0,31190,Grépiac,Maison,109.0,4.0,sols,819.0
110000.0,31190,Grépiac,Maison,91.0,3.0,sols,403.0
254300.0,31480,Cabanac-Séguenville,Maison,103.0,5.0,sols,1000.0
334000.0,31380,Paulhac,Maison,150.0,4.0,sols,1224.0
180000.0,31380,Paulhac,Maison,42.0,3.0,taillis simples,4812.0
583100.0,31380,Paulhac,Maison,232.0,7.0,sols,1000.0
108500.0,31380,Paulhac,Maison,38.0,2.0,landes,1276.0
408233.0,31380,Paulhac,Maison,170.0,5.0,sols,800.0
458000.0,31380,Paulhac,Maison,172.0,7.0,sols,800.0
364760.0,31380,Paulhac,Maison,187.0,6.0,sols,1330.0
274750.0,31380,Paulhac,Maison,96.0,4.0,sols,540.0
433200.0,31380,Paulhac,Maison,168.0,4.0,sols,860.0
290000.0,31380,Paulhac,Maison,150.0,3.0,sols,198.0
406000.0,31380,Paulhac,Maison,120.0,4.0,sols,3042.0
336000.0,31540,Roumens,Maison,280.0,5.0,sols,700.0
340653.0,31540,Roumens,Maison,160.0,7.0,terrains d'agrément,2000.0
255000.0,31110,Jurvielle,Maison,100.0,4.0,sols,38.0
262873.0,31530,Lasserre-Pradère,Maison,89.0,4.0,sols,258.0
292500.0,31530,Lasserre-Pradère,Maison,100.0,4.0,sols,702.0
310000.0,31530,Lasserre-Pradère,Maison,107.0,5.0,jardins,527.0
452150.0,31530,Lasserre-Pradère,Maison,134.0,8.0,sols,924.0
246300.0,31530,Lasserre-Pradère,Maison,82.0,4.0,terrains a bâtir,433.0
180000.0,31530,Lasserre-Pradère,Maison,45.0,1.0,sols,222.0
310800.0,31530,Lasserre-Pradère,Maison,117.0,4.0,sols,650.0
247000.0,31530,Lasserre-Pradère,Maison,92.0,3.0,sols,1291.0
122020.0,31530,Lasserre-Pradère,Maison,45.0,1.0,sols,90.0
80000.0,31530,Lasserre-Pradère,Maison,49.0,3.0,sols,117.0
348800.0,31530,Lasserre-Pradère,Maison,115.0,5.0,landes,1629.0
373210.0,31530,Lasserre-Pradère,Maison,112.0,5.0,sols,390.0
570000.0,31530,Lasserre-Pradère,Maison,225.0,5.0,sols,1757.0
428000.0,31530,Lasserre-Pradère,Maison,213.0,7.0,sols,913.0
332400.0,31530,Lasserre-Pradère,Maison,187.0,5.0,terrains d'agrément,1349.0
430300.0,31530,Lasserre-Pradère,Maison,186.0,6.0,sols,1000.0
345440.0,31530,Lasserre-Pradère,Maison,110.0,4.0,sols,714.0
218000.0,31530,Lasserre-Pradère,Maison,50.0,3.0,sols,672.0
328050.0,31530,Lasserre-Pradère,Maison,110.0,5.0,sols,717.0
333000.0,31530,Lasserre-Pradère,Maison,113.0,4.0,sols,391.0
237000.0,31340,Mirepoix-sur-Tarn,Maison,100.0,6.0,,0.0
343280.0,31340,Mirepoix-sur-Tarn,Maison,145.0,5.0,sols,1000.0
300839.0,31340,Mirepoix-sur-Tarn,Maison,112.0,4.0,sols,343.0
234350.0,31340,Mirepoix-sur-Tarn,Maison,97.0,5.0,sols,322.0
391510.0,31340,Mirepoix-sur-Tarn,Maison,90.0,4.0,sols,1005.0
221300.0,31340,Mirepoix-sur-Tarn,Maison,82.0,4.0,sols,644.0
275545.0,31340,Mirepoix-sur-Tarn,Maison,100.0,4.0,sols,315.0
30000.0,31350,Nénigan,Maison,93.0,5.0,sols,2770.0
229310.0,31230,Labastide-Paumès,Maison,179.0,4.0,sols,2480.0
260000.0,31620,Villeneuve-lès-Bouloc,Maison,146.0,5.0,sols,1173.0
432500.0,31620,Villeneuve-lès-Bouloc,Maison,150.0,4.0,terrains d'agrément,1184.0
230000.0,31620,Villeneuve-lès-Bouloc,Maison,92.0,2.0,terres,1230.0
358900.0,31620,Villeneuve-lès-Bouloc,Maison,100.0,4.0,sols,731.0
330000.0,31620,Villeneuve-lès-Bouloc,Maison,114.0,5.0,sols,1000.0
255235.0,31620,Villeneuve-lès-Bouloc,Maison,106.0,4.0,sols,1058.0
200000.0,31620,Villeneuve-lès-Bouloc,Maison,67.0,4.0,sols,966.0
330000.0,31620,Villeneuve-lès-Bouloc,Maison,120.0,4.0,sols,1000.0
299450.0,31620,Villeneuve-lès-Bouloc,Maison,132.0,4.0,terres,1034.0
765000.0,31620,Villeneuve-lès-Bouloc,Maison,154.0,3.0,sols,4080.0
62342.0,31620,Villeneuve-lès-Bouloc,Maison,92.0,4.0,sols,811.0
114716.22,31620,Villeneuve-lès-Bouloc,Maison,99.0,4.0,sols,846.0
75684.99,31620,Villeneuve-lès-Bouloc,Maison,107.0,4.0,jardins,1239.0
229900.0,31210,Franquevielle,Maison,119.0,4.0,terres,500.0
201000.0,31210,Franquevielle,Maison,84.0,4.0,sols,2466.0
163000.0,31210,Franquevielle,Maison,126.0,4.0,sols,613.0
408000.0,31580,Balesta,Maison,160.0,4.0,sols,700.0
144000.0,31580,Balesta,Maison,186.0,6.0,sols,530.0
70000.0,31580,Balesta,Maison,90.0,3.0,sols,1855.0
78500.0,31420,Montoulieu-Saint-Bernard,Maison,75.0,2.0,,0.0
310000.0,31420,Montoulieu-Saint-Bernard,Maison,160.0,5.0,terrains d'agrément,2434.0
160000.0,31420,Montoulieu-Saint-Bernard,Maison,85.0,5.0,sols,865.0
213706.0,31420,Montoulieu-Saint-Bernard,Maison,70.0,4.0,terrains d'agrément,2138.0
200000.0,31260,Ausseing,Maison,110.0,3.0,sols,963.0
170000.0,31480,Vignaux,Maison,84.0,3.0,sols,1470.0
362000.0,31600,Saubens,Maison,102.0,4.0,sols,1501.0
300000.0,31600,Saubens,Maison,105.0,4.0,sols,261.0
451120.0,31600,Saubens,Maison,146.0,5.0,terrains d'agrément,533.0
348000.0,31600,Saubens,Maison,112.0,4.0,sols,1068.0
270000.0,31600,Saubens,Maison,85.0,4.0,sols,625.0
420000.0,31600,Saubens,Maison,139.0,4.0,,0.0
190930.0,31600,Saubens,Maison,105.0,5.0,sols,142.0
395900.0,31600,Saubens,Maison,129.0,4.0,sols,851.0
260000.0,31600,Saubens,Maison,80.0,3.0,sols,301.0
233610.0,31600,Saubens,Maison,85.0,4.0,sols,625.0
310000.0,31600,Saubens,Maison,139.0,4.0,sols,875.0
502150.0,31600,Saubens,Maison,206.0,6.0,sols,969.0
235300.0,31260,Cassagne,Maison,102.0,4.0,sols,500.0
55000.0,31260,Cassagne,Maison,87.0,4.0,sols,423.0
20000.0,31260,Cassagne,Maison,110.0,3.0,sols,509.0
121000.0,31260,Cassagne,Maison,74.0,4.0,sols,792.0
110185.0,31260,Cassagne,Maison,60.0,3.0,sols,151.0
135000.0,31260,Cassagne,Maison,120.0,3.0,sols,420.0
130000.0,31260,Cassagne,Maison,87.0,4.0,sols,532.0
165000.0,31260,Cassagne,Maison,177.0,7.0,sols,1681.0
149000.0,31260,Cassagne,Maison,68.0,4.0,sols,700.0
240000.0,31590,Gauré,Maison,80.0,4.0,,0.0
200000.0,31590,Gauré,Maison,90.0,4.0,sols,800.0
180000.0,31450,Donneville,Maison,89.0,5.0,sols,1021.0
532100.0,31450,Donneville,Maison,195.0,6.0,sols,1051.0
389253.5,31450,Donneville,Maison,129.0,7.0,sols,1000.0
650000.0,31450,Donneville,Maison,90.0,3.0,jardins,63.0
168100.0,31450,Donneville,Maison,79.0,2.0,sols,69.0
240000.0,31450,Donneville,Maison,109.0,4.0,terrains d'agrément,772.0
753706.0,31460,Le Cabanial,Maison,233.0,6.0,sols,6210.0
174800.0,31460,Le Cabanial,Maison,84.0,4.0,sols,358.0
340000.0,31460,Le Cabanial,Maison,100.0,4.0,sols,4240.0
180000.0,31460,Le Cabanial,Maison,75.0,3.0,sols,966.0
185000.0,31460,Le Cabanial,Maison,97.0,2.0,sols,76.0
235000.0,31460,Le Cabanial,Maison,120.0,5.0,sols,1395.0
190000.0,31460,Le Cabanial,Maison,78.0,4.0,sols,605.0
232610.0,31460,Le Cabanial,Maison,86.0,3.0,sols,800.0
261740.0,31770,Colomiers,Maison,88.0,5.0,sols,166.0
366000.0,31770,Colomiers,Maison,155.0,5.0,sols,645.0
170000.0,31770,Colomiers,Maison,73.0,4.0,sols,200.0
193000.0,31770,Colomiers,Maison,60.0,3.0,sols,95.0
326780.0,31770,Colomiers,Maison,90.0,4.0,sols,478.0
250000.0,31770,Colomiers,Maison,91.0,4.0,sols,183.0
295000.0,31770,Colomiers,Maison,80.0,5.0,sols,675.0
142500.0,31770,Colomiers,Maison,65.0,3.0,sols,290.0
360420.0,31770,Colomiers,Maison,89.0,4.0,sols,323.0
285000.0,31770,Colomiers,Maison,90.0,4.0,sols,343.0
295200.0,31770,Colomiers,Maison,101.0,6.0,sols,361.0
254400.0,31770,Colomiers,Maison,84.0,4.0,sols,170.0
230000.0,31770,Colomiers,Maison,108.0,4.0,sols,673.0
375200.0,31770,Colomiers,Maison,73.0,4.0,sols,508.0
30000.0,31770,Colomiers,Maison,111.0,5.0,sols,505.0
310000.0,31770,Colomiers,Maison,94.0,4.0,sols,276.0
265000.0,31770,Colomiers,Maison,67.0,4.0,sols,441.0
308000.0,31770,Colomiers,Maison,92.0,4.0,,0.0
552000.0,31770,Colomiers,Maison,102.0,4.0,sols,685.0
383000.0,31770,Colomiers,Maison,102.0,4.0,sols,679.0
244000.0,31770,Colomiers,Maison,84.0,4.0,sols,139.0
265300.0,31770,Colomiers,Maison,84.0,4.0,sols,147.0
665000.0,31770,Colomiers,Maison,122.0,5.0,sols,972.0
387000.0,31770,Colomiers,Maison,108.0,5.0,sols,409.0
625110.0,31770,Colomiers,Maison,143.0,5.0,sols,978.0
300000.0,31770,Colomiers,Maison,101.0,5.0,sols,394.0
147000.0,31770,Colomiers,Maison,109.0,5.0,sols,464.0
377550.0,31770,Colomiers,Maison,116.0,5.0,,0.0
315400.0,31770,Colomiers,Maison,87.0,5.0,sols,591.0
324800.0,31770,Colomiers,Maison,101.0,4.0,sols,314.0
319100.0,31770,Colomiers,Maison,93.0,5.0,sols,263.0
526150.0,31770,Colomiers,Maison,139.0,5.0,sols,726.0
315000.0,31770,Colomiers,Maison,89.0,5.0,sols,336.0
122500.0,31770,Colomiers,Maison,100.0,5.0,sols,248.0
260000.0,31770,Colomiers,Maison,67.0,4.0,sols,329.0
320875.0,31770,Colomiers,Maison,83.0,4.0,sols,647.0
305900.0,31770,Colomiers,Maison,65.0,4.0,sols,308.0
240000.0,31770,Colomiers,Maison,80.0,4.0,sols,401.0
257000.0,31770,Colomiers,Maison,78.0,4.0,sols,270.0
225000.0,31770,Colomiers,Maison,109.0,5.0,sols,363.0
315900.0,31770,Colomiers,Maison,84.0,4.0,sols,117.0
487430.0,31770,Colomiers,Maison,119.0,5.0,sols,820.0
319000.0,31770,Colomiers,Maison,120.0,7.0,sols,382.0
300000.0,31770,Colomiers,Maison,110.0,5.0,sols,719.0
260000.0,31770,Colomiers,Maison,98.0,4.0,sols,600.0
388000.0,31770,Colomiers,Maison,108.0,5.0,sols,529.0
315900.0,31770,Colomiers,Maison,86.0,4.0,sols,124.0
262000.0,31770,Colomiers,Maison,93.0,5.0,sols,145.0
479000.0,31770,Colomiers,Maison,128.0,5.0,sols,689.0
402946.0,31770,Colomiers,Maison,120.0,4.0,sols,454.0
295000.0,31770,Colomiers,Maison,100.0,3.0,sols,515.0
315000.0,31770,Colomiers,Maison,100.0,4.0,sols,741.0
162740.0,31770,Colomiers,Maison,104.0,6.0,sols,639.0
314050.0,31770,Colomiers,Maison,87.0,4.0,sols,239.0
222000.0,31770,Colomiers,Maison,90.0,4.0,sols,347.0
315900.0,31770,Colomiers,Maison,86.0,4.0,sols,124.0
454000.0,31770,Colomiers,Maison,97.0,4.0,terrains d'agrément,265.0
305000.0,31770,Colomiers,Maison,102.0,5.0,sols,229.0
226000.0,31770,Colomiers,Maison,106.0,6.0,sols,296.0
340000.0,31770,Colomiers,Maison,90.0,5.0,sols,280.0
526450.0,31770,Colomiers,Maison,152.0,2.0,sols,682.0
235990.0,31770,Colomiers,Maison,95.0,4.0,sols,202.0
327000.0,31770,Colomiers,Maison,89.0,5.0,sols,413.0
371000.0,31770,Colomiers,Maison,116.0,7.0,sols,507.0
680084.0,31770,Colomiers,Maison,166.0,6.0,sols,633.0
330000.0,31770,Colomiers,Maison,92.0,4.0,,0.0
407180.0,31770,Colomiers,Maison,106.0,4.0,sols,600.0
310000.0,31770,Colomiers,Maison,133.0,6.0,sols,392.0
255750.0,31770,Colomiers,Maison,94.0,5.0,sols,295.0
325000.0,31770,Colomiers,Maison,101.0,5.0,sols,375.0
290000.0,31770,Colomiers,Maison,99.0,4.0,sols,570.0
295150.0,31770,Colomiers,Maison,92.0,5.0,sols,212.0
325100.0,31770,Colomiers,Maison,100.0,4.0,sols,227.0
290000.0,31770,Colomiers,Maison,111.0,5.0,sols,509.0
313520.0,31770,Colomiers,Maison,87.0,4.0,sols,245.0
523807.0,31770,Colomiers,Maison,165.0,5.0,sols,831.0
491670.0,31770,Colomiers,Maison,135.0,5.0,sols,899.0
230000.0,31770,Colomiers,Maison,81.0,4.0,sols,165.0
340000.0,31770,Colomiers,Maison,102.0,4.0,sols,575.0
392000.0,31770,Colomiers,Maison,95.0,4.0,sols,552.0
467000.0,31770,Colomiers,Maison,135.0,6.0,sols,219.0
626431.0,31770,Colomiers,Maison,171.0,6.0,sols,1234.0
247820.0,31770,Colomiers,Maison,106.0,6.0,sols,212.0
320000.0,31770,Colomiers,Maison,92.0,5.0,sols,302.0
317000.0,31770,Colomiers,Maison,106.0,6.0,sols,535.0
268000.0,31770,Colomiers,Maison,79.0,4.0,sols,210.0
410000.0,31770,Colomiers,Maison,131.0,5.0,sols,509.0
350300.0,31770,Colomiers,Maison,101.0,4.0,sols,395.0
250000.0,31770,Colomiers,Maison,64.0,4.0,sols,280.0
698000.0,31770,Colomiers,Maison,184.0,8.0,sols,605.0
743000.0,31770,Colomiers,Maison,220.0,5.0,terrains d'agrément,2000.0
299500.0,31770,Colomiers,Maison,98.0,5.0,sols,257.0
569300.0,31770,Colomiers,Maison,220.0,5.0,terrains d'agrément,2000.0
306600.0,31770,Colomiers,Maison,102.0,5.0,sols,476.0
337500.0,31770,Colomiers,Maison,97.0,5.0,sols,679.0
409000.0,31770,Colomiers,Maison,163.0,6.0,sols,575.0
279000.0,31770,Colomiers,Maison,73.0,4.0,terrains a bâtir,320.0
362000.0,31770,Colomiers,Maison,113.0,5.0,sols,768.0
220000.0,31770,Colomiers,Maison,170.0,6.0,sols,346.0
415000.0,31770,Colomiers,Maison,130.0,6.0,sols,525.0
245310.0,31770,Colomiers,Maison,78.0,4.0,sols,184.0
281000.0,31770,Colomiers,Maison,86.0,5.0,sols,200.0
451900.0,31770,Colomiers,Maison,122.0,5.0,sols,341.0
281000.0,31770,Colomiers,Maison,79.0,4.0,sols,166.0
174900.0,31770,Colomiers,Maison,67.0,3.0,,0.0
259000.0,31770,Colomiers,Maison,67.0,4.0,sols,157.0
360000.0,31770,Colomiers,Maison,94.0,4.0,sols,467.0
240000.0,31770,Colomiers,Maison,73.0,3.0,,0.0
270610.0,31770,Colomiers,Maison,87.0,4.0,sols,293.0
243000.0,31770,Colomiers,Maison,71.0,3.0,sols,126.0
287280.0,31770,Colomiers,Maison,93.0,5.0,sols,205.0
258140.0,31770,Colomiers,Maison,98.0,5.0,sols,568.0
250000.0,31770,Colomiers,Maison,92.0,5.0,sols,424.0
314500.0,31770,Colomiers,Maison,120.0,5.0,sols,166.0
313000.0,31770,Colomiers,Maison,113.0,5.0,sols,474.0
464950.0,31770,Colomiers,Maison,132.0,6.0,sols,603.0
290477.0,31770,Colomiers,Maison,90.0,6.0,sols,263.0
259900.0,31770,Colomiers,Maison,73.0,4.0,,0.0
195500.0,31770,Colomiers,Maison,96.0,5.0,sols,145.0
180100.0,31770,Colomiers,Maison,89.0,4.0,sols,550.0
360000.0,31770,Colomiers,Maison,172.0,5.0,sols,551.0
266500.0,31770,Colomiers,Maison,88.0,4.0,sols,43.0
290000.0,31770,Colomiers,Maison,97.0,5.0,sols,977.0
544593.0,31770,Colomiers,Maison,119.0,4.0,sols,786.0
460000.0,31770,Colomiers,Maison,161.0,6.0,sols,630.0
210000.0,31770,Colomiers,Maison,94.0,5.0,sols,337.0
205100.0,31770,Colomiers,Maison,91.0,5.0,sols,161.0
417100.0,31770,Colomiers,Maison,129.0,5.0,sols,630.0
324400.0,31770,Colomiers,Maison,80.0,3.0,sols,497.0
372300.0,31770,Colomiers,Maison,94.0,4.0,sols,537.0
210000.0,31770,Colomiers,Maison,89.0,5.0,sols,251.0
302500.0,31770,Colomiers,Maison,88.0,5.0,sols,315.0
304000.0,31770,Colomiers,Maison,100.0,6.0,sols,561.0
276970.0,31770,Colomiers,Maison,81.0,4.0,sols,155.0
411800.0,31770,Colomiers,Maison,117.0,5.0,sols,800.0
266350.0,31770,Colomiers,Maison,81.0,4.0,,0.0
260000.0,31770,Colomiers,Maison,84.0,5.0,sols,275.0
255000.0,31770,Colomiers,Maison,96.0,5.0,sols,198.0
214800.0,31770,Colomiers,Maison,71.0,4.0,sols,127.0
533250.0,31770,Colomiers,Maison,135.0,5.0,sols,500.0
418500.0,31770,Colomiers,Maison,99.0,4.0,sols,406.0
326420.0,31770,Colomiers,Maison,94.0,4.0,sols,602.0
437500.0,31770,Colomiers,Maison,127.0,5.0,sols,1060.0
505000.0,31770,Colomiers,Maison,119.0,5.0,sols,724.0
308040.0,31770,Colomiers,Maison,91.0,4.0,sols,383.0
1823865.0,31770,Colomiers,Maison,90.0,4.0,sols,3397.0
196974.0,31770,Colomiers,Maison,81.0,4.0,sols,193.0
482800.0,31770,Colomiers,Maison,164.0,6.0,sols,590.0
264300.0,31770,Colomiers,Maison,90.0,4.0,sols,214.0
307036.0,31770,Colomiers,Maison,92.0,4.0,,0.0
330520.0,31770,Colomiers,Maison,143.0,5.0,sols,596.0
655000.0,31770,Colomiers,Maison,223.0,7.0,sols,1000.0
254952.0,31770,Colomiers,Maison,88.0,4.0,sols,40.0
480000.0,31770,Colomiers,Maison,105.0,4.0,sols,1083.0
223250.0,31770,Colomiers,Maison,77.0,4.0,sols,186.0
274550.0,31770,Colomiers,Maison,84.0,4.0,sols,181.0
262180.03,31770,Colomiers,Maison,89.0,4.0,sols,278.0
265000.0,31770,Colomiers,Maison,116.0,7.0,sols,301.0
239700.0,31770,Colomiers,Maison,107.0,6.0,sols,312.0
265000.0,31770,Colomiers,Maison,99.0,5.0,sols,291.0
243150.0,31770,Colomiers,Maison,97.0,5.0,sols,425.0
266985.0,31770,Colomiers,Maison,96.0,5.0,sols,139.0
416470.0,31770,Colomiers,Maison,134.0,6.0,sols,574.0
300000.0,31770,Colomiers,Maison,172.0,7.0,sols,725.0
320800.0,31770,Colomiers,Maison,101.0,5.0,sols,241.0
215400.0,31770,Colomiers,Maison,83.0,4.0,sols,511.0
350000.0,31770,Colomiers,Maison,108.0,5.0,sols,800.0
412850.0,31770,Colomiers,Maison,110.0,4.0,sols,417.0
292529.0,31770,Colomiers,Maison,87.0,4.0,sols,162.0
399900.0,31770,Colomiers,Maison,122.0,6.0,terrains d'agrément,331.0
378700.0,31770,Colomiers,Maison,106.0,5.0,sols,507.0
790000.0,31770,Colomiers,Maison,180.0,7.0,sols,1435.0
266050.0,31770,Colomiers,Maison,73.0,4.0,,0.0
203700.0,31770,Colomiers,Maison,124.0,6.0,sols,223.0
431738.0,31770,Colomiers,Maison,124.0,6.0,sols,535.0
297000.0,31770,Colomiers,Maison,97.0,4.0,sols,187.0
437352.0,31770,Colomiers,Maison,128.0,5.0,sols,838.0
175000.0,31770,Colomiers,Maison,66.0,3.0,sols,144.0
325140.0,31770,Colomiers,Maison,98.0,4.0,sols,265.0
311310.0,31770,Colomiers,Maison,100.0,5.0,sols,288.0
165000.0,31770,Colomiers,Maison,88.0,5.0,sols,171.0
255300.0,31770,Colomiers,Maison,92.0,5.0,,0.0
310000.0,31770,Colomiers,Maison,97.0,3.0,sols,578.0
569400.0,31770,Colomiers,Maison,158.0,5.0,sols,1361.0
240900.0,31770,Colomiers,Maison,89.0,4.0,sols,302.0
268140.0,31770,Colomiers,Maison,92.0,5.0,sols,188.0
538823.0,31770,Colomiers,Maison,146.0,6.0,sols,910.0
241600.0,31770,Colomiers,Maison,67.0,3.0,sols,40.0
290980.0,31770,Colomiers,Maison,109.0,4.0,sols,588.0
211232.0,31770,Colomiers,Maison,62.0,3.0,sols,199.0
138000.0,31220,Saint-Michel,Maison,47.0,4.0,,0.0
124000.0,31220,Saint-Michel,Maison,126.0,4.0,sols,60.0
142500.0,31220,Saint-Michel,Maison,130.0,5.0,sols,234.0
649300.0,31220,Saint-Michel,Maison,348.0,7.0,sols,1000.0
164000.0,31220,Saint-Michel,Maison,120.0,5.0,sols,478.0
230550.0,31220,Saint-Michel,Maison,155.0,5.0,terrains d'agrément,1006.0
533350.0,31220,Saint-Michel,Maison,120.0,5.0,sols,1545.0
213710.0,31220,Saint-Michel,Maison,120.0,4.0,sols,204.0
730000.0,31220,Saint-Michel,Maison,275.0,5.0,terrains d'agrément,3372.0
50000.0,31220,Saint-Michel,Maison,60.0,2.0,sols,44.0
84500.0,31220,Saint-Michel,Maison,75.0,3.0,sols,1156.0
475050.0,31350,Ciadoux,Maison,175.0,6.0,sols,1435.0
1008500.0,31350,Ciadoux,Maison,250.0,5.0,sols,1000.0
238690.0,31350,Ciadoux,Maison,112.0,4.0,terrains d'agrément,1210.0
233230.0,31800,Landorthe,Maison,136.0,5.0,sols,1500.0
