valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year
80000.0,31530,Lasserre-Pradère,Maison,49.0,3.0,sols,117.0,2023
348800.0,31530,Lasserre-Pradère,Maison,115.0,5.0,landes,1629.0,2023
373210.0,31530,Lasserre-Pradère,Maison,112.0,5.0,sols,390.0,2023
570000.0,31530,Lasserre-Pradère,Maison,225.0,5.0,sols,1757.0,2023
170000.0,31530,Lasserre-Pradère,Appartement,93.0,4.0,None,0.0,2023
428000.0,31530,Lasserre-Pradère,Maison,213.0,7.0,sols,913.0,2023
332400.0,31530,Lasserre-Pradère,Maison,187.0,5.0,terrains d'agrément,1349.0,2023
430300.0,31530,Lasserre-Pradère,Maison,186.0,6.0,sols,1000.0,2023
345440.0,31530,Lasserre-Pradère,Maison,110.0,4.0,sols,714.0,2023
218000.0,31530,Lasserre-Pradère,Maison,50.0,3.0,sols,672.0,2023
328050.0,31530,Lasserre-Pradère,Maison,110.0,5.0,sols,717.0,2023
333000.0,31530,Lasserre-Pradère,Maison,113.0,4.0,sols,391.0,2023
140000.0,31220,Martres-Tolosane,Maison,82.0,4.0,sols,1074.0,2022
287000.0,31220,Martres-Tolosane,Appartement,260.0,7.0,sols,674.0,2022
210000.0,31220,Martres-Tolosane,Maison,100.0,4.0,sols,1059.0,2022
47000.0,31220,Martres-Tolosane,Maison,138.0,5.0,None,0.0,2022
110000.0,31220,Martres-Tolosane,Maison,21.0,1.0,sols,630.0,2022
202350.0,31220,Martres-Tolosane,Maison,67.0,4.0,sols,1036.0,2022
220000.0,31220,Martres-Tolosane,Maison,80.0,4.0,sols,136.0,2022
150000.0,31220,Martres-Tolosane,Maison,200.0,4.0,sols,416.0,2022
148000.0,31220,Martres-Tolosane,Maison,80.0,4.0,sols,81.0,2022
110000.0,31220,Martres-Tolosane,Maison,49.0,2.0,sols,96.0,2022
80000.0,31220,Martres-Tolosane,Maison,101.0,4.0,sols,803.0,2022
105000.0,31220,Martres-Tolosane,Maison,100.0,5.0,sols,1000.0,2022
248000.0,31220,Martres-Tolosane,Maison,90.0,3.0,terrains d'agrément,1373.0,2022
130000.0,31220,Martres-Tolosane,Maison,95.0,4.0,sols,554.0,2022
214500.0,31220,Martres-Tolosane,Maison,164.0,5.0,sols,190.0,2022
157000.0,31220,Martres-Tolosane,Appartement,110.0,5.0,sols,119.0,2022
73500.0,31220,Martres-Tolosane,Appartement,52.0,3.0,None,0.0,2022
270000.0,31220,Martres-Tolosane,Appartement,68.0,2.0,sols,86.0,2022
90000.0,31220,Martres-Tolosane,Maison,90.0,4.0,sols,692.0,2022
191670.0,31220,Martres-Tolosane,Maison,140.0,6.0,None,0.0,2022
70000.0,31220,Martres-Tolosane,Appartement,42.0,2.0,sols,47.0,2022
90000.0,31220,Martres-Tolosane,Maison,60.0,3.0,sols,129.0,2022
84000.0,31220,Martres-Tolosane,Maison,58.0,3.0,sols,127.0,2022
170000.0,31220,Martres-Tolosane,Maison,60.0,4.0,sols,373.0,2022
184000.0,31220,Martres-Tolosane,Maison,74.0,3.0,sols,500.0,2022
100000.0,31220,Martres-Tolosane,Appartement,44.0,1.0,None,0.0,2022
270000.0,31220,Martres-Tolosane,Maison,118.0,4.0,sols,810.0,2022
248000.0,31220,Martres-Tolosane,Maison,88.0,4.0,sols,849.0,2022
52000.0,31220,Martres-Tolosane,Maison,60.0,3.0,sols,121.0,2022
260000.0,31220,Martres-Tolosane,Maison,112.0,4.0,sols,1285.0,2022
201000.0,31220,Martres-Tolosane,Maison,154.0,4.0,sols,2005.0,2022
230000.0,31220,Martres-Tolosane,Maison,98.0,4.0,sols,860.0,2022
180000.0,31220,Martres-Tolosane,Maison,84.0,4.0,sols,260.0,2022
115000.0,31220,Martres-Tolosane,Appartement,80.0,4.0,sols,70.0,2022
82000.0,31220,Martres-Tolosane,Maison,52.0,3.0,sols,41.0,2022
248000.0,31190,Puydaniel,Maison,92.0,4.0,sols,528.0,2022
268000.0,31190,Puydaniel,Maison,88.0,4.0,sols,1370.0,2022
46000.0,31190,Puydaniel,Maison,54.0,3.0,sols,72.0,2022
240000.0,31190,Puydaniel,Maison,142.0,4.0,terres,5817.0,2022
70000.0,31190,Puydaniel,Maison,140.0,4.0,sols,200.0,2022
240000.0,31190,Puydaniel,Maison,89.0,4.0,sols,572.0,2022
215000.0,31360,Boussens,Maison,71.0,4.0,sols,737.0,2023
107550.0,31360,Boussens,Appartement,83.0,3.0,None,0.0,2023
95000.0,31360,Boussens,Maison,110.0,3.0,sols,1305.0,2023
77165.0,31360,Boussens,Appartement,55.0,3.0,None,0.0,2023
134000.0,31360,Boussens,Maison,73.0,3.0,sols,1458.0,2023
87000.0,31360,Boussens,Maison,83.0,5.0,sols,120.0,2023
140000.0,31360,Boussens,Maison,52.0,3.0,terres,737.0,2023
155000.0,31360,Boussens,Maison,78.0,3.0,sols,591.0,2023
216800.0,31360,Boussens,Maison,96.0,4.0,sols,1042.0,2023
234000.0,31360,Boussens,Maison,105.0,4.0,sols,805.0,2023
182500.0,31420,Peyrouzet,Maison,100.0,4.0,terrains d'agrément,1795.0,2023
337000.0,31420,Peyrouzet,Maison,95.0,4.0,prés,2187.0,2023
233000.0,31370,Sajas,Maison,89.0,4.0,sols,1000.0,2022
197000.0,31480,Pelleport,Maison,99.0,1.0,terres,1241.0,2022
309700.0,31480,Pelleport,Maison,135.0,5.0,prés,1528.0,2022
621865.0,31480,Pelleport,Maison,126.0,4.0,sols,2852.0,2022
200000.0,31480,Pelleport,Maison,107.0,4.0,sols,1000.0,2022
168000.0,31480,Pelleport,Maison,95.0,3.0,sols,101.0,2022
288300.0,31480,Pelleport,Maison,94.0,5.0,jardins,543.0,2022
265000.0,31480,Pelleport,Maison,100.0,5.0,sols,767.0,2022
165000.0,31480,Pelleport,Maison,81.0,5.0,terres,378.0,2022
27500.0,31480,Pelleport,Maison,55.0,2.0,sols,437.0,2022
100000.0,31480,Pelleport,Maison,81.0,4.0,sols,600.0,2022
249000.0,31480,Pelleport,Maison,91.0,4.0,sols,1000.0,2022
342500.0,31480,Pelleport,Maison,252.0,7.0,jardins,833.0,2022
523000.0,31480,Pelleport,Maison,136.0,5.0,sols,3850.0,2022
110000.0,31430,Polastron,Maison,53.0,2.0,jardins,3800.0,2023
352150.0,31430,Polastron,Maison,125.0,4.0,sols,1190.0,2023
125000.0,31110,Cirès,Maison,142.0,2.0,sols,94.0,2022
120000.0,31360,Proupiary,Maison,168.0,4.0,sols,902.0,2023
163000.0,31360,Proupiary,Maison,120.0,4.0,sols,1752.0,2023
224300.0,31350,Saint-Lary-Boujean,Maison,150.0,3.0,sols,2962.0,2022
280000.0,31420,Boussan,Maison,271.0,6.0,sols,10000.0,2023
186000.0,31420,Boussan,Maison,106.0,5.0,sols,426.0,2023
271000.0,31420,Boussan,Maison,80.0,2.0,landes,917.0,2023
300230.0,31230,Montesquieu-Guittaut,Maison,121.0,4.0,sols,4030.0,2022
235000.0,31210,Gourdan-Polignan,Maison,200.0,6.0,sols,603.0,2023
177300.0,31210,Gourdan-Polignan,Maison,170.0,4.0,sols,880.0,2023
85800.0,31210,Gourdan-Polignan,Maison,66.0,3.0,sols,266.0,2023
25000.0,31210,Gourdan-Polignan,Maison,100.0,4.0,sols,328.0,2023
115000.0,31210,Gourdan-Polignan,Appartement,126.0,5.0,None,0.0,2023
100000.0,31210,Gourdan-Polignan,Maison,73.0,3.0,sols,630.0,2023
200000.0,31210,Gourdan-Polignan,Maison,80.0,4.0,sols,620.0,2023
200000.0,31210,Gourdan-Polignan,Appartement,46.0,2.0,sols,465.0,2023
191500.0,31210,Gourdan-Polignan,Maison,111.0,5.0,sols,423.0,2023
42000.0,31210,Gourdan-Polignan,Maison,93.0,4.0,sols,94.0,2023
95000.0,31210,Gourdan-Polignan,Appartement,52.0,1.0,sols,220.0,2023
1000.0,31210,Gourdan-Polignan,Maison,65.0,4.0,sols,272.0,2023
132000.0,31210,Gourdan-Polignan,Maison,85.0,4.0,sols,270.0,2023
125000.0,31210,Gourdan-Polignan,Maison,80.0,5.0,sols,490.0,2023
149700.0,31210,Gourdan-Polignan,Appartement,91.0,3.0,sols,412.0,2023
59248.75,31210,Gourdan-Polignan,Maison,108.0,4.0,sols,425.0,2023
49000.0,31210,Gourdan-Polignan,Appartement,65.0,4.0,None,0.0,2023
120000.0,31210,Gourdan-Polignan,Maison,134.0,3.0,sols,658.0,2023
70000.0,31210,Gourdan-Polignan,Maison,120.0,4.0,sols,735.0,2023
110000.0,31210,Gourdan-Polignan,Maison,60.0,3.0,sols,650.0,2023
40000.0,31210,Gourdan-Polignan,Maison,81.0,3.0,sols,465.0,2023
156000.0,31210,Gourdan-Polignan,Maison,73.0,4.0,sols,204.0,2023
127000.0,31210,Gourdan-Polignan,Maison,52.0,3.0,sols,62.0,2023
203500.0,31810,Clermont-le-Fort,Maison,150.0,4.0,None,0.0,2023
85000.0,31810,Clermont-le-Fort,Maison,84.0,5.0,sols,118.0,2023
605000.0,31810,Clermont-le-Fort,Maison,104.0,5.0,terrains d'agrément,705.0,2023
239000.0,31540,Montégut-Lauragais,Maison,120.0,5.0,terrains d'agrément,1500.0,2022
178800.0,31540,Montégut-Lauragais,Maison,138.0,5.0,sols,1546.0,2022
95000.0,31540,Montégut-Lauragais,Maison,110.0,3.0,sols,430.0,2022
344270.0,31540,Montégut-Lauragais,Maison,164.0,5.0,sols,1000.0,2022
310472.0,31450,Espanès,Maison,61.0,1.0,sols,949.0,2022
240000.0,31450,Espanès,Maison,95.0,5.0,sols,1435.0,2022
163550.0,31450,Espanès,Maison,64.0,3.0,sols,1302.0,2022
142000.0,31160,Arbas,Maison,55.0,3.0,sols,148.0,2023
119800.0,31160,Arbas,Maison,112.0,4.0,sols,185.0,2023
20000.0,31160,Arbas,Maison,34.0,3.0,sols,21.0,2023
125000.0,31160,Arbas,Maison,155.0,6.0,sols,146.0,2023
49200.0,31160,Arbas,Appartement,50.0,2.0,sols,272.0,2023
150000.0,31160,Arbas,Maison,82.0,4.0,sols,500.0,2023
159600.0,31160,Arbas,Maison,127.0,5.0,sols,496.0,2023
145000.0,31160,Arbas,Maison,103.0,4.0,sols,617.0,2023
105000.0,31350,Charlas,Maison,160.0,5.0,sols,960.0,2022
250700.0,31350,Charlas,Maison,65.0,2.0,sols,1360.0,2022
98845.0,31350,Charlas,Maison,170.0,5.0,sols,4080.0,2022
196872.0,31350,Charlas,Maison,105.0,4.0,prés,2200.0,2022
168670.0,31350,Charlas,Maison,130.0,4.0,terres,1159.0,2022
40000.0,31350,Charlas,Maison,50.0,3.0,sols,740.0,2022
108000.0,31350,Charlas,Maison,120.0,7.0,sols,446.0,2022
252200.0,31460,La Salvetat-Lauragais,Maison,30.0,1.0,sols,125.0,2023
210000.0,31460,La Salvetat-Lauragais,Maison,160.0,4.0,sols,724.0,2023
145000.0,31460,La Salvetat-Lauragais,Maison,120.0,4.0,sols,115.0,2023
349000.0,31450,Montlaur,Maison,86.0,3.0,sols,243.0,2023
268000.0,31450,Montlaur,Maison,60.0,2.0,terrains a bâtir,1668.0,2023
490445.0,31450,Montlaur,Maison,121.0,5.0,sols,711.0,2023
383000.0,31450,Montlaur,Maison,115.0,5.0,sols,1111.0,2023
58500.0,31450,Montlaur,Maison,53.0,2.0,sols,128.0,2023
262151.0,31450,Montlaur,Maison,88.0,3.0,sols,1000.0,2023
389000.0,31450,Montlaur,Maison,95.0,4.0,sols,725.0,2023
461700.0,31450,Montlaur,Maison,170.0,6.0,sols,1074.0,2023
275750.0,31450,Montlaur,Maison,76.0,3.0,sols,463.0,2023
239500.0,31450,Montlaur,Maison,68.0,4.0,sols,1423.0,2023
292900.0,31450,Montlaur,Maison,85.0,4.0,sols,126.0,2023
289870.0,31450,Montlaur,Maison,140.0,6.0,sols,1090.0,2023
306000.0,31450,Montlaur,Maison,86.0,4.0,sols,283.0,2023
377150.0,31450,Montlaur,Maison,119.0,4.0,sols,472.0,2023
300000.0,31450,Montlaur,Maison,134.0,5.0,sols,1073.0,2023
364000.0,31450,Montlaur,Maison,147.0,5.0,sols,636.0,2023
408900.0,31450,Montlaur,Maison,122.0,4.0,terrains a bâtir,796.0,2023
420800.0,31450,Montlaur,Maison,184.0,5.0,sols,530.0,2023
230000.0,31510,Ore,Maison,122.0,6.0,sols,259.0,2023
135000.0,31510,Ore,Maison,100.0,5.0,sols,377.0,2023
90000.0,31110,Saint-Mamet,Appartement,31.0,2.0,None,0.0,2023
79000.0,31110,Saint-Mamet,Appartement,31.0,2.0,None,0.0,2023
72900.0,31110,Saint-Mamet,Appartement,38.0,2.0,None,0.0,2023
88000.0,31110,Saint-Mamet,Appartement,31.0,2.0,None,0.0,2023
137800.0,31110,Saint-Mamet,Appartement,42.0,2.0,None,0.0,2023
182500.0,31110,Saint-Mamet,Maison,53.0,3.0,None,0.0,2023
36000.0,31110,Saint-Mamet,Appartement,29.0,1.0,None,0.0,2023
144000.0,31110,Saint-Mamet,Appartement,41.0,2.0,None,0.0,2023
101850.0,31110,Saint-Mamet,Appartement,31.0,2.0,None,0.0,2023
245900.0,31110,Saint-Mamet,Appartement,78.0,3.0,None,0.0,2023
159600.0,31110,Saint-Mamet,Appartement,49.0,3.0,None,0.0,2023
162750.0,31110,Saint-Mamet,Maison,50.0,3.0,None,0.0,2023
94000.0,31110,Saint-Mamet,Appartement,38.0,3.0,None,0.0,2023
233450.0,31110,Saint-Mamet,Maison,242.0,7.0,sols,426.0,2023
2200.0,31110,Saint-Mamet,Maison,102.0,4.0,None,0.0,2023
58210.0,31110,Saint-Mamet,Appartement,25.0,2.0,None,0.0,2023
170000.0,31110,Saint-Mamet,Maison,91.0,4.0,sols,712.0,2023
270000.0,31110,Saint-Mamet,Maison,62.0,3.0,sols,126.0,2023
108690.0,31110,Saint-Mamet,Appartement,40.0,1.0,None,0.0,2023
83060.0,31110,Saint-Mamet,Appartement,39.0,2.0,None,0.0,2023
145000.0,31110,Saint-Mamet,Appartement,41.0,2.0,None,0.0,2023
133306.02,31110,Saint-Mamet,Appartement,33.0,3.0,None,0.0,2023
188760.0,31110,Saint-Mamet,Maison,74.0,4.0,sols,117.0,2023
87850.0,31110,Saint-Mamet,Appartement,34.0,2.0,None,0.0,2023
172500.0,31110,Saint-Mamet,Maison,50.0,3.0,None,0.0,2023
248590.0,31110,Saint-Mamet,Maison,76.0,4.0,None,0.0,2023
220000.0,31110,Saint-Mamet,Maison,102.0,5.0,sols,758.0,2023
399700.0,31110,Saint-Mamet,Maison,138.0,5.0,sols,787.0,2023
178000.0,31110,Saint-Mamet,Maison,54.0,3.0,sols,88.0,2023
185000.0,31110,Saint-Mamet,Appartement,64.0,3.0,None,0.0,2023
332000.0,31110,Saint-Mamet,Maison,138.0,5.0,sols,500.0,2023
160000.0,31210,Clarac,Maison,117.0,6.0,sols,500.0,2023
73855.0,31210,Clarac,Maison,150.0,4.0,sols,1579.0,2023
19750.0,31210,Clarac,Maison,106.0,4.0,terres,1530.0,2023
100000.0,31210,Clarac,Maison,103.0,4.0,terrains d'agrément,1000.0,2023
321190.0,31210,Clarac,Maison,118.0,5.0,sols,500.0,2023
240000.0,31210,Clarac,Maison,138.0,5.0,terrains d'agrément,927.0,2023
65000.0,31210,Clarac,Maison,43.0,2.0,terres,7163.0,2023
248800.0,31210,Clarac,Maison,88.0,4.0,sols,1880.0,2023
312000.0,31210,Clarac,Maison,128.0,5.0,terrains d'agrément,2078.0,2023
218000.0,31450,Odars,Maison,77.0,4.0,sols,144.0,2022
270000.0,31450,Odars,Maison,129.0,5.0,sols,138.0,2022
171890.0,31450,Odars,Maison,72.0,3.0,sols,49.0,2022
622270.8,31450,Odars,Maison,205.0,9.0,sols,769.0,2022
405000.0,31450,Odars,Maison,180.0,4.0,sols,555.0,2022
407400.0,31450,Odars,Maison,99.0,4.0,sols,500.0,2022
408000.0,31580,Balesta,Maison,160.0,4.0,sols,700.0,2023
144000.0,31580,Balesta,Maison,186.0,6.0,sols,530.0,2023
70000.0,31580,Balesta,Maison,90.0,3.0,sols,1855.0,2023
146900.0,31160,Izaut-de-l'Hôtel,Maison,77.0,1.0,sols,693.0,2022
50000.0,31160,Izaut-de-l'Hôtel,Maison,96.0,4.0,sols,240.0,2022
90000.0,31160,Izaut-de-l'Hôtel,Maison,100.0,4.0,sols,543.0,2022
20000.0,31510,Valcabrère,Maison,123.0,6.0,sols,342.0,2023
390000.0,31510,Valcabrère,Maison,230.0,8.0,prés,1900.0,2023
267150.0,31570,Aurin,Maison,170.0,4.0,terrains a bâtir,2565.0,2023
25000.0,31570,Aurin,Maison,64.0,3.0,terres,5269.0,2023
555580.0,31570,Aurin,Maison,164.0,5.0,terrains a bâtir,2500.0,2023
492860.0,31570,Aurin,Maison,146.0,5.0,None,0.0,2023
150000.0,31360,Roquefort-sur-Garonne,Maison,76.0,3.0,sols,678.0,2023
133000.0,31360,Roquefort-sur-Garonne,Maison,100.0,4.0,sols,317.0,2023
1.0,31360,Roquefort-sur-Garonne,Maison,58.0,3.0,sols,82.0,2023
137275.0,31360,Roquefort-sur-Garonne,Maison,56.0,4.0,sols,170.0,2023
40000.0,31360,Roquefort-sur-Garonne,Maison,220.0,5.0,sols,1200.0,2023
72800.0,31360,Roquefort-sur-Garonne,Maison,36.0,2.0,sols,43.0,2023
140000.0,31360,Roquefort-sur-Garonne,Maison,85.0,5.0,terres,1715.0,2023
35000.0,31360,Roquefort-sur-Garonne,Maison,70.0,3.0,sols,265.0,2023
65000.0,31360,Roquefort-sur-Garonne,Maison,78.0,3.0,sols,47.0,2023
172485.0,31360,Roquefort-sur-Garonne,Maison,100.0,4.0,sols,348.0,2023
80000.0,31360,Roquefort-sur-Garonne,Maison,93.0,5.0,sols,449.0,2023
93000.0,31290,Beauteville,Maison,97.0,4.0,terres,1380.0,2023
394000.0,31580,Boudrac,Maison,194.0,5.0,sols,1963.0,2022
209000.0,31580,Boudrac,Maison,143.0,5.0,sols,1420.0,2022
17500.0,31230,L'Isle-en-Dodon,Maison,66.0,2.0,sols,180.0,2023
100.0,31230,L'Isle-en-Dodon,Maison,102.0,5.0,sols,158.0,2023
149900.0,31230,L'Isle-en-Dodon,Maison,82.0,4.0,sols,944.0,2023
120000.0,31230,L'Isle-en-Dodon,Maison,52.0,3.0,sols,116.0,2023
140000.0,31230,L'Isle-en-Dodon,Maison,78.0,3.0,sols,23.0,2023
136000.0,31230,L'Isle-en-Dodon,Maison,70.0,3.0,sols,155.0,2023
200000.0,31230,L'Isle-en-Dodon,Maison,160.0,4.0,sols,630.0,2023
140000.0,31230,L'Isle-en-Dodon,Maison,70.0,5.0,sols,317.0,2023
30000.0,31230,L'Isle-en-Dodon,Appartement,118.0,3.0,sols,109.0,2023
120000.0,31230,L'Isle-en-Dodon,Maison,120.0,5.0,sols,492.0,2023
79000.0,31230,L'Isle-en-Dodon,Maison,63.0,2.0,sols,246.0,2023
10000.0,31230,L'Isle-en-Dodon,Appartement,101.0,3.0,None,0.0,2023
175000.0,31230,L'Isle-en-Dodon,Maison,109.0,4.0,terres,2730.0,2023
100000.0,31230,L'Isle-en-Dodon,Maison,29.0,1.0,sols,529.0,2023
80000.0,31230,L'Isle-en-Dodon,Maison,48.0,3.0,sols,102.0,2023
366400.0,31230,L'Isle-en-Dodon,Maison,133.0,5.0,sols,939.0,2023
140000.0,31230,L'Isle-en-Dodon,Maison,128.0,3.0,sols,203.0,2023
71000.0,31230,L'Isle-en-Dodon,Maison,91.0,4.0,sols,57.0,2023
35000.0,31230,L'Isle-en-Dodon,Maison,70.0,3.0,sols,98.0,2023
15000.0,31230,L'Isle-en-Dodon,Maison,35.0,4.0,sols,302.0,2023
225000.0,31230,L'Isle-en-Dodon,Maison,90.0,4.0,sols,1037.0,2023
75500.0,31230,L'Isle-en-Dodon,Maison,109.0,4.0,terrains d'agrément,622.0,2023
70000.0,31230,L'Isle-en-Dodon,Maison,128.0,4.0,sols,166.0,2023
25000.0,31230,L'Isle-en-Dodon,Maison,64.0,3.0,sols,84.0,2023
125550.0,31230,L'Isle-en-Dodon,Maison,125.0,5.0,sols,676.0,2023
46000.0,31230,L'Isle-en-Dodon,Appartement,60.0,2.0,sols,70.0,2023
70000.0,31230,L'Isle-en-Dodon,Maison,136.0,5.0,sols,57.0,2023
100000.0,31230,L'Isle-en-Dodon,Maison,280.0,6.0,sols,373.0,2023
165000.0,31230,L'Isle-en-Dodon,Maison,210.0,6.0,sols,392.0,2023
99640.0,31230,L'Isle-en-Dodon,Maison,90.0,6.0,jardins,1244.0,2023
60060.0,31230,L'Isle-en-Dodon,Appartement,82.0,3.0,sols,203.0,2023
195000.0,31230,L'Isle-en-Dodon,Maison,90.0,3.0,sols,339.0,2023
337000.0,31230,L'Isle-en-Dodon,Maison,198.0,4.0,sols,1780.0,2023
48000.0,31230,L'Isle-en-Dodon,Maison,54.0,1.0,sols,143.0,2023
40000.0,31230,L'Isle-en-Dodon,Maison,150.0,6.0,sols,297.0,2023
370800.0,31230,L'Isle-en-Dodon,Maison,192.0,6.0,sols,454.0,2023
72000.0,31230,L'Isle-en-Dodon,Maison,45.0,2.0,sols,692.0,2023
251450.0,31230,L'Isle-en-Dodon,Appartement,133.0,4.0,terrains d'agrément,1510.0,2023
264300.0,31230,L'Isle-en-Dodon,Maison,120.0,4.0,terrains d'agrément,1574.0,2023
110000.0,31230,L'Isle-en-Dodon,Maison,83.0,3.0,sols,388.0,2023
60000.0,31230,L'Isle-en-Dodon,Appartement,98.0,4.0,sols,938.0,2023
70000.0,31230,L'Isle-en-Dodon,Maison,220.0,6.0,sols,545.0,2023
70000.0,31230,L'Isle-en-Dodon,Maison,45.0,2.0,sols,356.0,2023
195000.0,31230,L'Isle-en-Dodon,Maison,151.0,5.0,sols,936.0,2023
124428.0,31230,L'Isle-en-Dodon,Maison,125.0,4.0,sols,458.0,2023
202100.0,31230,L'Isle-en-Dodon,Maison,109.0,3.0,sols,830.0,2023
53000.0,31230,L'Isle-en-Dodon,Maison,100.0,6.0,sols,73.0,2023
150000.0,31230,L'Isle-en-Dodon,Appartement,100.0,2.0,sols,470.0,2023
267900.0,31470,Fonsorbes,Maison,87.0,4.0,sols,490.0,2022
159500.0,31470,Fonsorbes,Appartement,62.0,3.0,None,0.0,2022
94000.0,31470,Fonsorbes,Appartement,42.0,2.0,None,0.0,2022
352000.0,31470,Fonsorbes,Maison,150.0,6.0,None,0.0,2022
71800.0,31470,Fonsorbes,Appartement,26.0,1.0,None,0.0,2022
120000.0,31470,Fonsorbes,Appartement,62.0,3.0,None,0.0,2022
127000.0,31470,Fonsorbes,Appartement,43.0,2.0,None,0.0,2022
202500.0,31470,Fonsorbes,Maison,81.0,4.0,None,0.0,2022
177740.0,31470,Fonsorbes,Appartement,86.0,3.0,None,0.0,2022
96370.0,31470,Fonsorbes,Appartement,43.0,2.0,None,0.0,2022
387940.0,31470,Fonsorbes,Maison,111.0,4.0,sols,600.0,2022
487346.0,31470,Fonsorbes,Maison,171.0,6.0,sols,1500.0,2022
389450.0,31470,Fonsorbes,Maison,118.0,3.0,sols,1677.0,2022
430000.0,31470,Fonsorbes,Maison,130.0,5.0,sols,1500.0,2022
251000.0,31470,Fonsorbes,Maison,93.0,4.0,sols,792.0,2022
505400.0,31470,Fonsorbes,Maison,155.0,5.0,sols,1000.0,2022
326320.0,31470,Fonsorbes,Maison,91.0,4.0,sols,304.0,2022
372950.0,31470,Fonsorbes,Maison,141.0,6.0,sols,1005.0,2022
332820.0,31470,Fonsorbes,Maison,125.0,5.0,sols,1377.0,2022
384400.0,31470,Fonsorbes,Maison,140.0,7.0,sols,1118.0,2022
261230.0,31470,Fonsorbes,Appartement,96.0,4.0,sols,589.0,2022
233150.0,31470,Fonsorbes,Maison,80.0,4.0,sols,143.0,2022
341000.0,31470,Fonsorbes,Maison,104.0,4.0,sols,987.0,2022
320000.0,31470,Fonsorbes,Maison,85.0,2.0,sols,380.0,2022
235600.0,31470,Fonsorbes,Maison,77.0,3.0,sols,784.0,2022
92000.0,31470,Fonsorbes,Appartement,42.0,2.0,None,0.0,2022
185600.0,31470,Fonsorbes,Maison,67.0,3.0,None,0.0,2022
130000.0,31470,Fonsorbes,Appartement,62.0,3.0,None,0.0,2022
90000.0,31470,Fonsorbes,Appartement,42.0,2.0,None,0.0,2022
97130.0,31470,Fonsorbes,Appartement,46.0,2.0,None,0.0,2022
370000.0,31470,Fonsorbes,Maison,120.0,5.0,sols,850.0,2022
89900.0,31470,Fonsorbes,Appartement,42.0,2.0,None,0.0,2022
154900.0,31470,Fonsorbes,Appartement,73.0,3.0,None,0.0,2022
268200.0,31470,Fonsorbes,Maison,86.0,4.0,sols,387.0,2022
136760.0,31470,Fonsorbes,Appartement,62.0,3.0,None,0.0,2022
170000.0,31470,Fonsorbes,Maison,100.0,5.0,sols,348.0,2022
125000.0,31470,Fonsorbes,Appartement,42.0,2.0,None,0.0,2022
358000.0,31470,Fonsorbes,Maison,95.0,4.0,sols,776.0,2022
330000.0,31470,Fonsorbes,Maison,143.0,5.0,sols,1000.0,2022
255000.0,31470,Fonsorbes,Maison,97.0,4.0,sols,1614.0,2022
289000.0,31470,Fonsorbes,Maison,194.0,7.0,sols,730.0,2022
176000.0,31470,Fonsorbes,Maison,88.0,4.0,sols,867.0,2022
378500.0,31470,Fonsorbes,Maison,131.0,5.0,sols,941.0,2022
253410.0,31470,Fonsorbes,Maison,80.0,5.0,sols,550.0,2022
303000.0,31470,Fonsorbes,Maison,145.0,6.0,sols,1141.0,2022
95000.0,31470,Fonsorbes,Appartement,52.0,3.0,None,0.0,2022
82950.0,31470,Fonsorbes,Appartement,46.0,2.0,None,0.0,2022
212280.0,31470,Fonsorbes,Maison,69.0,4.0,sols,211.0,2022
107500.0,31470,Fonsorbes,Appartement,42.0,2.0,None,0.0,2022
257500.0,31470,Fonsorbes,Maison,94.0,5.0,sols,936.0,2022
370720.0,31470,Fonsorbes,Maison,126.0,6.0,sols,833.0,2022
420140.0,31470,Fonsorbes,Maison,272.0,9.0,None,0.0,2022
309000.0,31470,Fonsorbes,Maison,105.0,4.0,sols,595.0,2022
60000.0,31470,Fonsorbes,Maison,102.0,5.0,terrains d'agrément,710.0,2022
178000.0,31470,Fonsorbes,Maison,74.0,4.0,sols,626.0,2022
127000.0,31470,Fonsorbes,Appartement,54.0,3.0,None,0.0,2022
214000.0,31470,Fonsorbes,Maison,79.0,4.0,sols,510.0,2022
337000.0,31470,Fonsorbes,Maison,104.0,4.0,sols,1034.0,2022
115500.0,31470,Fonsorbes,Appartement,42.0,2.0,None,0.0,2022
100000.0,31470,Fonsorbes,Maison,54.0,3.0,sols,233.0,2022
405685.0,31470,Fonsorbes,Maison,131.0,5.0,terrains d'agrément,664.0,2022
302770.0,31470,Fonsorbes,Maison,81.0,4.0,sols,478.0,2022
455000.0,31470,Fonsorbes,Maison,100.0,5.0,sols,1161.0,2022
336060.0,31470,Fonsorbes,Maison,94.0,5.0,sols,900.0,2022
265000.0,31470,Fonsorbes,Maison,84.0,4.0,sols,977.0,2022
366050.0,31470,Fonsorbes,Maison,108.0,4.0,sols,1950.0,2022
136000.0,31470,Fonsorbes,Maison,57.0,3.0,sols,134.0,2022
109100.0,31470,Fonsorbes,Appartement,42.0,2.0,None,0.0,2022
105820.0,31470,Fonsorbes,Appartement,42.0,2.0,None,0.0,2022
469000.0,31470,Fonsorbes,Maison,194.0,4.0,sols,1431.0,2022
291750.0,31470,Fonsorbes,Maison,109.0,3.0,sols,582.0,2022
191227.02,31470,Fonsorbes,Appartement,63.0,3.0,None,0.0,2022
190315.0,31470,Fonsorbes,Maison,70.0,3.0,None,0.0,2022
