valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year,month
439000.0,31400,Toulouse,Maison,128.0,6.0,sols,288.0,2023,10
320000.0,31200,Toulouse,Maison,99.0,3.0,sols,138.0,2023,10
170000.0,31100,Toulouse,Maison,91.0,4.0,sols,158.0,2023,11
305000.0,31100,Toulouse,Maison,84.0,5.0,sols,479.0,2023,11
397000.0,31400,Toulouse,Maison,112.0,5.0,sols,314.0,2023,11
239120.0,31200,Toulouse,Maison,77.0,4.0,None,0.0,2023,10
457290.0,31400,Toulouse,Maison,137.0,5.0,sols,224.0,2023,11
202500.0,31200,Toulouse,Maison,110.0,5.0,sols,60.0,2023,11
500000.0,31200,Toulouse,Maison,92.0,4.0,sols,420.0,2023,10
535900.0,31400,Toulouse,Maison,151.0,5.0,sols,877.0,2023,11
1170000.0,31400,Toulouse,Maison,260.0,7.0,sols,569.0,2023,11
245000.0,31100,Toulouse,Maison,80.0,3.0,sols,327.0,2023,11
327000.0,31500,Toulouse,Maison,70.0,5.0,sols,120.0,2023,10
228000.0,31500,Toulouse,Maison,100.0,4.0,sols,259.0,2023,11
360000.0,31500,Toulouse,Maison,85.0,4.0,sols,452.0,2023,10
781012.44,31400,Toulouse,Maison,110.0,4.0,sols,284.0,2023,11
520000.0,31000,Toulouse,Maison,152.0,5.0,sols,281.0,2023,11
290000.0,31400,Toulouse,Maison,49.0,3.0,sols,266.0,2023,10
344400.0,31400,Toulouse,Maison,77.0,3.0,sols,375.0,2023,10
289000.0,31200,Toulouse,Maison,112.0,5.0,sols,444.0,2023,10
422000.0,31200,Toulouse,Maison,124.0,6.0,sols,202.0,2023,10
485600.0,31500,Toulouse,Maison,160.0,5.0,sols,400.0,2023,11
150000.0,31100,Toulouse,Maison,83.0,4.0,sols,153.0,2023,11
230700.0,31100,Toulouse,Maison,83.0,4.0,sols,137.0,2023,11
650000.0,31300,Toulouse,Maison,180.0,5.0,sols,3333.0,2023,11
840000.0,31000,Toulouse,Maison,166.0,6.0,sols,120.0,2023,10
445000.0,31100,Toulouse,Maison,130.0,4.0,sols,522.0,2023,11
154688.0,31500,Toulouse,Maison,54.0,2.0,sols,78.0,2023,10
525000.0,31200,Toulouse,Maison,70.0,3.0,sols,260.0,2023,10
537020.0,31400,Toulouse,Maison,90.0,4.0,None,0.0,2023,10
357767.0,31300,Toulouse,Maison,135.0,4.0,sols,760.0,2023,11
295600.0,31100,Toulouse,Maison,99.0,4.0,sols,296.0,2023,10
299250.0,31200,Toulouse,Maison,50.0,3.0,sols,190.0,2023,10
368000.0,31200,Toulouse,Maison,74.0,5.0,sols,286.0,2023,10
457500.0,31500,Toulouse,Maison,150.0,5.0,sols,417.0,2023,11
215000.0,31100,Toulouse,Maison,87.0,3.0,sols,204.0,2023,11
502000.0,31300,Toulouse,Maison,179.0,6.0,None,0.0,2023,11
399000.0,31200,Toulouse,Maison,55.0,3.0,sols,255.0,2023,11
1533500.0,31400,Toulouse,Maison,198.0,6.0,sols,468.0,2023,10
366981.12,31400,Toulouse,Maison,85.0,4.0,sols,166.0,2023,11
389500.0,31500,Toulouse,Maison,92.0,4.0,sols,195.0,2023,11
483500.0,31500,Toulouse,Maison,69.0,4.0,sols,119.0,2023,11
150000.0,31000,Toulouse,Maison,50.0,2.0,sols,31.0,2023,11
300000.0,31000,Toulouse,Maison,70.0,3.0,sols,49.0,2023,11
219000.0,31100,Toulouse,Maison,82.0,4.0,sols,184.0,2023,11
406120.0,31500,Toulouse,Maison,100.0,4.0,sols,192.0,2023,11
360000.0,31500,Toulouse,Maison,75.0,5.0,sols,477.0,2023,11
200000.0,31100,Toulouse,Maison,66.0,4.0,sols,222.0,2023,11
371000.0,31200,Toulouse,Maison,110.0,5.0,sols,619.0,2023,11
315000.0,31400,Toulouse,Maison,61.0,3.0,sols,301.0,2023,10
220000.0,31200,Toulouse,Maison,90.0,4.0,sols,373.0,2023,11
390000.0,31000,Toulouse,Maison,76.0,4.0,sols,279.0,2023,11
361710.0,31200,Toulouse,Maison,64.0,3.0,sols,100.0,2023,11
340285.0,31100,Toulouse,Maison,104.0,5.0,sols,149.0,2023,11
290000.0,31200,Toulouse,Maison,81.0,3.0,sols,432.0,2023,11
320574.0,31100,Toulouse,Maison,56.0,3.0,sols,363.0,2023,11
220000.0,31200,Toulouse,Maison,90.0,3.0,None,0.0,2023,11
158872.23,31200,Toulouse,Maison,39.0,1.0,sols,359.0,2023,12
258374.0,31300,Toulouse,Maison,151.0,6.0,sols,574.0,2023,11
204500.0,31100,Toulouse,Maison,82.0,4.0,sols,217.0,2023,11
229000.0,31200,Toulouse,Maison,59.0,1.0,jardins,373.0,2023,12
479750.0,31200,Toulouse,Maison,151.0,7.0,None,0.0,2023,12
349000.0,31300,Toulouse,Maison,101.0,5.0,terrains d'agrément,592.0,2023,11
561950.0,31400,Toulouse,Maison,120.0,5.0,sols,508.0,2023,12
595400.0,31400,Toulouse,Maison,125.0,5.0,sols,373.0,2023,11
701000.0,31400,Toulouse,Maison,155.0,4.0,sols,143.0,2023,11
523000.0,31500,Toulouse,Maison,100.0,5.0,sols,301.0,2023,12
335000.0,31200,Toulouse,Maison,110.0,3.0,sols,203.0,2023,11
255000.0,31100,Toulouse,Maison,66.0,4.0,sols,411.0,2023,12
550000.0,31100,Toulouse,Maison,124.0,4.0,sols,457.0,2023,12
313060.0,31200,Toulouse,Maison,79.0,4.0,sols,356.0,2023,11
335800.0,31400,Toulouse,Maison,63.0,4.0,sols,279.0,2023,12
240570.0,31200,Toulouse,Maison,101.0,5.0,sols,233.0,2023,12
137241.0,31500,Toulouse,Maison,84.0,3.0,sols,276.0,2023,11
713800.0,31100,Toulouse,Maison,189.0,5.0,sols,500.0,2023,11
485000.0,31500,Toulouse,Maison,96.0,5.0,None,0.0,2023,11
250000.0,31100,Toulouse,Maison,81.0,5.0,sols,358.0,2023,10
369147.0,31200,Toulouse,Maison,85.0,5.0,sols,85.0,2023,12
3781571.2,31400,Toulouse,Maison,55.0,2.0,sols,388.0,2023,12
350000.0,31500,Toulouse,Maison,69.0,3.0,sols,299.0,2023,11
495460.0,31100,Toulouse,Maison,134.0,5.0,sols,428.0,2023,12
169000.0,31100,Toulouse,Maison,92.0,4.0,sols,193.0,2023,12
288900.0,31200,Toulouse,Maison,110.0,5.0,sols,368.0,2023,11
500000.0,31400,Toulouse,Maison,91.0,4.0,sols,371.0,2023,12
403900.0,31200,Toulouse,Maison,101.0,5.0,sols,337.0,2023,11
360000.0,31400,Toulouse,Maison,80.0,4.0,sols,362.0,2023,12
311000.0,31100,Toulouse,Maison,120.0,6.0,sols,573.0,2023,12
475000.0,31400,Toulouse,Maison,80.0,4.0,sols,799.0,2023,12
875000.0,31400,Toulouse,Maison,150.0,6.0,sols,328.0,2023,12
475000.0,31000,Toulouse,Maison,69.0,4.0,sols,275.0,2023,11
790000.0,31500,Toulouse,Maison,140.0,6.0,sols,339.0,2023,11
465000.0,31300,Toulouse,Maison,135.0,5.0,sols,727.0,2023,11
890344.0,31100,Toulouse,Maison,187.0,8.0,sols,447.0,2023,12
437500.0,31300,Toulouse,Maison,90.0,6.0,sols,597.0,2023,12
672000.0,31300,Toulouse,Maison,144.0,5.0,sols,135.0,2023,12
501650.0,31500,Toulouse,Maison,128.0,6.0,sols,307.0,2023,12
425000.0,31500,Toulouse,Maison,101.0,4.0,sols,634.0,2023,12
740000.0,31500,Toulouse,Maison,138.0,7.0,sols,320.0,2023,12
837060.0,31400,Toulouse,Maison,190.0,5.0,sols,413.0,2023,12
365525.0,31400,Toulouse,Maison,67.0,3.0,None,0.0,2023,11
318000.0,31200,Toulouse,Maison,86.0,4.0,None,0.0,2023,11
550000.0,31100,Toulouse,Maison,72.0,3.0,None,0.0,2023,12
214000.0,31200,Toulouse,Maison,72.0,3.0,sols,467.0,2023,12
489000.0,31400,Toulouse,Maison,110.0,5.0,sols,595.0,2023,12
225000.0,31200,Toulouse,Maison,73.0,4.0,None,0.0,2023,11
352000.0,31500,Toulouse,Maison,71.0,3.0,sols,319.0,2023,12
507317.0,31000,Toulouse,Maison,120.0,6.0,sols,291.0,2023,11
745650.0,31400,Toulouse,Maison,150.0,5.0,sols,298.0,2023,12
189000.0,31100,Toulouse,Maison,97.0,5.0,sols,196.0,2023,12
206500.0,31400,Toulouse,Maison,84.0,3.0,sols,163.0,2023,12
201695.0,31100,Toulouse,Maison,63.0,4.0,sols,126.0,2023,12
337310.0,31400,Toulouse,Maison,115.0,5.0,None,0.0,2023,12
545000.0,31500,Toulouse,Maison,90.0,3.0,sols,595.0,2023,12
297800.0,31100,Toulouse,Maison,120.0,6.0,sols,875.0,2023,12
390400.0,31200,Toulouse,Maison,107.0,5.0,sols,609.0,2023,12
268400.0,31100,Toulouse,Maison,82.0,4.0,None,0.0,2023,12
2300000.0,31200,Toulouse,Maison,30.0,3.0,sols,270.0,2023,12
880000.0,31400,Toulouse,Maison,191.0,6.0,sols,123.0,2023,12
540000.0,31400,Toulouse,Maison,95.0,4.0,sols,242.0,2023,12
309100.0,31100,Toulouse,Maison,78.0,3.0,sols,42.0,2023,12
180000.0,31500,Toulouse,Maison,55.0,3.0,sols,122.0,2023,12
622365.0,31200,Toulouse,Maison,90.0,4.0,sols,852.0,2023,12
188300.0,31300,Toulouse,Maison,98.0,5.0,None,0.0,2023,12
160000.0,31300,Toulouse,Maison,78.0,4.0,None,0.0,2023,12
423370.0,31200,Toulouse,Maison,136.0,4.0,sols,431.0,2023,12
442500.0,31200,Toulouse,Maison,136.0,6.0,sols,143.0,2023,11
400000.0,31000,Toulouse,Maison,47.0,2.0,sols,139.0,2023,11
550000.0,31400,Toulouse,Maison,110.0,4.0,sols,238.0,2023,12
415000.0,31400,Toulouse,Maison,90.0,4.0,sols,328.0,2023,12
325550.0,31200,Toulouse,Maison,93.0,4.0,sols,288.0,2023,12
906500.0,31400,Toulouse,Maison,155.0,4.0,sols,622.0,2023,12
265700.0,31100,Toulouse,Maison,131.0,4.0,sols,450.0,2023,12
534760.0,31400,Toulouse,Maison,128.0,5.0,sols,603.0,2023,12
1141050.0,31400,Toulouse,Maison,310.0,9.0,sols,1120.0,2023,12
450200.0,31500,Toulouse,Maison,105.0,5.0,sols,318.0,2023,12
382000.0,31500,Toulouse,Maison,81.0,4.0,sols,318.0,2023,12
186800.0,31500,Toulouse,Maison,58.0,2.0,sols,34.0,2023,12
334000.0,31200,Toulouse,Maison,100.0,4.0,sols,408.0,2023,12
366300.0,31500,Toulouse,Maison,85.0,4.0,sols,195.0,2023,12
515000.0,31100,Toulouse,Maison,125.0,4.0,sols,266.0,2023,12
220000.0,31200,Toulouse,Maison,96.0,5.0,sols,142.0,2023,12
200000.0,31100,Toulouse,Maison,85.0,4.0,sols,410.0,2023,12
350000.0,31200,Toulouse,Maison,76.0,5.0,sols,312.0,2023,12
210000.0,31100,Toulouse,Maison,62.0,3.0,sols,300.0,2023,12
282000.0,31100,Toulouse,Maison,140.0,5.0,sols,429.0,2023,12
260000.0,31300,Toulouse,Maison,64.0,2.0,sols,558.0,2023,12
214000.0,31100,Toulouse,Maison,100.0,4.0,sols,326.0,2023,12
653800.0,31400,Toulouse,Maison,167.0,5.0,sols,1218.0,2023,12
170000.0,31100,Toulouse,Maison,89.0,5.0,None,0.0,2023,12
201000.0,31200,Toulouse,Maison,79.0,4.0,sols,104.0,2023,11
219250.0,31200,Toulouse,Maison,58.0,3.0,sols,119.0,2023,12
240600.0,31200,Toulouse,Maison,130.0,3.0,sols,646.0,2023,12
291900.0,31200,Toulouse,Maison,85.0,4.0,None,0.0,2023,12
240000.0,31500,Toulouse,Maison,130.0,5.0,sols,319.0,2023,12
205000.0,31200,Toulouse,Maison,69.0,3.0,sols,40.0,2023,12
230000.0,31200,Toulouse,Maison,74.0,4.0,None,0.0,2023,12
340000.0,31500,Toulouse,Maison,89.0,4.0,sols,361.0,2023,12
301650.0,31200,Toulouse,Maison,75.0,3.0,sols,609.0,2023,12
240000.0,31200,Toulouse,Maison,86.0,4.0,sols,157.0,2023,12
220000.0,31200,Toulouse,Maison,86.0,4.0,sols,156.0,2023,12
316600.0,31500,Toulouse,Maison,69.0,3.0,None,0.0,2023,12
427000.0,31500,Toulouse,Maison,108.0,4.0,sols,302.0,2023,12
473000.0,31500,Toulouse,Maison,100.0,4.0,sols,116.0,2023,12
65000.0,31100,Toulouse,Maison,94.0,5.0,sols,222.0,2023,12
600000.0,31400,Toulouse,Maison,193.0,9.0,sols,320.0,2023,11
830000.0,31400,Toulouse,Maison,108.0,5.0,landes,4400.0,2023,8
137000.0,31350,Sarremezan,Maison,106.0,4.0,sols,1273.0,2023,6
362000.0,31130,Balma,Maison,90.0,5.0,sols,187.0,2023,1
481160.0,31130,Balma,Maison,100.0,4.0,sols,612.0,2023,1
440000.0,31130,Balma,Maison,66.0,4.0,sols,216.0,2023,1
340000.0,31130,Balma,Maison,90.0,5.0,sols,303.0,2023,1
180000.0,31130,Balma,Maison,67.0,4.0,sols,200.0,2023,1
621780.0,31130,Balma,Maison,126.0,5.0,sols,866.0,2023,1
1400000.0,31130,Balma,Maison,165.0,8.0,terrains d'agrément,1736.0,2023,1
365000.0,31130,Balma,Maison,66.0,4.0,sols,216.0,2023,1
1488866.0,31130,Balma,Maison,220.0,7.0,terrains d'agrément,1000.0,2023,1
392000.0,31130,Balma,Maison,109.0,5.0,terrains a bâtir,336.0,2023,1
585000.0,31130,Balma,Maison,131.0,4.0,sols,762.0,2023,2
524000.0,31130,Balma,Maison,105.0,4.0,sols,686.0,2023,2
489650.0,31130,Balma,Maison,122.0,5.0,sols,675.0,2023,1
728800.0,31130,Balma,Maison,159.0,7.0,sols,734.0,2023,2
491450.0,31130,Balma,Maison,83.0,5.0,sols,284.0,2023,2
311754.0,31130,Balma,Maison,67.0,4.0,sols,226.0,2023,2
384900.0,31130,Balma,Maison,85.0,4.0,sols,144.0,2023,2
450000.0,31130,Balma,Maison,136.0,10.0,sols,224.0,2023,2
100000.0,31130,Balma,Maison,80.0,5.0,sols,172.0,2023,2
480000.0,31130,Balma,Maison,104.0,5.0,sols,580.0,2023,2
746000.0,31130,Balma,Maison,125.0,4.0,sols,110.0,2023,3
530000.0,31130,Balma,Maison,105.0,4.0,sols,621.0,2023,3
370000.0,31130,Balma,Maison,96.0,4.0,sols,628.0,2023,3
461100.0,31130,Balma,Maison,80.0,3.0,sols,567.0,2023,4
535046.5,31130,Balma,Maison,164.0,6.0,sols,320.0,2023,3
564000.0,31130,Balma,Maison,120.0,7.0,sols,677.0,2023,3
415700.0,31130,Balma,Maison,74.0,3.0,sols,610.0,2023,3
420630.0,31130,Balma,Maison,94.0,4.0,sols,350.0,2023,4
387950.0,31130,Balma,Maison,83.0,5.0,sols,196.0,2023,4
450000.0,31130,Balma,Maison,104.0,4.0,sols,1545.0,2023,4
254355.0,31130,Balma,Maison,92.0,5.0,None,0.0,2023,5
693000.0,31130,Balma,Maison,162.0,5.0,sols,1064.0,2023,5
661150.0,31130,Balma,Maison,150.0,4.0,sols,853.0,2023,5
352000.0,31130,Balma,Maison,100.0,4.0,sols,626.0,2023,5
572800.0,31130,Balma,Maison,113.0,5.0,sols,583.0,2023,5
496200.0,31130,Balma,Maison,123.0,6.0,sols,665.0,2023,6
338000.0,31130,Balma,Maison,85.0,4.0,None,0.0,2023,5
628463.0,31130,Balma,Maison,147.0,5.0,terrains a bâtir,771.0,2023,6
440000.0,31130,Balma,Maison,110.0,5.0,sols,796.0,2023,6
443000.0,31130,Balma,Maison,116.0,5.0,sols,226.0,2023,6
298023.0,31130,Balma,Maison,94.0,5.0,None,0.0,2023,6
450000.0,31130,Balma,Maison,96.0,4.0,sols,976.0,2023,7
722470.0,31130,Balma,Maison,174.0,6.0,sols,500.0,2023,6
664090.0,31130,Balma,Maison,141.0,5.0,sols,304.0,2023,7
816600.0,31130,Balma,Maison,168.0,5.0,sols,1004.0,2023,7
250000.0,31130,Balma,Maison,67.0,4.0,sols,250.0,2023,5
494000.0,31130,Balma,Maison,100.0,5.0,sols,320.0,2023,7
360200.0,31130,Balma,Maison,96.0,4.0,sols,612.0,2023,7
482600.0,31130,Balma,Maison,103.0,4.0,sols,950.0,2023,7
438000.0,31130,Balma,Maison,97.0,3.0,sols,577.0,2023,7
480000.0,31130,Balma,Maison,120.0,5.0,sols,825.0,2023,8
460000.0,31130,Balma,Maison,113.0,5.0,sols,507.0,2023,8
386232.0,31130,Balma,Maison,133.0,6.0,sols,378.0,2023,8
371000.0,31130,Balma,Maison,116.0,4.0,sols,815.0,2023,9
420000.0,31130,Balma,Maison,123.0,7.0,sols,205.0,2023,9
380000.0,31130,Balma,Maison,100.0,4.0,sols,404.0,2023,9
600000.0,31130,Balma,Maison,102.0,5.0,jardins,1043.0,2023,9
972900.0,31130,Balma,Maison,220.0,3.0,sols,725.0,2023,9
470000.0,31130,Balma,Maison,145.0,5.0,sols,621.0,2023,10
500600.0,31130,Balma,Maison,116.0,4.0,sols,623.0,2023,10
100000.0,31130,Balma,Maison,89.0,4.0,sols,614.0,2023,10
200000.0,31130,Balma,Maison,58.0,2.0,sols,196.0,2023,10
474000.0,31130,Balma,Maison,67.0,4.0,sols,258.0,2023,10
697280.0,31130,Balma,Maison,141.0,5.0,sols,500.0,2023,11
585000.0,31130,Balma,Maison,147.0,7.0,sols,1000.0,2023,10
385000.0,31130,Balma,Maison,90.0,5.0,sols,298.0,2023,10
464000.0,31130,Balma,Maison,111.0,5.0,sols,451.0,2023,10
288200.0,31130,Balma,Maison,80.0,4.0,None,0.0,2023,11
443870.0,31130,Balma,Maison,146.0,5.0,sols,555.0,2023,11
803300.0,31130,Balma,Maison,157.0,6.0,sols,638.0,2023,11
806580.0,31130,Balma,Maison,180.0,6.0,terrains a bâtir,701.0,2023,11
578050.0,31130,Balma,Maison,134.0,6.0,sols,913.0,2023,12
397200.0,31130,Balma,Maison,93.0,4.0,sols,596.0,2023,12
500000.0,31130,Balma,Maison,104.0,5.0,terrains d'agrément,402.0,2023,12
6000146.0,31130,Balma,Maison,85.0,4.0,sols,4083.0,2023,12
127000.0,31130,Balma,Maison,157.0,4.0,sols,459.0,2023,12
85000.0,31390,Lacaugne,Maison,132.0,3.0,sols,2450.0,2022,4
199500.0,31390,Lacaugne,Maison,77.0,4.0,sols,977.0,2022,4
300000.0,31390,Lacaugne,Maison,140.0,5.0,sols,970.0,2022,7
305450.0,31390,Lacaugne,Maison,98.0,4.0,sols,1250.0,2022,9
192000.0,31390,Lacaugne,Maison,130.0,4.0,sols,288.0,2022,9
450000.0,31340,Le Born,Maison,170.0,5.0,sols,2440.0,2023,2
243500.0,31340,Le Born,Maison,99.0,4.0,sols,1000.0,2023,3
56000.0,31340,Le Born,Maison,36.0,2.0,sols,40.0,2023,6
256770.0,31340,Le Born,Maison,120.0,5.0,sols,791.0,2023,7
412000.0,31340,Le Born,Maison,126.0,4.0,terrains d'agrément,176.0,2023,9
180000.0,31340,Le Born,Maison,135.0,4.0,sols,751.0,2023,12
250000.0,31340,Le Born,Maison,113.0,4.0,terres,2690.0,2023,12
123500.0,31160,Sengouagnet,Maison,70.0,3.0,sols,100.0,2022,2
134111.0,31160,Sengouagnet,Maison,82.0,4.0,jardins,755.0,2022,2
285000.0,31160,Sengouagnet,Maison,328.0,9.0,sols,465.0,2022,3
80000.0,31160,Sengouagnet,Maison,79.0,4.0,sols,102.0,2022,4
27830.0,31160,Sengouagnet,Maison,55.0,2.0,sols,40.0,2022,5
175000.0,31160,Sengouagnet,Maison,124.0,5.0,sols,130.0,2022,11
121000.0,31160,Sengouagnet,Maison,114.0,5.0,sols,240.0,2022,12
336160.0,31700,Mondonville,Maison,98.0,4.0,sols,553.0,2022,1
334900.0,31700,Mondonville,Maison,121.0,4.0,sols,264.0,2022,1
220000.0,31700,Mondonville,Maison,85.0,5.0,None,0.0,2022,1
316510.0,31700,Mondonville,Maison,100.0,4.0,sols,754.0,2022,1
264000.0,31700,Mondonville,Maison,80.0,4.0,sols,263.0,2022,1
384700.0,31700,Mondonville,Maison,82.0,4.0,jardins,748.0,2022,2
217900.0,31700,Mondonville,Maison,82.0,4.0,None,0.0,2022,2
342100.0,31700,Mondonville,Maison,118.0,4.0,None,0.0,2022,2
312500.0,31700,Mondonville,Maison,150.0,7.0,sols,1300.0,2022,2
323000.0,31700,Mondonville,Maison,76.0,3.0,sols,625.0,2022,3
281000.0,31700,Mondonville,Maison,81.0,4.0,sols,234.0,2022,3
353800.0,31700,Mondonville,Maison,135.0,4.0,sols,2021.0,2022,3
535300.0,31700,Mondonville,Maison,147.0,5.0,sols,132.0,2022,3
229135.0,31700,Mondonville,Maison,74.0,6.0,sols,601.0,2022,3
160000.0,31700,Mondonville,Maison,101.0,5.0,sols,741.0,2022,3
85000.0,31700,Mondonville,Maison,28.0,1.0,sols,36.0,2022,3
293320.0,31700,Mondonville,Maison,100.0,5.0,sols,261.0,2022,3
342000.0,31700,Mondonville,Maison,143.0,7.0,sols,1286.0,2022,4
202000.0,31700,Mondonville,Maison,101.0,5.0,sols,275.0,2022,4
220000.0,31700,Mondonville,Maison,84.0,4.0,None,0.0,2022,5
334400.0,31700,Mondonville,Maison,97.0,4.0,sols,708.0,2022,4
341500.0,31700,Mondonville,Maison,98.0,5.0,sols,467.0,2022,4
294500.0,31700,Mondonville,Maison,106.0,5.0,sols,307.0,2022,5
209500.0,31700,Mondonville,Maison,82.0,4.0,None,0.0,2022,6
201500.0,31700,Mondonville,Maison,83.0,4.0,None,0.0,2022,6
440045.0,31700,Mondonville,Maison,171.0,6.0,terrains d'agrément,731.0,2022,6
298000.0,31700,Mondonville,Maison,100.0,4.0,sols,573.0,2022,6
202500.0,31700,Mondonville,Maison,82.0,4.0,None,0.0,2022,6
380000.0,31700,Mondonville,Maison,116.0,4.0,sols,595.0,2022,7
239730.0,31700,Mondonville,Maison,82.0,4.0,None,0.0,2022,7
335000.0,31700,Mondonville,Maison,107.0,3.0,sols,1279.0,2022,6
377330.0,31700,Mondonville,Maison,117.0,6.0,sols,800.0,2022,6
413350.0,31700,Mondonville,Maison,154.0,4.0,sols,1290.0,2022,7
421400.0,31700,Mondonville,Maison,185.0,7.0,terrains d'agrément,1011.0,2022,8
390000.0,31700,Mondonville,Maison,138.0,5.0,terrains d'agrément,897.0,2022,8
456890.0,31700,Mondonville,Maison,211.0,6.0,sols,752.0,2022,8
243950.0,31700,Mondonville,Maison,81.0,4.0,None,0.0,2022,8
625600.0,31700,Mondonville,Maison,147.0,5.0,terrains d'agrément,605.0,2022,8
388000.0,31700,Mondonville,Maison,100.0,4.0,sols,829.0,2022,9
581900.0,31700,Mondonville,Maison,150.0,5.0,sols,1115.0,2022,8
265810.0,31700,Mondonville,Maison,81.0,4.0,None,0.0,2022,9
157800.0,31700,Mondonville,Maison,64.0,3.0,None,0.0,2022,10
69000.0,31700,Mondonville,Maison,80.0,4.0,terres,2002.0,2022,10
400000.0,31700,Mondonville,Maison,116.0,5.0,sols,806.0,2022,10
212550.0,31700,Mondonville,Maison,77.0,4.0,None,0.0,2022,9
274550.0,31700,Mondonville,Maison,84.0,4.0,None,0.0,2022,9
346500.0,31700,Mondonville,Maison,78.0,4.0,sols,817.0,2022,10
293000.0,31700,Mondonville,Maison,116.0,4.0,sols,595.0,2022,10
237600.0,31700,Mondonville,Maison,82.0,4.0,None,0.0,2022,11
280000.0,31700,Mondonville,Maison,84.0,5.0,terrains d'agrément,848.0,2022,8
196300.0,31700,Mondonville,Maison,82.0,4.0,None,0.0,2022,12
280000.0,31700,Mondonville,Maison,141.0,6.0,sols,555.0,2022,11
276735.0,31700,Mondonville,Maison,70.0,3.0,sols,257.0,2022,12
285000.0,31700,Mondonville,Maison,82.0,4.0,None,0.0,2022,12
140700.0,31700,Mondonville,Maison,64.0,3.0,None,0.0,2022,12
362550.0,31600,Seysses,Maison,125.0,4.0,sols,1500.0,2022,1
354900.0,31600,Seysses,Maison,136.0,5.0,sols,799.0,2022,1
412000.0,31600,Seysses,Maison,121.0,5.0,terrains d'agrément,805.0,2022,1
330000.0,31600,Seysses,Maison,151.0,5.0,terrains d'agrément,1177.0,2022,1
200000.0,31600,Seysses,Maison,95.0,4.0,sols,345.0,2022,1
352000.0,31600,Seysses,Maison,152.0,7.0,sols,750.0,2022,1
262000.0,31600,Seysses,Maison,77.0,4.0,sols,206.0,2022,2
293300.0,31600,Seysses,Maison,130.0,3.0,sols,257.0,2022,1
351050.0,31600,Seysses,Maison,118.0,5.0,sols,612.0,2022,2
150000.0,31600,Seysses,Maison,55.0,3.0,sols,41.0,2022,2
349635.0,31600,Seysses,Maison,97.0,4.0,sols,525.0,2022,2
315100.0,31600,Seysses,Maison,101.0,5.0,sols,815.0,2022,3
274500.0,31600,Seysses,Maison,89.0,3.0,sols,595.0,2022,3
188000.0,31600,Seysses,Maison,72.0,3.0,sols,228.0,2022,2
239600.0,31600,Seysses,Maison,105.0,4.0,sols,114.0,2022,3
203000.0,31600,Seysses,Maison,85.0,5.0,sols,245.0,2022,3
400000.0,31600,Seysses,Maison,170.0,5.0,sols,3000.0,2022,3
97500.0,31600,Seysses,Maison,92.0,4.0,sols,121.0,2022,3
221330.0,31600,Seysses,Maison,90.0,4.0,sols,305.0,2022,3
165000.0,31600,Seysses,Maison,56.0,3.0,sols,57.0,2022,3
229677.52,31600,Seysses,Maison,85.0,4.0,terrains a bâtir,242.0,2022,4
241911.0,31600,Seysses,Maison,97.0,5.0,sols,383.0,2022,4
293750.0,31600,Seysses,Maison,94.0,4.0,sols,800.0,2022,4
120000.0,31600,Seysses,Maison,110.0,5.0,sols,1203.0,2022,4
256775.0,31600,Seysses,Maison,98.0,5.0,sols,591.0,2022,4
212100.0,31600,Seysses,Maison,89.0,4.0,None,0.0,2022,5
150000.0,31600,Seysses,Maison,68.0,4.0,sols,45.0,2022,5
280000.0,31600,Seysses,Maison,125.0,6.0,sols,1012.0,2022,5
351540.0,31600,Seysses,Maison,116.0,6.0,terrains d'agrément,1000.0,2022,5
238000.0,31600,Seysses,Maison,89.0,4.0,None,0.0,2022,5
345950.0,31600,Seysses,Maison,109.0,4.0,terrains d'agrément,666.0,2022,5
351000.0,31600,Seysses,Maison,113.0,4.0,sols,620.0,2022,6
430000.0,31600,Seysses,Maison,112.0,4.0,sols,643.0,2022,6
310000.0,31600,Seysses,Maison,80.0,3.0,sols,677.0,2022,5
350000.0,31600,Seysses,Maison,90.0,4.0,sols,2301.0,2022,6
337950.0,31600,Seysses,Maison,116.0,4.0,sols,827.0,2022,6
205325.0,31600,Seysses,Maison,94.0,3.0,sols,647.0,2022,6
189000.0,31600,Seysses,Maison,94.0,3.0,sols,647.0,2022,6
272000.0,31600,Seysses,Maison,81.0,3.0,sols,509.0,2022,7
155000.0,31600,Seysses,Maison,45.0,1.0,sols,389.0,2022,6
217000.0,31600,Seysses,Maison,83.0,4.0,sols,232.0,2022,7
262000.0,31600,Seysses,Maison,112.0,4.0,sols,146.0,2022,7
371000.0,31600,Seysses,Maison,105.0,5.0,sols,796.0,2022,6
320900.0,31600,Seysses,Maison,100.0,5.0,sols,881.0,2022,7
313930.0,31600,Seysses,Maison,114.0,7.0,sols,702.0,2022,7
224500.0,31600,Seysses,Maison,91.0,4.0,sols,221.0,2022,7
400000.0,31600,Seysses,Maison,156.0,6.0,None,0.0,2022,6
440000.0,31600,Seysses,Maison,112.0,5.0,sols,1000.0,2022,7
180000.0,31600,Seysses,Maison,94.0,3.0,sols,121.0,2022,8
324672.12,31600,Seysses,Maison,118.0,5.0,sols,1000.0,2022,7
238000.0,31600,Seysses,Maison,90.0,4.0,sols,123.0,2022,7
